    C2D             x              y 
10864      566832.938    3333913.000 
10865      566832.938    3334125.250 
10866      566939.000    3334231.250 
10867      566939.000    3334019.250 
10868      567045.062    3334125.250 
10869      566832.938    3333701.000 
10870      566939.000    3333807.000 
10871      566939.000    3333595.000 
10872      567045.062    3333701.000 
10873      567045.062    3333913.000 
10874      567151.125    3334019.250 
10875      567151.125    3333807.000 
10876      567257.188    3333913.000 
10877      566620.812    3334761.750 
10878      566726.875    3334867.750 
10879      566726.875    3334655.500 
10880      566832.938    3334761.750 
10881      566832.938    3334973.750 
10882      566939.000    3335079.750 
10883      566939.000    3334867.750 
10884      567045.062    3334973.750 
10885      566832.938    3334549.500 
10886      566939.000    3334655.500 
10887      566939.000    3334443.500 
10888      567045.062    3334549.500 
10889      567045.062    3334761.750 
10890      567151.125    3334867.750 
10891      567151.125    3334655.500 
10892      567257.188    3334761.750 
10893      567045.062    3335186.000 
10894      567151.125    3335292.000 
10895      567151.125    3335079.750 
10896      567257.188    3335186.000 
10897      567257.188    3335398.000 
10898      567363.250    3335504.000 
10899      567363.250    3335292.000 
10900      567469.312    3335398.000 
10901      567257.188    3334973.750 
10902      567363.250    3335079.750 
10903      567363.250    3334867.750 
10904      567469.312    3334973.750 
10905      567469.312    3335186.000 
10906      567575.375    3335292.000 
10907      567575.375    3335079.750 
10908      567681.438    3335186.000 
10909      567045.062    3334337.500 
10910      567151.125    3334443.500 
10911      567151.125    3334231.250 
10912      567257.188    3334337.500 
10913      567257.188    3334549.500 
10914      567363.250    3334655.500 
10915      567363.250    3334443.500 
10916      567469.312    3334549.500 
10917      567257.188    3334125.250 
10918      567363.250    3334231.250 
10919      567363.250    3334019.250 
10920      567469.312    3334125.250 
10921      567469.312    3334337.500 
10922      567575.375    3334443.500 
10923      567575.375    3334231.250 
10924      567681.438    3334337.500 
10925      567469.312    3334761.750 
10926      567575.375    3334867.750 
10927      567575.375    3334655.500 
10928      567681.438    3334761.750 
10929      567681.438    3334973.750 
10930      567787.500    3335079.750 
10931      567787.500    3334867.750 
10932      567893.562    3334973.750 
10933      567681.438    3334549.500 
10934      567787.500    3334655.500 
10935      567787.500    3334443.500 
10936      567893.562    3334549.500 
10937      567893.562    3334761.750 
10938      567999.625    3334867.750 
10939      567999.625    3334655.500 
10940      568105.688    3334761.750 
10941      567469.312    3335610.250 
10942      567575.375    3335716.250 
10943      567575.375    3335504.000 
10944      567681.438    3335610.250 
10945      567681.438    3335822.250 
10946      567787.500    3335928.250 
10947      567787.500    3335716.250 
10948      567893.562    3335822.250 
10949      567681.438    3335398.000 
10950      567787.500    3335504.000 
10951      567787.500    3335292.000 
10952      567893.562    3335398.000 
10953      567893.562    3335610.250 
10954      567999.625    3335716.250 
10955      567999.625    3335504.000 
10956      568105.688    3335610.250 
10957      567893.562    3336034.500 
10958      567999.625    3336140.500 
10959      567999.625    3335928.250 
10960      568105.688    3336034.500 
10961      568211.750    3336246.500 
10962      568105.688    3335822.250 
10963      568211.750    3335928.250 
10964      568211.750    3335716.250 
10965      568317.812    3335822.250 
10966      568317.812    3336034.500 
10967      568423.938    3336140.500 
10968      568423.938    3335928.250 
10969      568530.000    3336034.500 
10970      567893.562    3335186.000 
10971      567999.625    3335292.000 
10972      567999.625    3335079.750 
10973      568105.688    3335186.000 
10974      568105.688    3335398.000 
10975      568211.750    3335504.000 
10976      568211.750    3335292.000 
10977      568317.812    3335398.000 
10978      568105.688    3334973.750 
10979      568211.750    3335079.750 
10980      568211.750    3334867.750 
10981      568317.812    3334973.750 
10982      568317.812    3335186.000 
10983      568423.938    3335292.000 
10984      568423.938    3335079.750 
10985      568530.000    3335186.000 
10986      568317.812    3335610.250 
10987      568423.938    3335716.250 
10988      568423.938    3335504.000 
10989      568530.000    3335610.250 
10990      568530.000    3335822.250 
10991      568636.062    3335928.250 
10992      568636.062    3335716.250 
10993      568742.125    3335822.250 
10994      568530.000    3335398.000 
10995      568636.062    3335504.000 
10996      568636.062    3335292.000 
10997      568742.125    3335398.000 
10998      568742.125    3335610.250 
10999      568848.188    3335716.250 
11000      568848.188    3335504.000 
11001      568954.250    3335610.250 
11002      568423.938    3336458.750 
11003      568636.062    3336670.750 
11004      568636.062    3336246.500 
11005      568848.188    3336458.750 
11006      568848.188    3336883.000 
11007      569060.312    3337095.000 
11008      569060.312    3336670.750 
11009      569272.438    3336883.000 
11010      568742.125    3336034.500 
11011      568848.188    3336140.500 
11012      568848.188    3335928.250 
11013      568954.250    3336034.500 
11014      568954.250    3336246.500 
11015      569060.312    3336352.750 
11016      569060.312    3336140.500 
11017      569166.375    3336246.500 
11018      568954.250    3335822.250 
11019      569060.312    3335928.250 
11020      569060.312    3335716.250 
11021      569166.375    3335822.250 
11022      569166.375    3336034.500 
11023      569272.438    3336140.500 
11024      569272.438    3335928.250 
11025      569378.500    3336034.500 
11026      569272.438    3336458.750 
11027      569484.562    3336670.750 
11028      569378.500    3336246.500 
11029      569484.562    3336352.750 
11030      569484.562    3336140.500 
11031      569590.625    3336246.500 
11032      569590.625    3336458.750 
11033      569696.688    3336564.750 
11034      569696.688    3336352.750 
11035      569802.750    3336458.750 
11036      569272.438    3337307.250 
11037      569484.562    3337519.250 
11038      569484.562    3337095.000 
11039      569696.688    3337307.250 
11040      569696.688    3337731.500 
11041      569908.812    3337943.750 
11042      569908.812    3337519.250 
11043      570120.938    3337731.500 
11044      569696.688    3336883.000 
11045      569908.812    3337095.000 
11046      569908.812    3336670.750 
11047      570120.938    3336883.000 
11048      570120.938    3337307.250 
11049      570333.125    3337519.250 
11050      570227.000    3337095.000 
11051      570333.125    3337201.250 
11052      570333.125    3336989.000 
11053      570439.188    3337095.000 
11054      570439.188    3337307.250 
11055      570545.250    3337413.250 
11056      570545.250    3337201.250 
11057      570651.312    3337307.250 
11058      570120.938    3338155.750 
11059      570333.125    3338368.000 
11060      570333.125    3337943.750 
11061      570545.250    3338155.750 
11062      570545.250    3338580.000 
11063      570757.375    3338792.250 
11064      570757.375    3338368.000 
11065      570969.500    3338580.000 
11066      570545.250    3337731.500 
11067      570757.375    3337943.750 
11068      570651.312    3337519.250 
11069      570757.375    3337625.500 
11070      570757.375    3337413.250 
11071      570863.438    3337519.250 
11072      570863.438    3337731.500 
11073      570969.500    3337837.500 
11074      570969.500    3337625.500 
11075      571075.562    3337731.500 
11076      570969.500    3338155.750 
11077      571181.625    3338368.000 
11078      571075.562    3337943.750 
11079      571181.625    3338049.750 
11080      571181.625    3337837.500 
11081      571287.688    3337943.750 
11082      571393.750    3338155.750 
11083      570969.500    3339004.250 
11084      571181.625    3339216.500 
11085      571181.625    3338792.250 
11086      571393.750    3339004.250 
11087      571393.750    3339428.500 
11088      571605.875    3339640.750 
11089      571605.875    3339216.500 
11090      571818.000    3339428.500 
11091      571393.750    3338580.000 
11092      571605.875    3338792.250 
11093      571605.875    3338368.000 
11094      571818.000    3338580.000 
11095      571818.000    3339004.250 
11096      572030.125    3339216.500 
11097      572030.125    3338792.250 
11098      572242.312    3339004.250 
11099      571818.000    3339852.750 
11100      572030.125    3340065.000 
11101      572030.125    3339640.750 
11102      572242.312    3339852.750 
11103      572242.312    3340277.000 
11104      572454.438    3340489.250 
11105      572454.438    3340065.000 
11106      572666.562    3340277.000 
11107      572242.312    3339428.500 
11108      572454.438    3339640.750 
11109      572454.438    3339216.500 
11110      572666.562    3339428.500 
11111      572666.562    3339852.750 
11112      572878.688    3340065.000 
11113      572878.688    3339640.750 
11114      573090.812    3339852.750 
11115      572666.562    3340701.250 
11116      572878.688    3340913.500 
11117      572878.688    3340489.250 
11118      573090.812    3340701.250 
11119      573090.812    3341125.500 
11120      573302.938    3341337.750 
11121      573302.938    3340913.500 
11122      573515.062    3341125.500 
11123      573090.812    3340277.000 
11124      573302.938    3340489.250 
11125      573302.938    3340065.000 
11126      573515.062    3340277.000 
11127      573515.062    3340701.250 
11128      573727.188    3340913.500 
11129      573727.188    3340489.250 
11130      573939.312    3340701.250 
11131      573515.062    3341549.750 
11132      573727.188    3341762.000 
11133      573727.188    3341337.750 
11134      573939.312    3341549.750 
11135      573939.312    3341974.250 
11136      574151.500    3342186.250 
11137      574151.500    3341762.000 
11138      574363.625    3341974.250 
11139      573939.312    3341125.500 
11140      574151.500    3341337.750 
11141      574151.500    3340913.500 
11142      574363.625    3341125.500 
11143      574363.625    3341549.750 
11144      574575.750    3341762.000 
11145      574575.750    3341337.750 
11146      574787.875    3341549.750 
11147      574363.625    3342398.500 
11148      574575.750    3342610.500 
11149      574575.750    3342186.250 
11150      574787.875    3342398.500 
11151      575000.000    3342822.750 
11152      574787.875    3341974.250 
11153      575000.000    3342186.250 
11154      575000.000    3341762.000 
11155      575212.125    3341974.250 
11156      575212.125    3342398.500 
11157      575424.250    3342610.500 
11158      575424.250    3342186.250 
11159      575636.375    3342398.500 
11160      575424.250    3343247.000 
11161      575848.500    3343671.250 
11162      575636.375    3342822.750 
11163      575848.500    3343034.750 
