    C2D             x              y 
113748     594728.250    3315404.500 
113749     594728.250    3315298.500 
113750     594781.312    3315351.500 
113751     594675.250    3315139.500 
113752     594728.250    3315192.500 
113753     594728.250    3315086.500 
113754     594781.312    3315139.500 
113755     594781.312    3315245.500 
113756     594834.375    3315298.500 
113757     594834.375    3315192.500 
113758     594887.375    3315245.500 
113759     594781.312    3315457.750 
113760     594834.375    3315510.750 
113761     594834.375    3315404.500 
113762     594887.375    3315457.750 
113763     594887.375    3315563.750 
113764     594940.438    3315616.750 
113765     594940.438    3315510.750 
113766     594993.438    3315563.750 
113767     594887.375    3315351.500 
113768     594940.438    3315404.500 
113769     594940.438    3315298.500 
113770     594993.438    3315351.500 
113771     594993.438    3315457.750 
113772     595046.500    3315510.750 
113773     595046.500    3315404.500 
113774     595099.500    3315457.750 
113775     594781.312    3315033.250 
113776     594834.375    3315086.500 
113777     594834.375    3314980.250 
113778     594887.375    3315033.250 
113779     594887.375    3315139.500 
113780     594940.438    3315192.500 
113781     594940.438    3315086.500 
113782     594993.438    3315139.500 
113783     594887.375    3314927.250 
113784     594940.438    3314980.250 
113785     594940.438    3314874.250 
113786     594993.438    3314927.250 
113787     594993.438    3315033.250 
113788     595046.500    3315086.500 
113789     595046.500    3314980.250 
113790     595099.500    3315033.250 
113791     594993.438    3315245.500 
113792     595046.500    3315298.500 
113793     595046.500    3315192.500 
113794     595099.500    3315245.500 
113795     595099.500    3315351.500 
113796     595152.562    3315404.500 
113797     595152.562    3315298.500 
113798     595205.562    3315351.500 
113799     595099.500    3315139.500 
113800     595152.562    3315192.500 
113801     595152.562    3315086.500 
113802     595205.562    3315139.500 
113803     595258.625    3315245.500 
113804     594993.438    3315669.750 
113805     595046.500    3315722.750 
113806     595046.500    3315616.750 
113807     595099.500    3315669.750 
113808     595099.500    3315775.750 
113809     595152.562    3315828.750 
113810     595152.562    3315722.750 
113811     595205.562    3315775.750 
113812     595099.500    3315563.750 
113813     595152.562    3315616.750 
113814     595152.562    3315510.750 
113815     595205.562    3315563.750 
113816     595205.562    3315669.750 
113817     595258.625    3315722.750 
113818     595258.625    3315616.750 
113819     595311.625    3315669.750 
113820     595205.562    3315882.000 
113821     595258.625    3315935.000 
113822     595258.625    3315828.750 
113823     595311.625    3315882.000 
113824     595364.688    3315988.000 
113825     595364.688    3315775.750 
113826     595470.750    3315882.000 
113827     595258.625    3315457.750 
113828     595364.688    3315563.750 
113829     595364.688    3315351.500 
113830     595470.750    3315457.750 
113831     595470.750    3315669.750 
113832     595576.812    3315775.750 
113833     595576.812    3315563.750 
113834     595682.875    3315669.750 
113835     595046.500    3314821.250 
113836     595152.562    3314927.250 
113837     595152.562    3314715.250 
113838     595258.625    3314821.250 
113839     595258.625    3315033.250 
113840     595364.688    3315139.500 
113841     595364.688    3314927.250 
113842     595470.750    3315033.250 
113843     595258.625    3314609.000 
113844     595364.688    3314715.250 
113845     595364.688    3314503.000 
113846     595470.750    3314609.000 
113847     595470.750    3314821.250 
113848     595576.812    3314927.250 
113849     595576.812    3314715.250 
113850     595682.875    3314821.250 
113851     595470.750    3315245.500 
113852     595576.812    3315351.500 
113853     595576.812    3315139.500 
113854     595682.875    3315245.500 
113855     595682.875    3315457.750 
113856     595788.938    3315563.750 
113857     595788.938    3315351.500 
113858     595895.000    3315457.750 
113859     595682.875    3315033.250 
113860     595788.938    3315139.500 
113861     595788.938    3314927.250 
113862     595895.000    3315033.250 
113863     595895.000    3315245.500 
113864     596001.062    3315351.500 
113865     596001.062    3315139.500 
113866     596107.125    3315245.500 
113867     595470.750    3316094.000 
113868     595576.812    3316200.000 
113869     595576.812    3315988.000 
113870     595682.875    3316094.000 
113871     595682.875    3316306.250 
113872     595788.938    3316412.250 
113873     595788.938    3316200.000 
113874     595895.000    3316306.250 
113875     595682.875    3315882.000 
113876     595788.938    3315988.000 
113877     595788.938    3315775.750 
113878     595895.000    3315882.000 
113879     595895.000    3316094.000 
113880     596001.062    3316200.000 
113881     596001.062    3315988.000 
113882     596107.125    3316094.000 
113883     595895.000    3316518.250 
113884     596001.062    3316624.250 
113885     596001.062    3316412.250 
113886     596107.125    3316518.250 
113887     596107.125    3316730.500 
113888     596160.188    3316836.500 
113889     596213.188    3316889.500 
113890     596213.188    3316783.500 
113891     596266.250    3316836.500 
113892     596213.188    3316624.250 
113893     596319.250    3316730.500 
113894     596107.125    3316306.250 
113895     596213.188    3316412.250 
113896     596213.188    3316200.000 
113897     596319.250    3316306.250 
113898     596319.250    3316518.250 
113899     596425.312    3316624.250 
113900     596425.312    3316412.250 
113901     596531.375    3316518.250 
113902     595895.000    3315669.750 
113903     596001.062    3315775.750 
113904     596001.062    3315563.750 
113905     596107.125    3315669.750 
113906     596107.125    3315882.000 
113907     596213.188    3315988.000 
113908     596213.188    3315775.750 
113909     596319.250    3315882.000 
113910     596107.125    3315457.750 
113911     596213.188    3315563.750 
113912     596213.188    3315351.500 
113913     596319.250    3315457.750 
113914     596319.250    3315669.750 
113915     596425.312    3315775.750 
113916     596425.312    3315563.750 
113917     596531.375    3315669.750 
113918     596319.250    3316094.000 
113919     596425.312    3316200.000 
113920     596425.312    3315988.000 
113921     596531.375    3316094.000 
113922     596531.375    3316306.250 
113923     596637.438    3316412.250 
113924     596637.438    3316200.000 
113925     596743.562    3316306.250 
113926     596531.375    3315882.000 
113927     596637.438    3315988.000 
113928     596637.438    3315775.750 
113929     596743.562    3315882.000 
113930     596743.562    3316094.000 
113931     596849.625    3316200.000 
113932     596849.625    3315988.000 
113933     596955.688    3316094.000 
113934     596266.250    3316942.500 
113935     596319.250    3316995.500 
113936     596319.250    3316889.500 
113937     596372.312    3316942.500 
113938     596372.312    3317048.500 
113939     596425.312    3317101.750 
113940     596425.312    3316995.500 
113941     596478.375    3317048.500 
113942     596425.312    3316836.500 
113943     596531.375    3316942.500 
113944     596478.375    3317154.750 
113945     596531.375    3317207.750 
113946     596531.375    3317101.750 
113947     596584.438    3317154.750 
113948     596584.438    3317260.750 
113949     596637.438    3317313.750 
113950     596637.438    3317207.750 
113951     596690.500    3317260.750 
113952     596637.438    3317048.500 
113953     596743.562    3317154.750 
113954     596531.375    3316730.500 
113955     596637.438    3316836.500 
113956     596637.438    3316624.250 
113957     596743.562    3316730.500 
113958     596743.562    3316942.500 
113959     596849.625    3317048.500 
113960     596849.625    3316836.500 
113961     596955.688    3316942.500 
113962     596690.500    3317366.750 
113963     596743.562    3317419.750 
113964     596743.562    3317313.750 
113965     596796.562    3317366.750 
113966     596796.562    3317473.000 
113967     596849.625    3317526.000 
113968     596849.625    3317419.750 
113969     596902.625    3317473.000 
113970     596849.625    3317260.750 
113971     596955.688    3317366.750 
113972     596902.625    3317579.000 
113973     596955.688    3317632.000 
113974     596955.688    3317526.000 
113975     597008.688    3317579.000 
113976     597008.688    3317685.000 
113977     597061.750    3317738.000 
113978     597061.750    3317632.000 
113979     597114.750    3317685.000 
113980     597061.750    3317473.000 
113981     597114.750    3317579.000 
113982     597167.812    3317632.000 
113983     597167.812    3317526.000 
113984     597220.812    3317579.000 
113985     596955.688    3317154.750 
113986     597061.750    3317260.750 
113987     597061.750    3317048.500 
113988     597167.812    3317154.750 
113989     597167.812    3317366.750 
113990     597273.875    3317473.000 
113991     597273.875    3317260.750 
113992     597379.938    3317366.750 
113993     596743.562    3316518.250 
113994     596849.625    3316624.250 
113995     596849.625    3316412.250 
113996     596955.688    3316518.250 
113997     596955.688    3316730.500 
113998     597061.750    3316836.500 
113999     597061.750    3316624.250 
114000     597167.812    3316730.500 
114001     596955.688    3316306.250 
114002     597061.750    3316412.250 
114003     597061.750    3316200.000 
114004     597167.812    3316306.250 
114005     597167.812    3316518.250 
114006     597273.875    3316624.250 
114007     597273.875    3316412.250 
114008     597379.938    3316518.250 
114009     597167.812    3316942.500 
114010     597273.875    3317048.500 
114011     597273.875    3316836.500 
114012     597379.938    3316942.500 
114013     597379.938    3317154.750 
114014     597486.000    3317260.750 
114015     597486.000    3317048.500 
114016     597592.062    3317154.750 
114017     597379.938    3316730.500 
114018     597486.000    3316836.500 
114019     597486.000    3316624.250 
114020     597592.062    3316730.500 
114021     597592.062    3316942.500 
114022     597698.125    3317048.500 
114023     597698.125    3316836.500 
114024     597804.188    3316942.500 
114025     597114.750    3317791.000 
114026     597167.812    3317844.000 
114027     597167.812    3317738.000 
114028     597220.812    3317791.000 
114029     597220.812    3317897.250 
114030     597273.875    3317950.250 
114031     597273.875    3317844.000 
114032     597326.875    3317897.250 
114033     597220.812    3317685.000 
114034     597273.875    3317738.000 
114035     597273.875    3317632.000 
114036     597326.875    3317685.000 
114037     597326.875    3317791.000 
114038     597379.938    3317844.000 
114039     597379.938    3317738.000 
114040     597432.938    3317791.000 
114041     597326.875    3318003.250 
114042     597379.938    3318056.250 
114043     597379.938    3317950.250 
114044     597432.938    3318003.250 
114045     597432.938    3318109.250 
114046     597486.000    3318162.250 
114047     597486.000    3318056.250 
114048     597539.000    3318109.250 
114049     597432.938    3317897.250 
114050     597486.000    3317950.250 
114051     597486.000    3317844.000 
114052     597539.000    3317897.250 
114053     597539.000    3318003.250 
114054     597592.062    3318056.250 
114055     597592.062    3317950.250 
114056     597645.125    3318003.250 
114057     597379.938    3317579.000 
114058     597432.938    3317685.000 
114059     597486.000    3317738.000 
114060     597486.000    3317632.000 
114061     597539.000    3317685.000 
114062     597486.000    3317473.000 
114063     597592.062    3317579.000 
114064     597539.000    3317791.000 
114065     597592.062    3317844.000 
114066     597592.062    3317738.000 
114067     597645.125    3317791.000 
114068     597645.125    3317897.250 
114069     597698.125    3317950.250 
114070     597698.125    3317844.000 
114071     597751.188    3317897.250 
114072     597698.125    3317685.000 
114073     597804.188    3317791.000 
114074     597539.000    3318215.250 
114075     597592.062    3318268.500 
114076     597592.062    3318162.250 
114077     597645.125    3318215.250 
114078     597645.125    3318321.500 
114079     597698.125    3318374.500 
114080     597698.125    3318268.500 
114081     597751.188    3318321.500 
114082     597645.125    3318109.250 
114083     597698.125    3318162.250 
114084     597698.125    3318056.250 
114085     597751.188    3318109.250 
114086     597751.188    3318215.250 
114087     597804.188    3318268.500 
114088     597804.188    3318162.250 
114089     597857.250    3318215.250 
114090     597751.188    3318427.500 
114091     597804.188    3318480.500 
114092     597804.188    3318374.500 
114093     597857.250    3318427.500 
114094     597857.250    3318533.500 
114095     597910.250    3318586.500 
114096     597910.250    3318480.500 
114097     597963.312    3318533.500 
114098     597857.250    3318321.500 
114099     597910.250    3318374.500 
114100     597910.250    3318268.500 
114101     597963.312    3318321.500 
114102     597963.312    3318427.500 
114103     598016.312    3318480.500 
114104     598016.312    3318374.500 
114105     598069.375    3318427.500 
114106     597751.188    3318003.250 
114107     597804.188    3318056.250 
114108     597804.188    3317950.250 
114109     597857.250    3318003.250 
114110     597857.250    3318109.250 
114111     597910.250    3318162.250 
114112     597910.250    3318056.250 
114113     597963.312    3318109.250 
114114     597910.250    3317897.250 
114115     598016.312    3318003.250 
114116     598016.312    3318215.250 
114117     598122.375    3318321.500 
114118     598122.375    3318109.250 
114119     598228.438    3318215.250 
114120     597592.062    3317366.750 
114121     597698.125    3317473.000 
114122     597698.125    3317260.750 
114123     597804.188    3317366.750 
114124     597804.188    3317579.000 
114125     597910.250    3317685.000 
114126     597910.250    3317473.000 
114127     598016.312    3317579.000 
114128     597804.188    3317154.750 
114129     597910.250    3317260.750 
114130     597910.250    3317048.500 
114131     598016.312    3317154.750 
114132     598016.312    3317366.750 
114133     598122.375    3317473.000 
114134     598122.375    3317260.750 
114135     598228.438    3317366.750 
114136     598016.312    3317791.000 
114137     598122.375    3317897.250 
114138     598122.375    3317685.000 
114139     598228.438    3317791.000 
114140     598228.438    3318003.250 
114141     598334.500    3318109.250 
114142     598334.500    3317897.250 
114143     598440.562    3318003.250 
114144     598228.438    3317579.000 
114145     598334.500    3317685.000 
114146     598334.500    3317473.000 
114147     598440.562    3317579.000 
114148     598440.562    3317791.000 
114149     598546.688    3317897.250 
114150     598546.688    3317685.000 
114151     598652.750    3317791.000 
114152     597963.312    3318639.500 
114153     598016.312    3318692.750 
114154     598016.312    3318586.500 
114155     598069.375    3318639.500 
114156     598069.375    3318745.750 
114157     598122.375    3318798.750 
114158     598122.375    3318692.750 
114159     598175.438    3318745.750 
114160     598122.375    3318533.500 
114161     598228.438    3318639.500 
114162     598175.438    3318851.750 
114163     598228.438    3318904.750 
114164     598228.438    3318798.750 
114165     598281.500    3318851.750 
114166     598281.500    3318957.750 
114167     598334.500    3319010.750 
114168     598334.500    3318904.750 
114169     598387.562    3318957.750 
114170     598281.500    3318745.750 
114171     598334.500    3318798.750 
114172     598334.500    3318692.750 
114173     598387.562    3318745.750 
114174     598387.562    3318851.750 
114175     598440.562    3318904.750 
114176     598440.562    3318798.750 
114177     598493.625    3318851.750 
114178     598228.438    3318427.500 
114179     598334.500    3318533.500 
114180     598334.500    3318321.500 
114181     598440.562    3318427.500 
114182     598440.562    3318639.500 
114183     598546.688    3318745.750 
114184     598546.688    3318533.500 
114185     598652.750    3318639.500 
114186     598387.562    3319063.750 
114187     598440.562    3319117.000 
114188     598440.562    3319010.750 
114189     598493.625    3319063.750 
114190     598493.625    3319170.000 
114191     598546.688    3319223.000 
114192     598546.688    3319117.000 
114193     598599.688    3319170.000 
114194     598493.625    3318957.750 
114195     598546.688    3319010.750 
114196     598546.688    3318904.750 
114197     598599.688    3318957.750 
114198     598599.688    3319063.750 
114199     598652.750    3319117.000 
114200     598652.750    3319010.750 
114201     598705.750    3319063.750 
114202     598599.688    3319276.000 
114203     598652.750    3319329.000 
114204     598652.750    3319223.000 
114205     598705.750    3319276.000 
114206     598705.750    3319382.000 
114207     598758.812    3319435.000 
114208     598758.812    3319329.000 
114209     598811.812    3319382.000 
114210     598705.750    3319170.000 
114211     598758.812    3319223.000 
114212     598758.812    3319117.000 
114213     598811.812    3319170.000 
114214     598811.812    3319276.000 
114215     598864.875    3319329.000 
114216     598864.875    3319223.000 
114217     598917.875    3319276.000 
114218     598599.688    3318851.750 
114219     598652.750    3318904.750 
114220     598652.750    3318798.750 
114221     598705.750    3318851.750 
114222     598705.750    3318957.750 
114223     598758.812    3319010.750 
114224     598758.812    3318904.750 
114225     598811.812    3318957.750 
114226     598758.812    3318745.750 
114227     598811.812    3318851.750 
114228     598864.875    3318904.750 
114229     598864.875    3318798.750 
114230     598917.875    3318851.750 
114231     598811.812    3319063.750 
114232     598864.875    3319117.000 
114233     598864.875    3319010.750 
114234     598917.875    3319063.750 
114235     598917.875    3319170.000 
114236     598970.938    3319223.000 
114237     598970.938    3319117.000 
114238     599023.938    3319170.000 
114239     598917.875    3318957.750 
114240     598970.938    3319010.750 
114241     598970.938    3318904.750 
114242     599023.938    3318957.750 
114243     599023.938    3319063.750 
114244     599077.000    3319117.000 
114245     599077.000    3319010.750 
114246     599130.000    3319063.750 
114247     598440.562    3318215.250 
114248     598546.688    3318321.500 
114249     598546.688    3318109.250 
114250     598652.750    3318215.250 
114251     598652.750    3318427.500 
114252     598758.812    3318533.500 
114253     598758.812    3318321.500 
114254     598864.875    3318427.500 
114255     598652.750    3318003.250 
114256     598758.812    3318109.250 
114257     598758.812    3317897.250 
114258     598864.875    3318003.250 
114259     598864.875    3318215.250 
114260     598970.938    3318321.500 
114261     598970.938    3318109.250 
114262     599077.000    3318215.250 
114263     598864.875    3318639.500 
114264     598970.938    3318745.750 
114265     598970.938    3318533.500 
114266     599077.000    3318639.500 
114267     599077.000    3318851.750 
114268     599130.000    3318957.750 
114269     599183.062    3319010.750 
114270     599183.062    3318904.750 
114271     599236.062    3318957.750 
114272     599183.062    3318745.750 
114273     599289.125    3318851.750 
114274     599077.000    3318427.500 
114275     599183.062    3318533.500 
114276     599183.062    3318321.500 
114277     599289.125    3318427.500 
114278     599289.125    3318639.500 
114279     599395.188    3318745.750 
114280     599395.188    3318533.500 
114281     599501.250    3318639.500 
114282     598811.812    3319488.250 
114283     598864.875    3319541.250 
114284     598864.875    3319435.000 
114285     598917.875    3319488.250 
114286     598917.875    3319594.250 
114287     598970.938    3319647.250 
114288     598970.938    3319541.250 
114289     599023.938    3319594.250 
114290     598917.875    3319382.000 
114291     598970.938    3319435.000 
114292     598970.938    3319329.000 
114293     599023.938    3319382.000 
114294     599023.938    3319488.250 
114295     599077.000    3319541.250 
114296     599077.000    3319435.000 
114297     599130.000    3319488.250 
114298     599023.938    3319700.250 
114299     599077.000    3319753.250 
114300     599077.000    3319647.250 
114301     599130.000    3319700.250 
114302     599130.000    3319806.250 
114303     599183.062    3319859.250 
114304     599183.062    3319753.250 
114305     599236.062    3319806.250 
114306     599130.000    3319594.250 
114307     599183.062    3319647.250 
114308     599183.062    3319541.250 
114309     599236.062    3319594.250 
114310     599236.062    3319700.250 
114311     599289.125    3319753.250 
114312     599289.125    3319647.250 
114313     599342.125    3319700.250 
114314     599023.938    3319276.000 
114315     599077.000    3319329.000 
114316     599077.000    3319223.000 
114317     599130.000    3319276.000 
114318     599130.000    3319382.000 
114319     599183.062    3319435.000 
114320     599183.062    3319329.000 
114321     599236.062    3319382.000 
114322     599130.000    3319170.000 
114323     599183.062    3319223.000 
114324     599183.062    3319117.000 
114325     599236.062    3319170.000 
114326     599236.062    3319276.000 
114327     599289.125    3319329.000 
114328     599289.125    3319223.000 
114329     599342.125    3319276.000 
114330     599236.062    3319488.250 
114331     599289.125    3319541.250 
114332     599289.125    3319435.000 
114333     599342.125    3319488.250 
114334     599342.125    3319594.250 
114335     599395.188    3319647.250 
114336     599395.188    3319541.250 
114337     599448.188    3319594.250 
114338     599342.125    3319382.000 
114339     599395.188    3319435.000 
114340     599395.188    3319329.000 
114341     599448.188    3319382.000 
114342     599448.188    3319488.250 
114343     599501.250    3319541.250 
114344     599501.250    3319435.000 
114345     599554.312    3319488.250 
114346     599236.062    3319912.500 
114347     599289.125    3319965.500 
114348     599289.125    3319859.250 
114349     599342.125    3319912.500 
114350     599342.125    3320018.500 
114351     599395.188    3320071.500 
114352     599395.188    3319965.500 
114353     599448.188    3320018.500 
114354     599342.125    3319806.250 
114355     599395.188    3319859.250 
114356     599395.188    3319753.250 
114357     599448.188    3319806.250 
114358     599448.188    3319912.500 
114359     599501.250    3319965.500 
114360     599501.250    3319859.250 
114361     599554.312    3319912.500 
114362     599448.188    3320124.500 
114363     599501.250    3320177.500 
114364     599501.250    3320071.500 
114365     599554.312    3320124.500 
114366     599554.312    3320230.500 
114367     599607.312    3320283.750 
114368     599607.312    3320177.500 
114369     599660.375    3320230.500 
114370     599554.312    3320018.500 
114371     599607.312    3320071.500 
114372     599607.312    3319965.500 
114373     599660.375    3320018.500 
114374     599660.375    3320124.500 
114375     599713.375    3320177.500 
114376     599713.375    3320071.500 
114377     599766.438    3320124.500 
114378     599448.188    3319700.250 
114379     599501.250    3319753.250 
114380     599501.250    3319647.250 
114381     599554.312    3319700.250 
114382     599554.312    3319806.250 
114383     599607.312    3319859.250 
114384     599607.312    3319753.250 
114385     599660.375    3319806.250 
114386     599554.312    3319594.250 
114387     599607.312    3319647.250 
114388     599607.312    3319541.250 
114389     599660.375    3319594.250 
114390     599660.375    3319700.250 
114391     599713.375    3319753.250 
114392     599713.375    3319647.250 
114393     599766.438    3319700.250 
114394     599660.375    3319912.500 
114395     599713.375    3319965.500 
114396     599713.375    3319859.250 
114397     599766.438    3319912.500 
114398     599766.438    3320018.500 
114399     599819.438    3320071.500 
114400     599819.438    3319965.500 
114401     599872.500    3320018.500 
114402     599766.438    3319806.250 
114403     599819.438    3319859.250 
114404     599819.438    3319753.250 
114405     599872.500    3319806.250 
114406     599872.500    3319912.500 
114407     599925.500    3319965.500 
114408     599925.500    3319859.250 
114409     599978.562    3319912.500 
114410     599236.062    3319063.750 
114411     599289.125    3319117.000 
114412     599289.125    3319010.750 
114413     599342.125    3319063.750 
114414     599342.125    3319170.000 
114415     599395.188    3319223.000 
114416     599395.188    3319117.000 
114417     599448.188    3319170.000 
114418     599395.188    3318957.750 
114419     599448.188    3319063.750 
114420     599501.250    3319117.000 
114421     599501.250    3319010.750 
114422     599554.312    3319063.750 
114423     599448.188    3319276.000 
114424     599501.250    3319329.000 
114425     599501.250    3319223.000 
114426     599554.312    3319276.000 
114427     599554.312    3319382.000 
114428     599607.312    3319435.000 
114429     599607.312    3319329.000 
114430     599660.375    3319382.000 
114431     599554.312    3319170.000 
114432     599607.312    3319223.000 
114433     599607.312    3319117.000 
114434     599660.375    3319170.000 
114435     599660.375    3319276.000 
114436     599713.375    3319329.000 
114437     599713.375    3319223.000 
114438     599766.438    3319276.000 
114439     599501.250    3318851.750 
114440     599607.312    3318957.750 
114441     599607.312    3318745.750 
114442     599713.375    3318851.750 
114443     599713.375    3319063.750 
114444     599766.438    3319170.000 
114445     599819.438    3319223.000 
114446     599819.438    3319117.000 
114447     599872.500    3319170.000 
114448     599819.438    3318957.750 
114449     599872.500    3319063.750 
114450     599925.500    3319117.000 
114451     599925.500    3319010.750 
114452     599978.562    3319063.750 
114453     599660.375    3319488.250 
114454     599713.375    3319541.250 
114455     599713.375    3319435.000 
114456     599766.438    3319488.250 
114457     599766.438    3319594.250 
114458     599819.438    3319647.250 
114459     599819.438    3319541.250 
114460     599872.500    3319594.250 
114461     599766.438    3319382.000 
114462     599819.438    3319435.000 
114463     599819.438    3319329.000 
114464     599872.500    3319382.000 
114465     599872.500    3319488.250 
114466     599925.500    3319541.250 
114467     599925.500    3319435.000 
114468     599978.562    3319488.250 
114469     599872.500    3319700.250 
114470     599925.500    3319753.250 
114471     599925.500    3319647.250 
114472     599978.562    3319700.250 
114473     599978.562    3319806.250 
114474     600031.562    3319859.250 
114475     600031.562    3319753.250 
114476     600084.625    3319806.250 
114477     599978.562    3319594.250 
114478     600031.562    3319647.250 
114479     600031.562    3319541.250 
114480     600084.625    3319594.250 
114481     600084.625    3319700.250 
114482     600137.625    3319753.250 
114483     600137.625    3319647.250 
114484     600190.688    3319700.250 
114485     599872.500    3319276.000 
114486     599925.500    3319329.000 
114487     599925.500    3319223.000 
114488     599978.562    3319276.000 
114489     599978.562    3319382.000 
114490     600031.562    3319435.000 
114491     600031.562    3319329.000 
114492     600084.625    3319382.000 
114493     599978.562    3319170.000 
114494     600031.562    3319223.000 
114495     600031.562    3319117.000 
114496     600084.625    3319170.000 
114497     600084.625    3319276.000 
114498     600137.625    3319329.000 
114499     600137.625    3319223.000 
114500     600190.688    3319276.000 
114501     600084.625    3319488.250 
114502     600137.625    3319541.250 
114503     600137.625    3319435.000 
114504     600190.688    3319488.250 
114505     600190.688    3319594.250 
114506     600243.688    3319647.250 
114507     600243.688    3319541.250 
114508     600296.750    3319594.250 
114509     600190.688    3319382.000 
114510     600243.688    3319435.000 
114511     600243.688    3319329.000 
114512     600296.750    3319382.000 
114513     600296.750    3319488.250 
114514     600349.750    3319541.250 
114515     600349.750    3319435.000 
114516     600402.812    3319488.250 
114517     599660.375    3320336.750 
114518     599713.375    3320389.750 
114519     599713.375    3320283.750 
114520     599766.438    3320336.750 
114521     599766.438    3320442.750 
114522     599819.438    3320495.750 
114523     599819.438    3320389.750 
114524     599872.500    3320442.750 
114525     599766.438    3320230.500 
114526     599819.438    3320283.750 
114527     599819.438    3320177.500 
114528     599872.500    3320230.500 
114529     599872.500    3320336.750 
114530     599925.500    3320389.750 
114531     599925.500    3320283.750 
114532     599978.562    3320336.750 
114533     599872.500    3320548.750 
114534     599925.500    3320601.750 
114535     599925.500    3320495.750 
114536     599978.562    3320548.750 
114537     599978.562    3320654.750 
114538     600031.562    3320708.000 
114539     600031.562    3320601.750 
114540     600084.625    3320654.750 
114541     599978.562    3320442.750 
114542     600031.562    3320495.750 
114543     600031.562    3320389.750 
114544     600084.625    3320442.750 
114545     600084.625    3320548.750 
114546     600137.625    3320601.750 
114547     600137.625    3320495.750 
114548     600190.688    3320548.750 
114549     599872.500    3320124.500 
114550     599925.500    3320177.500 
114551     599925.500    3320071.500 
114552     599978.562    3320124.500 
114553     599978.562    3320230.500 
114554     600031.562    3320283.750 
114555     600031.562    3320177.500 
114556     600084.625    3320230.500 
114557     599978.562    3320018.500 
114558     600031.562    3320071.500 
114559     600031.562    3319965.500 
114560     600084.625    3320018.500 
114561     600084.625    3320124.500 
114562     600137.625    3320177.500 
114563     600137.625    3320071.500 
114564     600190.688    3320124.500 
114565     600084.625    3320336.750 
114566     600137.625    3320389.750 
114567     600137.625    3320283.750 
114568     600190.688    3320336.750 
114569     600190.688    3320442.750 
114570     600243.688    3320495.750 
114571     600243.688    3320389.750 
114572     600296.750    3320442.750 
114573     600190.688    3320230.500 
114574     600243.688    3320283.750 
114575     600243.688    3320177.500 
114576     600296.750    3320230.500 
114577     600296.750    3320336.750 
114578     600349.750    3320389.750 
114579     600349.750    3320283.750 
114580     600402.812    3320336.750 
114581     600084.625    3320761.000 
114582     600137.625    3320814.000 
114583     600137.625    3320708.000 
114584     600190.688    3320761.000 
114585     600190.688    3320867.000 
114586     600243.688    3320920.000 
114587     600243.688    3320814.000 
114588     600296.750    3320867.000 
114589     600190.688    3320654.750 
114590     600243.688    3320708.000 
114591     600243.688    3320601.750 
114592     600296.750    3320654.750 
114593     600296.750    3320761.000 
114594     600349.750    3320814.000 
114595     600349.750    3320708.000 
114596     600402.812    3320761.000 
114597     600296.750    3320973.000 
114598     600349.750    3321026.000 
114599     600349.750    3320920.000 
114600     600402.812    3320973.000 
114601     600402.812    3321079.250 
114602     600455.875    3321132.250 
114603     600455.875    3321026.000 
114604     600508.875    3321079.250 
114605     600402.812    3320867.000 
114606     600455.875    3320920.000 
114607     600455.875    3320814.000 
114608     600508.875    3320867.000 
114609     600508.875    3320973.000 
114610     600561.938    3321026.000 
114611     600561.938    3320920.000 
114612     600614.938    3320973.000 
114613     600296.750    3320548.750 
114614     600349.750    3320601.750 
114615     600349.750    3320495.750 
114616     600402.812    3320548.750 
114617     600402.812    3320654.750 
114618     600455.875    3320708.000 
114619     600455.875    3320601.750 
114620     600508.875    3320654.750 
114621     600402.812    3320442.750 
114622     600455.875    3320495.750 
114623     600455.875    3320389.750 
114624     600508.875    3320442.750 
114625     600508.875    3320548.750 
114626     600561.938    3320601.750 
114627     600561.938    3320495.750 
114628     600614.938    3320548.750 
114629     600508.875    3320761.000 
114630     600561.938    3320814.000 
114631     600561.938    3320708.000 
114632     600614.938    3320761.000 
114633     600614.938    3320867.000 
114634     600668.000    3320920.000 
114635     600668.000    3320814.000 
114636     600721.000    3320867.000 
114637     600614.938    3320654.750 
114638     600668.000    3320708.000 
114639     600668.000    3320601.750 
114640     600721.000    3320654.750 
114641     600721.000    3320761.000 
114642     600774.062    3320814.000 
114643     600774.062    3320708.000 
114644     600827.062    3320761.000 
114645     600084.625    3319912.500 
114646     600137.625    3319965.500 
114647     600137.625    3319859.250 
114648     600190.688    3319912.500 
114649     600190.688    3320018.500 
114650     600243.688    3320071.500 
114651     600243.688    3319965.500 
114652     600296.750    3320018.500 
114653     600190.688    3319806.250 
114654     600243.688    3319859.250 
114655     600243.688    3319753.250 
114656     600296.750    3319806.250 
114657     600296.750    3319912.500 
114658     600349.750    3319965.500 
114659     600349.750    3319859.250 
114660     600402.812    3319912.500 
114661     600296.750    3320124.500 
114662     600349.750    3320177.500 
114663     600349.750    3320071.500 
114664     600402.812    3320124.500 
114665     600402.812    3320230.500 
114666     600455.875    3320283.750 
114667     600455.875    3320177.500 
114668     600508.875    3320230.500 
114669     600402.812    3320018.500 
114670     600455.875    3320071.500 
114671     600455.875    3319965.500 
114672     600508.875    3320018.500 
114673     600508.875    3320124.500 
114674     600561.938    3320177.500 
114675     600561.938    3320071.500 
114676     600614.938    3320124.500 
114677     600296.750    3319700.250 
114678     600349.750    3319753.250 
114679     600349.750    3319647.250 
