pm_1
9.122505
9.193973
9.255906
9.395376
9.320004
9.385108
9.110272
9.250260
9.111591
9.113858
9.259225
9.269420
8.983777
8.977958
8.917205
9.201709
9.225658
8.895030
8.982707
9.260098
9.310465
9.068977
9.153405
9.364561
9.427244
9.236468
9.317784
9.495452
9.566682
9.397258
9.474809
9.639187
9.711700
9.606606
9.621967
9.637522
9.592897
9.606863
9.653217
9.669134
9.557939
9.570358
9.528690
9.582922
9.595629
9.620985
9.635207
9.685222
9.701469
9.649634
9.664202
9.717814
9.734363
9.579866
9.604193
9.722660
9.754444
9.480350
9.498956
9.366569
9.379740
9.518022
9.537738
9.629089
9.654387
9.786674
9.819354
9.680219
9.706439
9.852319
9.885609
9.393689
9.408356
9.557982
9.578911
9.423952
9.440415
9.600399
9.622665
9.733148
9.760174
9.919055
9.952779
9.787712
9.815544
9.986529
10.02049
9.561012
9.605397
9.990831
10.04843
9.667665
9.715951
10.10699
10.16620
9.768641
9.825049
10.22568
10.28535
9.884387
9.945799
10.34478
10.40353
10.00834
10.07125
10.46128
10.51770
9.515315
9.489168
9.515017
9.554469
9.577878
9.601935
9.539638
9.564737
9.541738
9.569359
9.590618
9.617215
9.597855
9.627244
9.620232
9.641583
9.640758
9.625941
9.645789
9.663372
9.685577
9.665963
9.686497
9.708179
9.731164
9.604487
9.627277
9.626623
9.651932
9.650579
9.674391
9.677838
9.704307
9.644551
9.672593
9.657446
9.688472
9.701323
9.730723
9.720292
9.752919
9.698678
9.723450
9.731339
9.758925
9.748687
9.774334
9.787013
9.815596
9.760769
9.791423
9.786260
9.820310
9.822667
9.854474
9.855058
9.890452
9.627404
9.659304
9.678183
9.644394
9.661541
9.697308
9.716692
9.707388
9.728531
9.754510
9.778204
9.750002
9.771750
9.802195
9.826523
9.678952
9.696572
9.736271
9.756123
9.714396
9.732356
9.776186
9.796450
9.793768
9.815987
9.851156
9.876052
9.838481
9.861195
9.901161
9.926541
9.800377
9.826831
9.844638
9.874112
9.853652
9.880796
9.904015
9.934308
9.886820
9.919674
9.926461
9.963060
9.952981
9.986748
10.00020
10.03784
9.908279
9.936065
9.964931
9.995924
9.964136
9.992414
10.02722
10.05879
10.02093
10.05545
10.07596
10.11450
10.09034
10.12554
10.15340
10.19267
9.750547
9.768902
9.816854
9.837481
9.787418
9.806018
9.858268
9.879207
9.884101
9.907144
9.952131
9.977919
9.930402
9.953802
10.00382
10.02992
9.872312
9.912581
10.02899
10.07904
10.02096
10.04970
10.09057
10.12260
10.07863
10.10766
10.15482
10.18720
10.16101
10.19667
10.23224
10.27207
10.23257
10.26862
10.31206
10.35226
10.13686
10.16617
10.21964
10.25224
10.25540
10.30481
10.34105
10.39257
10.43300
10.44403
9.953151
9.994006
10.12943
10.17983
10.03508
10.07615
10.23019
10.28044
10.31739
10.37934
10.52053
10.59653
10.44088
10.50188
10.67188
10.78865
10.11730
10.15826
10.33029
10.41889
10.36855
10.60352
10.65996
10.85864
10.92720
10.88055
10.45045
10.53009
10.99575
11.10324
10.60688
10.68046
11.20230
11.29246
10.75051
10.81671
11.37363
11.44579
10.87913
10.93760
11.50912
11.56442
10.99213
11.04276
11.61206
11.65270
11.08960
11.68688
9.341854
9.266419
9.295795
9.176747
9.072476
9.100339
9.205795
9.236833
9.130634
9.163123
8.941287
9.003274
9.452266
9.403463
9.431736
9.479424
9.507651
9.461326
9.492094
9.370910
9.401438
9.326977
9.359784
9.433426
9.466945
9.394308
9.430544
9.536976
9.567295
9.524101
9.557378
9.598639
9.630993
9.591796
9.627391
9.501841
9.538163
9.468577
9.508199
9.575964
9.615079
9.549489
9.592515
9.269878
9.305053
9.197962
9.235179
9.342141
9.381242
9.274926
9.316929
9.077382
9.190320
9.235343
9.086261
9.133805
9.422356
9.465591
9.361326
9.408104
9.510693
9.557761
9.457402
9.508910
9.283048
9.333632
9.184995
9.239449
9.387068
9.443500
9.297353
9.358686
9.664369
9.698652
9.664138
9.702071
9.733886
9.770008
9.741037
9.781064
9.655569
9.697378
9.637065
9.683202
9.740541
9.784899
9.730885
9.780137
9.807030
9.844865
9.822122
9.864188
9.883491
9.922878
9.907169
9.951038
9.830476
9.877215
9.830759
9.882782
9.925114
9.974049
9.936147
9.990837
