iteration,total_runs,obs_realization,par_realization,zball,zb003,zb007,zb005,zb001,zb002,zb006,zb004,burnin,valid,oobs
0,1,base,base,7.31452,192784,32512.9,196374,685934,835927,203920,278751,0,0,0
