pm_1
1.166467
1.243314
1.321080
1.073296
1.161140
1.252590
1.344034
1.432073
0.9614303
1.059683
1.166649
1.277331
1.386186
1.488055
1.579124
0.8298115
0.9343875
1.055922
1.188889
1.325513
1.456734
1.574314
1.673015
1.687887
0.6836773
0.7861315
0.9153190
1.067694
1.236324
1.409045
1.569579
1.703208
1.803181
1.819222
1.857829
1.879803
0.5365008
0.6284328
0.7537089
0.9110021
1.100546
1.317421
1.543665
1.745209
1.889525
1.971598
1.968574
1.975970
1.971334
1.966033
0.4049620
0.4971971
0.6101942
0.7504848
0.9265592
1.148297
1.422842
1.737586
2.012847
2.136702
2.148323
2.095990
2.059746
2.026260
2.004654
1.983732
0.5404400
0.5315463
0.5734799
0.6604216
0.7843444
0.9500777
1.170866
1.467192
1.867900
2.412848
2.288627
2.194792
2.110734
2.053756
2.013973
1.982036
1.960369
1.946135
0.7220059
0.6870659
0.6755726
0.6929368
0.7436567
0.8284369
0.9518761
1.122162
1.346231
1.613532
1.852351
1.961299
1.974787
1.957509
1.934200
1.911675
1.899446
1.891069
1.887835
1.969502
0.9758490
0.9229199
0.8753438
0.8395619
0.8219643
0.8224207
0.8526902
0.9161510
1.017484
1.155421
1.316057
1.470847
1.590864
1.668569
1.721997
1.742626
1.761492
1.775239
1.788263
1.802223
1.852437
1.914304
2.069555
2.104247
1.320310
1.272308
1.207403
1.128557
1.042612
0.9600570
0.8920501
0.8474788
0.8459767
0.8910144
0.9771046
1.089185
1.208762
1.319886
1.413508
1.501427
1.548836
1.590447
1.638192
1.671822
1.703381
1.734364
1.938623
1.955429
2.015047
2.072127
2.138090
2.181646
1.725681
1.734982
1.710844
1.638328
1.510555
1.337930
1.146202
0.9649789
0.8205284
0.7465322
0.7635960
0.8378188
0.9352488
1.039156
1.139988
1.232268
1.316937
1.384240
1.442325
1.499724
1.559429
1.604690
1.648709
1.785609
1.851733
1.921125
1.989909
2.066351
2.121802
2.151519
2.230290
2.071474
2.188421
2.303086
2.368729
2.339284
2.162043
1.845478
1.473241
1.126821
0.8416532
0.6204290
0.6985171
0.7810061
0.8665078
0.9527692
1.037331
1.122151
1.198913
1.265049
1.325351
1.388914
1.461670
1.515250
1.647830
1.662197
1.755378
1.833256
1.912506
1.977120
2.033239
2.114188
2.206449
2.303940
2.405025
2.507827
2.610344
2.255316
2.451022
2.690518
2.972286
3.272364
3.492464
3.368729
2.759562
2.051675
1.493983
1.116315
0.9071368
0.8437160
0.8557827
0.8845466
0.9362677
0.9945167
1.062039
1.125877
1.183621
1.239002
1.302505
1.382744
1.372397
1.507341
1.578317
1.669828
1.755230
1.844679
1.897519
1.987934
2.083619
2.190260
2.303014
2.420035
2.429794
2.542984
2.652875
2.756848
2.852250
2.248937
2.443775
2.699153
3.031544
3.461237
4.016431
4.738645
5.696550
3.841768
2.669287
1.921636
1.457486
1.185684
1.039625
0.9783155
0.9644146
0.9576840
0.9935095
1.034674
1.076775
1.130208
1.177563
1.238094
1.252773
1.325135
1.434702
1.507682
1.590729
1.691311
1.758292
1.853008
1.955367
2.006780
2.122806
2.246459
2.375149
2.509540
2.639860
2.766439
2.886078
2.995312
2.144150
2.283746
2.472647
2.726612
3.052953
3.447293
3.880526
4.237299
4.190064
3.535361
2.730802
2.099950
1.652538
1.360600
1.174794
1.072362
1.021353
1.005122
0.9960332
1.020017
1.048947
1.081562
1.134187
1.119190
1.224004
1.327363
1.386819
1.450630
1.551044
1.644396
1.731434
1.834132
1.920972
2.035619
2.165582
2.307110
2.455584
2.605271
2.754257
2.899348
3.036867
3.162531
3.271294
2.041363
2.116824
2.211323
2.350832
2.563578
2.827608
3.097314
3.314776
3.395074
3.252767
2.890559
2.425953
2.003655
1.652530
1.395388
1.212023
1.100660
1.036299
1.006913
0.9875176
1.003186
1.025640
0.9937684
1.030636
1.083963
1.119079
1.075679
1.110714
1.173484
1.212863
1.163448
1.203583
1.297311
1.332785
1.296027
1.333910
1.388655
1.462685
1.559894
1.654010
1.761514
1.859691
1.964337
2.072783
2.227200
2.387889
2.551426
2.719006
2.886457
3.050530
3.207427
3.352356
3.478810
3.577610
1.983925
2.030621
2.074765
2.112406
2.137575
2.360213
2.567210
2.731907
2.819630
2.796537
2.647306
2.392711
2.084807
1.779882
1.529137
1.321179
1.169510
1.062071
1.002743
0.9757578
0.9562994
0.8923795
0.9353049
0.9832243
1.005696
1.036846
1.001947
1.033646
1.070087
1.105241
1.067344
1.116751
1.158176
1.199065
1.157519
1.199095
1.299459
1.339508
1.306755
1.348648
1.380268
1.422030
1.391216
1.434618
1.465126
1.526041
1.506028
1.545604
1.598766
1.712233
1.816608
1.923667
2.046590
2.177332
2.328420
2.490147
2.667063
2.849231
3.032763
3.213845
3.388622
3.553175
3.702228
3.824538
2.076630
2.122170
2.190496
2.297119
2.408991
2.481917
2.486486
2.408799
2.252792
2.039093
1.798394
1.561265
1.350534
1.190548
1.063647
0.9749756
0.9307657
0.9252733
0.8627576
0.8822397
0.9252710
0.9653966
0.9937438
0.9647361
0.9869496
1.000835
1.033433
1.024805
1.063274
1.070230
1.109164
1.076378
1.115595
1.161492
1.203655
1.170261
1.212892
1.317479
1.360932
1.331450
1.376246
1.404954
1.449613
1.432599
1.488122
1.524628
1.562193
1.534569
1.582100
1.609858
1.658892
1.630812
1.680804
1.709339
1.761231
1.732166
1.828209
1.850518
2.000403
2.140393
2.282283
2.441408
2.606239
2.793696
2.988358
3.184983
3.378139
3.562974
3.735955
3.895632
4.042636
4.179368
2.097766
2.151654
2.214955
2.282735
2.335453
2.344791
2.290188
2.170513
1.999627
1.797258
1.583741
1.377286
1.192215
1.039007
0.9334216
0.8284389
0.8065282
0.8019818
0.8317142
0.8860551
0.9085563
0.9368817
0.9098271
0.9412014
0.9672586
0.9972436
0.9741822
1.013294
1.035920
1.075045
1.052810
1.065979
1.087948
1.127409
1.105528
1.145139
1.167050
1.240357
1.206596
1.260352
1.354901
1.403044
1.329848
1.371490
1.451338
1.507149
1.413314
1.537280
1.554617
1.603017
1.576022
1.624880
1.652477
1.703139
1.674675
1.725585
1.755130
1.855770
1.837984
1.879908
1.900619
1.970167
1.925304
1.974171
2.025792
2.085333
2.057532
2.118302
2.200389
2.377431
2.531367
2.717928
2.917822
3.125635
3.333874
3.533688
3.716158
3.874045
4.001695
4.090045
4.114505
2.160598
2.218667
2.274961
2.312481
2.294862
2.192257
2.030556
1.841270
1.640962
1.440673
1.249257
1.074056
0.8920152
0.7802882
0.7250724
0.7208393
0.7600940
0.8162839
0.8713057
0.9037994
0.8812122
0.9178109
0.9374708
0.9560486
0.9671319
1.018363
0.9958318
1.035948
1.061078
1.070952
1.082758
1.124455
1.113028
1.155019
1.129809
1.191198
1.183149
1.222113
1.230072
1.308354
1.292636
1.333968
1.349773
1.391088
1.374864
1.415318
1.432312
1.559048
1.537007
1.582939
1.604770
1.647546
1.628093
1.672528
1.697117
1.818670
1.719387
1.833427
1.857560
1.899918
1.872538
1.915143
1.945816
1.995324
1.961380
2.011373
2.048485
2.146466
2.065238
2.123055
2.212570
2.283194
2.235551
2.307136
2.394268
2.477491
2.383615
2.488570
2.611579
2.810361
3.025163
3.249454
3.472384
3.678657
3.851423
3.977631
4.051741
4.073356
4.043852
3.969479
2.188949
2.238252
2.283725
2.320365
2.125236
1.930968
1.738286
1.549336
1.366839
1.207003
1.008229
0.8660031
0.7400426
0.6206390
0.6966975
0.7814556
0.8291217
0.8691599
0.8637668
0.9060368
0.9144614
0.9552511
0.9539806
0.9964024
1.008611
1.050573
1.060109
1.101910
1.091804
1.108241
1.142768
1.182539
1.150568
1.192562
1.195990
1.267477
1.222402
1.260393
1.289308
1.324566
1.325099
1.365740
1.357331
1.404088
1.405537
1.444482
1.442101
1.478708
1.563854
1.608983
1.593428
1.636927
1.652961
1.695978
1.678934
1.719797
1.807735
1.843412
1.813113
1.848339
1.882440
1.925005
1.886901
1.929017
1.971290
2.021476
1.974925
2.024853
2.075731
2.134221
2.079043
2.137733
2.197096
2.323096
2.201149
2.329829
2.400299
2.508484
2.407067
2.517453
2.600987
2.699113
2.610886
2.710447
2.802744
2.911603
2.816104
2.927710
3.096511
3.342596
3.590550
3.815235
3.981938
4.066300
4.073431
4.025774
3.943467
3.840212
2.117250
2.137889
2.137620
2.089962
1.975934
1.824208
1.678808
1.522213
1.371731
1.229562
1.069891
0.9628674
0.8700423
0.8163392
0.8353761
0.8356092
0.8825253
0.9261256
0.9705922
0.9230430
0.9644463
1.007014
1.099233
1.051736
1.083742
1.139597
1.179228
1.124996
1.165356
1.203899
1.244256
1.204727
1.249634
1.281134
1.316901
1.286572
1.320916
1.351495
1.382700
1.341771
1.375804
1.398181
1.435458
1.406842
1.449287
1.465058
1.486650
1.484697
1.517876
1.533244
1.619177
1.625340
1.666079
1.658431
1.694848
1.705062
1.742897
1.729617
1.766597
1.813728
1.848054
1.791297
1.842547
1.885663
1.926816
1.878633
1.918193
1.971788
2.020874
1.961558
2.009079
2.074379
2.132613
2.061121
2.118081
2.195888
2.264500
2.180332
2.248265
2.446921
2.513799
2.435189
2.515225
2.607095
2.706967
2.587849
2.686571
2.813518
2.926741
2.792383
2.905376
3.046496
3.172499
3.025594
3.152995
3.304024
3.439983
3.287511
3.428703
3.654148
3.931245
4.118238
4.132343
4.036639
3.908572
3.776636
3.649290
3.529186
1.941253
1.854759
1.745749
1.627792
1.512303
1.390020
1.296618
1.216823
1.151530
1.097957
1.069370
1.004800
1.017857
1.149673
1.161060
1.040478
1.107288
1.176991
1.242903
1.164830
1.210665
1.300253
1.318511
1.246198
1.262688
1.346713
1.374320
1.296663
1.329736
1.401003
1.426890
1.361940
1.393358
1.452119
1.476933
1.424090
1.456184
1.507898
1.530866
1.484313
1.499889
1.554425
1.569232
1.530800
1.551895
1.574478
1.588112
1.605424
1.619807
1.599727
1.610385
1.634493
1.649470
1.564102
1.656953
1.612128
1.608802
1.635698
1.631304
1.645698
1.689550
1.720423
1.697841
1.717184
1.741669
1.764187
1.737554
1.758997
1.788046
1.813342
1.781607
1.805531
1.865908
1.903151
1.830973
1.881915
1.944114
1.989214
1.919573
1.961284
2.038892
2.093599
2.007560
2.058929
2.153799
2.219947
2.115927
2.179081
2.292495
2.486441
2.248887
2.440029
2.551870
2.647750
2.521017
2.589889
2.750854
2.861234
2.688343
2.793656
2.978905
3.103938
2.905495
3.023577
3.236524
3.377087
3.147833
3.278547
3.525993
3.683766
3.416394
3.561884
3.850333
4.023011
3.715247
3.874096
4.265355
4.028267
3.825192
3.652111
3.509726
1.896977
1.844770
1.773533
1.689120
1.595816
1.513754
1.453398
1.419086
1.405656
1.405042
1.387125
1.305115
1.309710
1.492641
1.503073
1.317424
1.327938
1.513165
1.580623
1.393436
1.409473
1.591676
1.551610
1.436584
1.464635
1.621902
1.630242
1.483711
1.501512
1.634829
1.643409
1.518232
1.534128
1.646802
1.649517
1.549623
1.565038
1.652090
1.669744
1.589864
1.603963
1.670459
1.672757
1.619161
1.622545
1.676455
1.660999
1.628180
1.639048
1.644672
1.650877
1.647981
1.651474
1.654657
1.654696
1.665050
1.661062
1.658963
1.667891
1.664085
1.646405
1.635972
1.650328
1.632519
1.651193
1.651834
1.634341
1.633376
1.654066
1.621458
1.658377
1.611005
1.626088
1.627758
1.617438
1.676116
1.690291
1.699472
1.688041
1.697055
1.712260
1.686344
1.694891
1.684888
1.693512
1.703465
1.712490
1.701995
1.710326
