    C2D             x              y 
121357     612123.125    3326382.500 
121358     612123.125    3326170.250 
121359     612229.188    3326276.250 
121360     611592.750    3327125.000 
121361     611698.812    3327231.000 
121362     611698.812    3327018.750 
121363     611804.938    3327125.000 
121364     611804.938    3327337.000 
121365     611911.000    3327443.000 
121366     611911.000    3327231.000 
121367     612017.062    3327337.000 
121368     611804.938    3326912.750 
121369     611911.000    3327018.750 
121370     611911.000    3326806.750 
121371     612017.062    3326912.750 
121372     612017.062    3327125.000 
121373     612123.125    3327231.000 
121374     612123.125    3327018.750 
121375     612229.188    3327125.000 
121376     612017.062    3327549.250 
121377     612123.125    3327655.250 
121378     612123.125    3327443.000 
121379     612229.188    3327549.250 
121380     612229.188    3327761.250 
121381     612335.250    3327867.250 
121382     612335.250    3327655.250 
121383     612441.312    3327761.250 
121384     612229.188    3327337.000 
121385     612335.250    3327443.000 
121386     612335.250    3327231.000 
121387     612441.312    3327337.000 
121388     612441.312    3327549.250 
121389     612547.375    3327655.250 
121390     612547.375    3327443.000 
121391     612653.438    3327549.250 
121392     612017.062    3326700.750 
121393     612123.125    3326806.750 
121394     612123.125    3326594.500 
121395     612229.188    3326700.750 
121396     612229.188    3326912.750 
121397     612335.250    3327018.750 
121398     612335.250    3326806.750 
121399     612441.312    3326912.750 
121400     612335.250    3326488.500 
121401     612547.375    3326700.750 
121402     612441.312    3327125.000 
121403     612547.375    3327231.000 
121404     612547.375    3327018.750 
121405     612653.438    3327125.000 
121406     612653.438    3327337.000 
121407     612759.500    3327443.000 
121408     612759.500    3327231.000 
121409     612865.562    3327337.000 
121410     612759.500    3326912.750 
121411     612971.625    3327125.000 
121412     612441.312    3327973.500 
121413     612547.375    3328079.500 
121414     612547.375    3327867.250 
121415     612653.438    3327973.500 
121416     612653.438    3328185.500 
121417     612759.500    3328291.500 
121418     612759.500    3328079.500 
121419     612865.562    3328185.500 
121420     612653.438    3327761.250 
121421     612759.500    3327867.250 
121422     612759.500    3327655.250 
121423     612865.562    3327761.250 
121424     612865.562    3327973.500 
121425     612971.625    3328079.500 
121426     612971.625    3327867.250 
121427     613077.688    3327973.500 
121428     612865.562    3328397.750 
121429     612971.625    3328503.750 
121430     612971.625    3328291.500 
121431     613077.688    3328397.750 
121432     613077.688    3328609.750 
121433     613183.750    3328716.000 
121434     613183.750    3328503.750 
121435     613289.812    3328609.750 
121436     613077.688    3328185.500 
121437     613183.750    3328291.500 
121438     613183.750    3328079.500 
121439     613289.812    3328185.500 
121440     613289.812    3328397.750 
121441     613395.875    3328503.750 
121442     613395.875    3328291.500 
121443     613501.938    3328397.750 
121444     612865.562    3327549.250 
121445     612971.625    3327655.250 
121446     612971.625    3327443.000 
121447     613077.688    3327549.250 
121448     613077.688    3327761.250 
121449     613183.750    3327867.250 
121450     613183.750    3327655.250 
121451     613289.812    3327761.250 
121452     613077.688    3327337.000 
121453     613183.750    3327443.000 
121454     613183.750    3327231.000 
121455     613289.812    3327337.000 
121456     613289.812    3327549.250 
121457     613395.875    3327655.250 
121458     613395.875    3327443.000 
121459     613501.938    3327549.250 
121460     613289.812    3327973.500 
121461     613395.875    3328079.500 
121462     613395.875    3327867.250 
121463     613501.938    3327973.500 
121464     613501.938    3328185.500 
121465     613608.000    3328291.500 
121466     613608.000    3328079.500 
121467     613714.125    3328185.500 
121468     613501.938    3327761.250 
121469     613608.000    3327867.250 
121470     613608.000    3327655.250 
121471     613714.125    3327761.250 
121472     613714.125    3327973.500 
121473     613820.188    3328079.500 
121474     613820.188    3327867.250 
121475     613926.250    3327973.500 
121476     613289.812    3328822.000 
121477     613395.875    3328928.000 
121478     613395.875    3328716.000 
121479     613501.938    3328822.000 
121480     613501.938    3329034.000 
121481     613608.000    3329140.250 
121482     613608.000    3328928.000 
121483     613714.125    3329034.000 
121484     613501.938    3328609.750 
121485     613608.000    3328716.000 
121486     613608.000    3328503.750 
121487     613714.125    3328609.750 
121488     613714.125    3328822.000 
121489     613820.188    3328928.000 
121490     613820.188    3328716.000 
121491     613926.250    3328822.000 
121492     613714.125    3329246.250 
121493     613820.188    3329352.250 
121494     613820.188    3329140.250 
121495     613926.250    3329246.250 
121496     614032.312    3329458.250 
121497     613926.250    3329034.000 
121498     614032.312    3329140.250 
121499     614032.312    3328928.000 
121500     614138.375    3329034.000 
121501     614244.438    3329246.250 
121502     613714.125    3328397.750 
121503     613820.188    3328503.750 
121504     613820.188    3328291.500 
121505     613926.250    3328397.750 
121506     613926.250    3328609.750 
121507     614032.312    3328716.000 
121508     614032.312    3328503.750 
121509     614138.375    3328609.750 
121510     613926.250    3328185.500 
121511     614032.312    3328291.500 
121512     614032.312    3328079.500 
121513     614138.375    3328185.500 
121514     614138.375    3328397.750 
121515     614244.438    3328503.750 
121516     614244.438    3328291.500 
121517     614350.500    3328397.750 
121518     614138.375    3328822.000 
121519     614244.438    3328928.000 
121520     614244.438    3328716.000 
121521     614350.500    3328822.000 
121522     614456.562    3329034.000 
121523     614350.500    3328609.750 
121524     614456.562    3328716.000 
121525     614456.562    3328503.750 
121526     614562.625    3328609.750 
121527     614668.688    3328822.000 
121528     614244.438    3329670.500 
121529     614456.562    3329882.500 
121530     614456.562    3329458.250 
121531     614668.688    3329670.500 
121532     614668.688    3330094.750 
121533     614880.812    3330306.750 
121534     614880.812    3329882.500 
121535     615092.938    3330094.750 
121536     614668.688    3329246.250 
121537     614880.812    3329458.250 
121538     614880.812    3329034.000 
121539     615092.938    3329246.250 
121540     615092.938    3329670.500 
121541     615305.062    3329882.500 
121542     615305.062    3329458.250 
121543     615517.250    3329670.500 
121544     615092.938    3330519.000 
121545     615305.062    3330731.250 
121546     615305.062    3330306.750 
121547     615517.250    3330519.000 
121548     615729.375    3330943.250 
121549     615729.375    3330094.750 
121550     616153.625    3330519.000 
121551     616153.625    3331367.500 
121552     616577.875    3331791.750 
121553     616577.875    3330943.250 
121554     617002.125    3331367.500 
121555     617002.125    3332216.000 
121556     617426.438    3332640.250 
121557     617426.438    3331791.750 
121558     617850.688    3332216.000 
121559     617850.688    3333064.500 
121560     618274.938    3333488.750 
121561     618274.938    3332640.250 
121562     618699.188    3333064.500 
121563     618699.188    3333913.000 
121564     619123.438    3334337.500 
121565     619123.438    3333488.750 
121566     619547.750    3333913.000 
121567     619547.750    3334761.750 
121568     619972.000    3335186.000 
121569     619972.000    3334337.500 
121570     620396.250    3334761.750 
121571     620396.250    3335610.250 
121572     620820.500    3335186.000 
122639     611062.438    3323730.750 
122641     611062.438    3324791.500 
122642     611062.438    3324367.250 
122643     611274.562    3324579.250 
122644     611274.562    3325003.500 
122645     611486.688    3325215.750 
122646     611486.688    3324791.500 
122647     611698.812    3325003.500 
122648     611486.688    3324155.000 
122649     611698.812    3324579.250 
122650     611911.000    3324791.500 
122651     611911.000    3324367.250 
122652     612123.125    3324579.250 
122653     611698.812    3325427.750 
122654     611911.000    3325640.000 
122655     611911.000    3325215.750 
122656     612123.125    3325427.750 
122657     612123.125    3325852.000 
122658     612335.250    3326064.250 
122659     612335.250    3325640.000 
122660     612547.375    3325852.000 
122661     612123.125    3325003.500 
122662     612335.250    3325215.750 
122663     612335.250    3324791.500 
122664     612547.375    3325003.500 
122665     612547.375    3325427.750 
122666     612759.500    3325640.000 
122667     612759.500    3325215.750 
122668     612971.625    3325427.750 
122669     612547.375    3326276.250 
122670     612759.500    3326488.500 
122671     612759.500    3326064.250 
122672     612971.625    3326276.250 
122673     612971.625    3326700.750 
122674     613183.750    3326912.750 
122675     613183.750    3326488.500 
122676     613395.875    3326700.750 
122677     612971.625    3325852.000 
122678     613183.750    3326064.250 
122679     613183.750    3325640.000 
122680     613395.875    3325852.000 
122681     613395.875    3326276.250 
122682     613608.000    3326488.500 
122683     613608.000    3326064.250 
122684     613820.188    3326276.250 
122685     613395.875    3327125.000 
122686     613608.000    3327337.000 
122687     613608.000    3326912.750 
122688     613820.188    3327125.000 
122689     613714.125    3327549.250 
122690     613820.188    3327655.250 
122691     613820.188    3327443.000 
122692     613926.250    3327549.250 
122693     613926.250    3327761.250 
122694     614032.312    3327867.250 
122695     614032.312    3327655.250 
122696     614138.375    3327761.250 
122697     614032.312    3327337.000 
122698     614244.438    3327549.250 
122699     613820.188    3326700.750 
122700     614032.312    3326912.750 
122701     614032.312    3326488.500 
122702     614244.438    3326700.750 
122703     614244.438    3327125.000 
122704     614456.562    3327337.000 
122705     614456.562    3326912.750 
122706     614668.688    3327125.000 
122707     614138.375    3327973.500 
122708     614244.438    3328079.500 
122709     614244.438    3327867.250 
122710     614350.500    3327973.500 
122711     614350.500    3328185.500 
122712     614456.562    3328291.500 
122713     614456.562    3328079.500 
122714     614562.625    3328185.500 
122715     614456.562    3327761.250 
122716     614668.688    3327973.500 
122717     614562.625    3328397.750 
122718     614668.688    3328503.750 
122719     614668.688    3328291.500 
122720     614774.750    3328397.750 
122721     614880.812    3328609.750 
122722     614880.812    3328185.500 
122723     615092.938    3328397.750 
122724     614668.688    3327549.250 
122725     614880.812    3327761.250 
122726     614880.812    3327337.000 
122727     615092.938    3327549.250 
122728     615092.938    3327973.500 
122729     615305.062    3328185.500 
122730     615305.062    3327761.250 
122731     615517.250    3327973.500 
122732     615092.938    3328822.000 
122733     615305.062    3329034.000 
122734     615305.062    3328609.750 
122735     615517.250    3328822.000 
122736     615517.250    3329246.250 
122737     615729.375    3329458.250 
122738     615729.375    3329034.000 
122739     615941.500    3329246.250 
122740     615517.250    3328397.750 
122741     615729.375    3328609.750 
122742     615729.375    3328185.500 
122743     615941.500    3328397.750 
122744     615941.500    3328822.000 
122745     616153.625    3329034.000 
122746     616153.625    3328609.750 
122747     616365.750    3328822.000 
122748     616153.625    3329670.500 
122749     616577.875    3330094.750 
122750     616577.875    3329246.250 
122751     617002.125    3329670.500 
122752     617002.125    3330519.000 
122753     617426.438    3330943.250 
122754     617426.438    3330094.750 
122755     617850.688    3330519.000 
122756     617850.688    3331367.500 
122757     618274.938    3331791.750 
122758     618274.938    3330943.250 
122759     618699.188    3331367.500 
122760     618699.188    3332216.000 
122761     619123.438    3332640.250 
122762     619123.438    3331791.750 
122763     619547.750    3332216.000 
122764     619547.750    3333064.500 
122765     619972.000    3333488.750 
122766     619972.000    3332640.250 
122767     620396.250    3333064.500 
122768     620396.250    3333913.000 
122769     620820.500    3334337.500 
122770     620820.500    3333488.750 
122771     621244.812    3333913.000 
122772     621244.812    3334761.750 
122773     621669.062    3334337.500 
123953     611062.438    3322033.750 
123954     611062.438    3322882.250 
123955     611486.688    3323306.500 
123956     611486.688    3322458.000 
123957     611911.000    3322882.250 
123958     611911.000    3323730.750 
123959     612335.250    3324155.000 
123960     612335.250    3323306.500 
123961     612759.500    3323730.750 
123962     612759.500    3324579.250 
123963     612971.625    3325003.500 
123964     613183.750    3325215.750 
123965     613183.750    3324791.500 
123966     613395.875    3325003.500 
123967     613183.750    3324155.000 
123968     613608.000    3324579.250 
123969     613395.875    3325427.750 
123970     613608.000    3325640.000 
123971     613608.000    3325215.750 
123972     613820.188    3325427.750 
123973     613820.188    3325852.000 
123974     614032.312    3326064.250 
123975     614032.312    3325640.000 
123976     614244.438    3325852.000 
123977     614032.312    3325003.500 
123978     614244.438    3325427.750 
123979     614456.562    3325640.000 
123980     614456.562    3325215.750 
123981     614668.688    3325427.750 
123982     614244.438    3326276.250 
123983     614456.562    3326488.500 
123984     614456.562    3326064.250 
123985     614668.688    3326276.250 
123986     614668.688    3326700.750 
123987     614880.812    3326912.750 
123988     614880.812    3326488.500 
123989     615092.938    3326700.750 
123990     614668.688    3325852.000 
123991     614880.812    3326064.250 
123992     614880.812    3325640.000 
123993     615092.938    3325852.000 
123994     615092.938    3326276.250 
123995     615305.062    3326488.500 
123996     615305.062    3326064.250 
123997     615517.250    3326276.250 
123998     615092.938    3327125.000 
123999     615305.062    3327337.000 
124000     615305.062    3326912.750 
124001     615517.250    3327125.000 
124002     615517.250    3327549.250 
124003     615729.375    3327761.250 
124004     615729.375    3327337.000 
124005     615941.500    3327549.250 
124006     615517.250    3326700.750 
124007     615729.375    3326912.750 
124008     615729.375    3326488.500 
124009     615941.500    3326700.750 
124010     615941.500    3327125.000 
124011     616153.625    3327337.000 
124012     616153.625    3326912.750 
124013     616365.750    3327125.000 
124014     615941.500    3327973.500 
124015     616153.625    3328185.500 
124016     616153.625    3327761.250 
124017     616365.750    3327973.500 
124018     616577.875    3328397.750 
124019     616365.750    3327549.250 
124020     616577.875    3327761.250 
124021     616577.875    3327337.000 
124022     616790.000    3327549.250 
124023     617002.125    3327973.500 
124024     617002.125    3328822.000 
124025     617426.438    3329246.250 
124026     617426.438    3328397.750 
124027     617850.688    3328822.000 
124028     617850.688    3329670.500 
124029     618274.938    3330094.750 
124030     618274.938    3329246.250 
124031     618699.188    3329670.500 
124032     618699.188    3330519.000 
124033     619123.438    3330943.250 
124034     619123.438    3330094.750 
124035     619547.750    3330519.000 
124036     619547.750    3331367.500 
124037     619972.000    3331791.750 
124038     619972.000    3330943.250 
124039     620396.250    3331367.500 
124040     620396.250    3332216.000 
124041     620820.500    3332640.250 
124042     620820.500    3331791.750 
124043     621244.812    3332216.000 
124044     621244.812    3333064.500 
124045     621669.062    3333488.750 
124046     621669.062    3332640.250 
124047     622093.312    3333064.500 
124048     622093.312    3333913.000 
124049     622517.562    3333488.750 
125434     608941.125    3318003.250 
125435     609153.250    3318215.250 
125438     609365.375    3318427.500 
125439     609577.500    3318639.500 
125443     610213.938    3319488.250 
125446     610638.188    3319912.500 
125447     611062.438    3320336.750 
125448     611062.438    3321185.250 
125449     611486.688    3321609.500 
125450     611486.688    3320761.000 
125451     611911.000    3321185.250 
125452     611911.000    3322033.750 
125453     612335.250    3322458.000 
125454     612335.250    3321609.500 
125455     612759.500    3322033.750 
125456     612759.500    3322882.250 
125457     613183.750    3323306.500 
125458     613183.750    3322458.000 
125459     613608.000    3322882.250 
