cl_pp
cl_pts
         1        25
         1     13507
        25     13507
         1
     1 12   0.000000     19  0.9506088     21  2.0622179E-02 20 -7.7744466E-03 24  9.1913007E-03 23 -1.2220874E-03  1  2.8590581E-03 25  1.7202467E-02 22  2.1722079E-05  7 -3.4875961E-03  6  8.3294479E-05 10  5.2298293E-03  5  6.6654617E-03
     2 12   0.000000     19  0.9409540     21  3.0371124E-02 20 -1.1323155E-02 24  1.0507940E-02 23 -1.4041216E-03 25  1.4530202E-02  1  2.1995958E-03 22  2.2689851E-04  7 -2.5983376E-03  6  4.3139653E-03 10  3.7952277E-03 16  8.4266299E-03
     3 12   0.000000     19  0.9301366     21  4.0511146E-02 20 -1.4427530E-02 24  1.2540150E-02 23 -1.0833960E-03 25  1.6121406E-02  1  1.3549554E-03 22  2.6149608E-04  7 -2.7761303E-03  6  4.3034502E-03 10  3.9293105E-03 16  9.1285249E-03
     4 12   0.000000     19  0.8970979     21  4.3370031E-02 20 -1.5355752E-02 24  1.8072341E-02 25  2.6740277E-02 23 -3.1395268E-03  1  5.8935392E-03 22  4.5249489E-04  7 -4.8685414E-03  6  8.5489620E-03 10  7.3798071E-03 16  1.5808461E-02
     5 12   0.000000     19  0.9185406     21  5.0753448E-02 20 -1.7215954E-02 24  1.4623331E-02 25  1.7807230E-02 23 -8.0884324E-04  1  6.3889485E-04 22  2.9281183E-04  7 -2.9829971E-03  6  4.3598013E-03 10  4.1021104E-03 16  9.8895691E-03
     6 12   0.000000     19  0.9065186     21  6.0914729E-02 20 -1.9771932E-02 24  1.6743710E-02 25  1.9557586E-02 23 -5.6351651E-04  1  3.2679869E-05 22  3.2161234E-04  7 -3.2099299E-03  6  4.4635814E-03 10  4.3027569E-03 16  1.0690124E-02
     7 12   0.000000     19  0.8726291     21  5.2554004E-02 20  6.5892190E-02 24 -3.7401253E-03 23 -7.0364396E-03  1  8.8958247E-03 22 -1.6992638E-03  7 -3.3230144E-03 25  4.4711437E-03  6  2.3645887E-03 10  2.3997070E-03  5  6.5922919E-03
     8 12   0.000000     19  0.8251393     21  8.7345891E-02 20  8.0981150E-02 24 -3.6321455E-03 23 -7.9700835E-03  1  7.7714953E-03 22 -2.1340693E-03  7 -3.5526198E-03 25  4.4493703E-03  6  2.6335495E-03 10  2.2213927E-03  5  6.7467247E-03
     9 12   0.000000     19  0.8801998     21  5.3021811E-02 20  5.9629489E-02 24 -3.1994216E-03 23 -6.2762839E-03  1  7.3788189E-03 22 -1.5609884E-03  7 -2.9215510E-03 25  3.8679584E-03  6  2.0970372E-03 10  2.0360895E-03  5  5.7271859E-03
    10 12   0.000000     19  0.8874191     21  5.3583156E-02 20  5.3462755E-02 24 -2.6297900E-03 23 -5.5303038E-03  1  5.9155342E-03 22 -1.4252531E-03  7 -2.5380007E-03 25  3.3207166E-03  6  1.8340329E-03 10  1.6905278E-03  5  4.8975018E-03
    11 12   0.000000     19  0.8309810     21  8.9058943E-02 20  7.4770473E-02 24 -2.9837168E-03 23 -7.2573856E-03  1  6.2990282E-03 22 -2.0067084E-03  7 -3.2092263E-03 25  4.0562786E-03  6  2.3777848E-03 10  1.9221491E-03  5  5.9914412E-03
    12 12   0.000000     19  0.8363587     21  9.0913855E-02 20  6.8699166E-02 24 -2.3034506E-03 23 -6.5629757E-03  1  4.8879650E-03 22 -1.8831923E-03 25  3.7276361E-03  7 -2.8875342E-03  6  2.1280313E-03 10  1.6442924E-03  5  5.2775159E-03
    13 12   0.000000     19  0.9387891     21  2.0668045E-02 20  3.3882331E-02 24 -2.1748496E-03 23 -3.9397171E-03  1  5.6314939E-03 22 -8.6881674E-04  7 -1.9771424E-03 25  3.0183487E-03  6  1.3316538E-03 10  1.6147383E-03  5  4.0248684E-03
    14 12   0.000000     19  0.9480054     21  1.9738467E-02 20  2.7557543E-02 24 -1.6961546E-03 23 -3.1353782E-03  1  4.1788663E-03 22 -7.1841612E-04 25  2.2571599E-03  7 -1.5364712E-03  6  1.0543121E-03 10  1.2025423E-03  5  3.0921241E-03
    15 12   0.000000     19  0.9787666     21  4.0436578E-03 20  1.2999188E-02 24 -8.8344619E-04 23 -1.6977049E-03  1  2.8118952E-03 22 -3.2375488E-04 25  1.7739550E-03  7 -9.4578380E-04  6  5.7494856E-04 10  9.0366264E-04  5  1.9767659E-03
    16 12   0.000000     19  0.8707099     21  7.4103639E-02 20  5.2157603E-02 24 -1.4769144E-03 23 -5.0053452E-03  1  3.3726029E-03 22 -1.4688327E-03 25  2.9793286E-03  7 -2.2240453E-03  6  1.6090301E-03 10  1.2356885E-03  5  4.0073716E-03
    17 12   0.000000     19  0.8790287     21  7.8116193E-02 20  4.1174017E-02 24  1.9584641E-05 23 -3.7366727E-03  1  9.1503491E-04 22 -1.2454642E-03 25  2.6700487E-03  7 -1.6972484E-03  6  1.1484532E-03 10  7.9653057E-04  5  2.8107828E-03
    18 12   0.000000     19   1.000000     21   0.000000     20   0.000000     24   0.000000     23   0.000000      1   0.000000     22   0.000000     25   0.000000      7   0.000000      6   0.000000     10   0.000000      5   0.000000    
    19 12   0.000000     19  0.9827595     21  1.5356382E-02 20 -2.7344506E-03 24  2.3596885E-03 23  1.7278525E-04  1 -1.0271401E-03 22 -2.2341696E-05 25  2.5904453E-03  7 -3.7760174E-04  6 -1.4252993E-04 10  5.3938059E-04  5  5.2590505E-04
    20 12   0.000000     19  0.8835151     21  8.3670132E-02 20  3.1315360E-02 24  1.7159573E-03 23 -2.6214868E-03  1 -1.2257319E-03 22 -1.0551510E-03 25  2.8501500E-03  7 -1.3222418E-03  6  7.3160883E-04 10  5.1737140E-04  5  1.9089538E-03
    21 12   0.000000     19  0.8836786     21  9.0994760E-02 20  2.2741800E-02 24  3.5200138E-03 23 -1.8016614E-03  1 -2.9657197E-03 25  2.9632535E-03 22 -8.7197917E-04  7 -9.1438933E-04  6  1.2323495E-03 10  2.7875585E-04 16  1.1441829E-03
    22 12   0.000000     19  0.9660068     21  3.0115910E-02 20 -5.4975762E-03 24  4.7433870E-03 23  3.6044515E-04  1 -1.9568747E-03 25  5.1735784E-03 22 -3.7476257E-05  7 -7.5704581E-04  6 -2.8939871E-04 10  1.0756879E-03  5  1.0625415E-03
    23 12   0.000000     19  0.9496614     21  4.4280242E-02 20 -8.2707806E-03 24  6.9318376E-03 23  4.4490432E-04 25  6.1848327E-03  1 -2.7166109E-03 22 -3.3166220E-06  7 -8.8100188E-04  6  6.0121901E-04 10  8.1247068E-04 16  2.9548451E-03
