    C2D             x              y 
71260      578075.938    3317632.000 
71261      578075.938    3317526.000 
71262      578128.938    3317579.000 
71263      578022.875    3317791.000 
71264      578075.938    3317844.000 
71265      578075.938    3317738.000 
71266      578128.938    3317791.000 
71267      578128.938    3317897.250 
71268      578182.000    3317950.250 
71269      578182.000    3317844.000 
71270      578235.000    3317897.250 
71271      578128.938    3317685.000 
71272      578182.000    3317738.000 
71273      578182.000    3317632.000 
71274      578235.000    3317685.000 
71275      578235.000    3317791.000 
71276      578288.062    3317844.000 
71277      578288.062    3317738.000 
71278      578341.062    3317791.000 
71392      578022.875    3318215.250 
71393      578075.938    3318268.500 
71394      578075.938    3318162.250 
71395      578128.938    3318215.250 
71398      578182.000    3318268.500 
71399      578235.000    3318321.500 
71400      578128.938    3318109.250 
71401      578182.000    3318162.250 
71402      578182.000    3318056.250 
71403      578235.000    3318109.250 
71404      578235.000    3318215.250 
71405      578288.062    3318268.500 
71406      578288.062    3318162.250 
71407      578341.062    3318215.250 
71410      578288.062    3318374.500 
71416      578341.062    3318321.500 
71417      578394.125    3318374.500 
71418      578394.125    3318268.500 
71419      578447.125    3318321.500 
71420      578447.125    3318427.500 
71421      578500.188    3318480.500 
71422      578500.188    3318374.500 
71423      578553.188    3318427.500 
71424      578235.000    3318003.250 
71425      578288.062    3318056.250 
71426      578288.062    3317950.250 
71427      578341.062    3318003.250 
71428      578341.062    3318109.250 
71429      578394.125    3318162.250 
71430      578394.125    3318056.250 
71431      578447.125    3318109.250 
71432      578341.062    3317897.250 
71433      578394.125    3317950.250 
71434      578394.125    3317844.000 
71435      578447.125    3317897.250 
71436      578447.125    3318003.250 
71437      578500.188    3318056.250 
71438      578500.188    3317950.250 
71439      578553.188    3318003.250 
71440      578447.125    3318215.250 
71441      578500.188    3318268.500 
71442      578500.188    3318162.250 
71443      578553.188    3318215.250 
71444      578553.188    3318321.500 
71445      578606.250    3318374.500 
71446      578606.250    3318268.500 
71447      578659.250    3318321.500 
71448      578606.250    3318109.250 
71449      578712.312    3318215.250 
71460      578606.250    3318480.500 
71461      578659.250    3318533.500 
71467      578712.312    3318427.500 
71468      578818.375    3318533.500 
71469      578818.375    3318321.500 
71470      578924.438    3318427.500 
71473      579030.500    3318533.500 
71474      579136.562    3318639.500 
71517      579242.625    3318745.750 
74080      569060.312    3307608.750 
74081      569908.812    3308457.250 
74082      570757.375    3309305.750 
74083      571181.625    3310154.250 
74084      571605.875    3310578.500 
74085      571605.875    3309730.000 
74086      572030.125    3310154.250 
74087      572030.125    3311002.750 
74088      572454.438    3311427.000 
74089      572454.438    3310578.500 
74090      572878.688    3311002.750 
74091      572878.688    3311851.500 
74092      573302.938    3312275.750 
74093      573302.938    3311427.000 
74094      573727.188    3311851.500 
74095      573727.188    3312700.000 
74096      574151.500    3313124.250 
74097      574151.500    3312275.750 
74098      574575.750    3312700.000 
74099      574363.625    3313548.500 
74100      574575.750    3313760.500 
74101      574575.750    3313336.250 
74102      574787.875    3313548.500 
74103      574787.875    3313972.750 
74104      575000.000    3314184.750 
74105      575000.000    3313760.500 
74106      575212.125    3313972.750 
74107      574787.875    3313124.250 
74108      575000.000    3313336.250 
74109      575000.000    3312912.000 
74110      575212.125    3313124.250 
74111      575212.125    3313548.500 
74112      575424.250    3313760.500 
74113      575424.250    3313336.250 
74114      575636.375    3313548.500 
74115      575212.125    3314397.000 
74116      575318.188    3314609.000 
74117      575424.250    3314715.250 
74118      575424.250    3314503.000 
74119      575530.312    3314609.000 
74120      575424.250    3314184.750 
74121      575530.312    3314397.000 
74122      575636.375    3314503.000 
74123      575636.375    3314291.000 
74124      575742.438    3314397.000 
74125      575530.312    3314821.250 
74126      575636.375    3314927.250 
74127      575636.375    3314715.250 
74128      575742.438    3314821.250 
74129      575742.438    3315033.250 
74130      575848.500    3315139.500 
74131      575848.500    3314927.250 
74132      575954.625    3315033.250 
74133      575742.438    3314609.000 
74134      575848.500    3314715.250 
74135      575848.500    3314503.000 
74136      575954.625    3314609.000 
74137      575954.625    3314821.250 
74138      576060.688    3314927.250 
74139      576060.688    3314715.250 
74140      576166.750    3314821.250 
74141      575636.375    3313972.750 
74142      575848.500    3314184.750 
74143      575848.500    3313760.500 
74144      576060.688    3313972.750 
74145      575954.625    3314397.000 
74146      576060.688    3314503.000 
74147      576060.688    3314291.000 
74148      576166.750    3314397.000 
74149      576166.750    3314609.000 
