iteration,total_runs,obs_realization,par_realization,zball,zb003,zb007,zb005,zb001,zb002,zb006,zb004,burnin,valid,oobs
0,1,base,base,7.50895,193000,31063.3,193287,905008,917282,177538,269707,0,0,0
