obsnme                             value 
wo_bp_0001_20171201       3.94659167E+02 
wo_bp_0001_20180101       3.94531848E+02 
wo_bp_0001_20180201       3.94409507E+02 
wo_bp_0001_20180301       3.94268309E+02 
wo_bp_0001_20180401       3.94126787E+02 
wo_bp_0001_20180501       3.93993830E+02 
wo_bp_0001_20180601       3.93869748E+02 
wo_bp_0001_20180701       3.93752553E+02 
wo_bp_0001_20180801       3.93637610E+02 
wo_bp_0001_20180901       3.93603388E+02 
wo_bp_0001_20181001       3.94335062E+02 
wo_bp_0001_20181101       3.95241378E+02 
wo_bp_0001_20181201       3.95684078E+02 
wo_bp_0001_20190101       3.95926650E+02 
wo_bp_0001_20190201       3.96165105E+02 
wo_bp_0001_20190301       3.96108899E+02 
wo_bp_0001_20190401       3.95846952E+02 
wo_bp_0001_20190501       3.95809190E+02 
wo_bp_0001_20190601       3.96186435E+02 
wo_bp_0001_20190701       3.96252078E+02 
wo_bp_0001_20190801       3.96002463E+02 
wo_bp_0001_20190901       3.95662190E+02 
wo_bp_0001_20191001       3.95355593E+02 
wo_bp_0001_20191101       3.95094977E+02 
wo_bp_0001_20191201       3.94870619E+02 
wo_bp_0001_20200101       3.94668491E+02 
wo_bp_0001_20200201       3.94503261E+02 
wo_bp_0001_20200301       3.94548230E+02 
wo_bp_0001_20200401       3.94778885E+02 
wo_bp_0001_20200501       3.95010830E+02 
wo_bp_0001_20200601       3.95415887E+02 
wo_bp_0001_20200701       3.95772381E+02 
wo_bp_0001_20200801       3.95596765E+02 
wo_bp_0001_20200901       3.95315527E+02 
wo_bp_0001_20201001       3.95308189E+02 
wo_bp_0001_20201101       3.95155688E+02 
wo_bp_0001_20201201       3.94901365E+02 
wo_bp_0001_20210101       3.94661554E+02 
wo_bp_0001_20210201       3.94459291E+02 
wo_bp_0001_20210301       3.94285345E+02 
wo_bp_0001_20210401       3.94119646E+02 
wo_bp_0001_20210501       3.93978694E+02 
wo_bp_0001_20210601       3.94314929E+02 
wo_bp_0001_20210701       3.95127632E+02 
wo_bp_0001_20210801       3.95597505E+02 
wo_bp_0001_20210901       3.95510936E+02 
wo_bp_0001_20211001       3.95200837E+02 
wo_bp_0001_20211101       3.94984039E+02 
wo_bp_0001_20211201       3.94919880E+02 
wp_bp_0011_20150113       3.98281068E+02 
wp_bp_0011_20150218       3.98368144E+02 
wp_bp_0011_20150318       3.98415962E+02 
wp_bp_0011_20150415       3.98445257E+02 
wp_bp_0011_20150524       3.98463484E+02 
wp_bp_0011_20150610       3.98472371E+02 
wp_bp_0011_20150712       3.98501996E+02 
wp_bp_0011_20150819       3.98546335E+02 
wp_bp_0011_20150915       3.98562307E+02 
wp_bp_0011_20151014       3.98557717E+02 
wp_bp_0011_20151118       3.98533636E+02 
wp_bp_0011_20151215       3.98532982E+02 
wp_bp_0011_20160118       3.98558643E+02 
wp_bp_0011_20160216       3.98588348E+02 
wp_bp_0011_20160323       3.98607620E+02 
wp_bp_0011_20160422       3.98618118E+02 
wp_bp_0011_20160517       3.98631306E+02 
wp_bp_0011_20160614       3.98655444E+02 
wp_bp_0011_20160418       3.98616692E+02 
wp_bp_0011_20160721       3.98697559E+02 
wp_bp_0011_20160817       3.98717019E+02 
wp_bp_0011_20160912       3.98720181E+02 
wp_bp_0011_20161026       3.98702087E+02 
wp_bp_0011_20161123       3.98677865E+02 
wp_bp_0011_20161222       3.98655567E+02 
wp_bp_0011_20170110       3.98647413E+02 
wp_bp_0011_20170208       3.98638435E+02 
wp_bp_0011_20170317       3.98627477E+02 
wp_bp_0011_20170419       3.98616677E+02 
wp_bp_0011_20170512       3.98605218E+02 
wp_bp_0011_20170613       3.98577937E+02 
wp_bp_0011_20170711       3.98541539E+02 
wp_bp_0011_20170816       3.98479512E+02 
wp_bp_0011_20170915       3.98418110E+02 
wp_bp_0011_20171017       3.98348453E+02 
wp_bp_0011_20171114       3.98290167E+02 
wp_bp_0011_20171218       3.98217445E+02 
wp_bp_0011_20180112       3.98161635E+02 
wp_bp_0011_20180216       3.98081764E+02 
wp_bp_0011_20180313       3.98022442E+02 
wp_bp_0011_20180515       3.97865348E+02 
wp_bp_0011_20180618       3.97777650E+02 
wp_bp_0011_20180720       3.97694266E+02 
wp_bp_0011_20180820       3.97613157E+02 
wp_bp_0011_20181014       3.97496478E+02 
wp_bp_0011_20181109       3.97502475E+02 
wp_bp_0011_20181221       3.97586567E+02 
wp_bp_0011_20190221       3.97766037E+02 
wp_bp_0011_20190319       3.97839697E+02 
wp_bp_0011_20190409       3.97885962E+02 
wp_bp_0011_20190506       3.97925451E+02 
wp_bp_0011_20190606       3.97967805E+02 
wp_bp_0011_20190711       3.98029672E+02 
wp_bp_0011_20190808       3.98072379E+02 
wp_bp_0011_20190911       3.98096708E+02 
wp_bp_0011_20191015       3.98087754E+02 
wp_bp_0011_20191120       3.98049333E+02 
wp_bp_0011_20191218       3.98004708E+02 
wp_bp_0011_20200114       3.97953027E+02 
wp_bp_0011_20200219       3.97874934E+02 
wp_bp_0011_20200317       3.97818452E+02 
wp_bp_0011_20200429       3.97756307E+02 
wp_bp_0011_20200520       3.97739371E+02 
wp_bp_0011_20200622       3.97738292E+02 
wp_bp_0011_20200709       3.97754699E+02 
wp_bp_0011_20200811       3.97791215E+02 
wp_bp_0011_20200924       3.97804819E+02 
wp_bp_0011_20201020       3.97802019E+02 
wp_bp_0011_20201124       3.97784506E+02 
wp_bp_0011_20210118       3.97714056E+02 
wp_bp_0011_20210225       3.97641819E+02 
wp_bp_0011_20210324       3.97583129E+02 
wp_bp_0011_20210427       3.97503438E+02 
wp_bp_0011_20210527       3.97430098E+02 
wp_bp_0011_20210611       3.97399452E+02 
wp_bp_0011_20210727       3.97391099E+02 
wp_bp_0011_20210811       3.97412279E+02 
wo_bp_0011_20150101       3.98288907E+02 
wo_bp_0011_20150201       3.98360008E+02 
wo_bp_0011_20150301       3.98412270E+02 
wo_bp_0011_20150401       3.98444794E+02 
wo_bp_0011_20150501       3.98460526E+02 
wo_bp_0011_20150601       3.98476890E+02 
wo_bp_0011_20150701       3.98507097E+02 
wo_bp_0011_20150801       3.98542634E+02 
wo_bp_0011_20150901       3.98561396E+02 
wo_bp_0011_20151001       3.98555662E+02 
wo_bp_0011_20151101       3.98535851E+02 
wo_bp_0011_20151201       3.98534441E+02 
wo_bp_0011_20160101       3.98556992E+02 
wo_bp_0011_20160201       3.98586870E+02 
wo_bp_0011_20160301       3.98605047E+02 
wo_bp_0011_20160401       3.98615864E+02 
wo_bp_0011_20160501       3.98631084E+02 
wo_bp_0011_20160601       3.98657472E+02 
wo_bp_0011_20160701       3.98691714E+02 
wo_bp_0011_20160801       3.98715626E+02 
wo_bp_0011_20160901       3.98719174E+02 
wo_bp_0011_20161001       3.98707855E+02 
wo_bp_0011_20161101       3.98684765E+02 
wo_bp_0011_20161201       3.98659842E+02 
wo_bp_0011_20170101       3.98645453E+02 
wo_bp_0011_20170201       3.98636480E+02 
wo_bp_0011_20170301       3.98627798E+02 
wo_bp_0011_20170401       3.98617938E+02 
wo_bp_0011_20170501       3.98602085E+02 
wo_bp_0011_20170601       3.98574596E+02 
wo_bp_0011_20170701       3.98533351E+02 
wo_bp_0011_20170801       3.98479117E+02 
wo_bp_0011_20170901       3.98416851E+02 
wo_bp_0011_20171001       3.98350823E+02 
wo_bp_0011_20171101       3.98286955E+02 
wo_bp_0011_20171201       3.98221693E+02 
wo_bp_0011_20180101       3.98152590E+02 
wo_bp_0011_20180201       3.98085156E+02 
wo_bp_0011_20180301       3.98015072E+02 
wo_bp_0011_20180401       3.97939963E+02 
wo_bp_0011_20180501       3.97862729E+02 
wo_bp_0011_20180601       3.97784108E+02 
wo_bp_0011_20180701       3.97704701E+02 
wo_bp_0011_20180801       3.97623627E+02 
wo_bp_0011_20180901       3.97545271E+02 
wo_bp_0011_20181001       3.97498113E+02 
wo_bp_0011_20181101       3.97512956E+02 
wo_bp_0011_20181201       3.97574797E+02 
wo_bp_0011_20190101       3.97656979E+02 
wo_bp_0011_20190201       3.97745860E+02 
wo_bp_0011_20190301       3.97830926E+02 
wo_bp_0011_20190401       3.97896162E+02 
wo_bp_0011_20190501       3.97938013E+02 
wo_bp_0011_20190601       3.97984347E+02 
wo_bp_0011_20190701       3.98037783E+02 
wo_bp_0011_20190801       3.98080025E+02 
wo_bp_0011_20190901       3.98096262E+02 
wo_bp_0011_20191001       3.98086129E+02 
wo_bp_0011_20191101       3.98054818E+02 
wo_bp_0011_20191201       3.98007760E+02 
wo_bp_0011_20200101       3.97948601E+02 
wo_bp_0011_20200201       3.97883939E+02 
wo_bp_0011_20200301       3.97821014E+02 
wo_bp_0011_20200401       3.97771868E+02 
wo_bp_0011_20200501       3.97742887E+02 
wo_bp_0011_20200601       3.97736246E+02 
wo_bp_0011_20200701       3.97763087E+02 
wo_bp_0011_20200801       3.97794222E+02 
wo_bp_0011_20200901       3.97804880E+02 
wo_bp_0011_20201001       3.97802319E+02 
wo_bp_0011_20201101       3.97790084E+02 
wo_bp_0011_20201201       3.97761541E+02 
wo_bp_0011_20210101       3.97716897E+02 
wo_bp_0011_20210201       3.97662915E+02 
wo_bp_0011_20210301       3.97600760E+02 
wo_bp_0011_20210401       3.97530826E+02 
wo_bp_0011_20210501       3.97457005E+02 
wo_bp_0011_20210601       3.97395234E+02 
wo_bp_0011_20210701       3.97383946E+02 
wo_bp_0011_20210801       3.97421076E+02 
wo_bp_0011_20210901       3.97469732E+02 
wo_bp_0011_20211001       3.97498359E+02 
wo_bp_0011_20211101       3.97501630E+02 
wo_bp_0011_20211201       3.97490591E+02 
wp_bp_0013_20180216       3.65317692E+02 
wp_bp_0013_20180313       3.65328869E+02 
wp_bp_0013_20180418       3.65342206E+02 
wp_bp_0013_20180515       3.65351746E+02 
wp_bp_0013_20180618       3.65361178E+02 
wp_bp_0013_20180720       3.65369527E+02 
wp_bp_0013_20180820       3.65376072E+02 
wp_bp_0013_20181014       3.65383345E+02 
wp_bp_0013_20181109       3.65385270E+02 
wp_bp_0013_20181221       3.65388288E+02 
wp_bp_0013_20190221       3.65388113E+02 
wp_bp_0013_20190319       3.65390071E+02 
wp_bp_0013_20190409       3.65390298E+02 
wp_bp_0013_20190506       3.65390907E+02 
wp_bp_0013_20190606       3.65391552E+02 
wp_bp_0013_20190711       3.65392617E+02 
wp_bp_0013_20190808       3.65394240E+02 
wp_bp_0013_20190909       3.65395667E+02 
wp_bp_0013_20191015       3.65398096E+02 
wp_bp_0013_20191120       3.65399958E+02 
wp_bp_0013_20191218       3.65402459E+02 
wp_bp_0013_20200114       3.65404726E+02 
wp_bp_0013_20200219       3.65405565E+02 
wp_bp_0013_20200317       3.65407992E+02 
wp_bp_0013_20200429       3.65409655E+02 
wp_bp_0013_20200520       3.65411282E+02 
wp_bp_0013_20200622       3.65411726E+02 
wp_bp_0013_20200709       3.65412616E+02 
wp_bp_0013_20200811       3.65414083E+02 
wp_bp_0013_20200924       3.65414407E+02 
wp_bp_0013_20201026       3.65415388E+02 
wp_bp_0013_20201124       3.65414558E+02 
wp_bp_0013_20210118       3.65414545E+02 
wp_bp_0013_20210225       3.65409746E+02 
wp_bp_0013_20210324       3.65409885E+02 
wp_bp_0013_20210427       3.65406735E+02 
wp_bp_0013_20210527       3.65404823E+02 
wp_bp_0013_20210611       3.65402714E+02 
wp_bp_0013_20210727       3.65397642E+02 
wp_bp_0013_20210811       3.65395865E+02 
wo_bp_0013_20150101       3.64648011E+02 
wo_bp_0013_20150201       3.64639300E+02 
wo_bp_0013_20150301       3.64638240E+02 
wo_bp_0013_20150401       3.64639700E+02 
wo_bp_0013_20150501       3.64644575E+02 
wo_bp_0013_20150601       3.64651444E+02 
wo_bp_0013_20150701       3.64661650E+02 
wo_bp_0013_20150801       3.64674818E+02 
wo_bp_0013_20150901       3.64688974E+02 
wo_bp_0013_20151001       3.64705508E+02 
wo_bp_0013_20151101       3.64722661E+02 
wo_bp_0013_20151201       3.64741682E+02 
wo_bp_0013_20160101       3.64762576E+02 
wo_bp_0013_20160201       3.64782245E+02 
wo_bp_0013_20160301       3.64804415E+02 
wo_bp_0013_20160401       3.64827186E+02 
wo_bp_0013_20160501       3.64851114E+02 
wo_bp_0013_20160601       3.64874962E+02 
wo_bp_0013_20160701       3.64900134E+02 
wo_bp_0013_20160801       3.64926525E+02 
wo_bp_0013_20160901       3.64951911E+02 
wo_bp_0013_20161001       3.64978169E+02 
wo_bp_0013_20161101       3.65003758E+02 
wo_bp_0013_20161201       3.65029832E+02 
wo_bp_0013_20170101       3.65056222E+02 
wo_bp_0013_20170201       3.65078369E+02 
wo_bp_0013_20170301       3.65102462E+02 
wo_bp_0013_20170401       3.65126535E+02 
wo_bp_0013_20170501       3.65150432E+02 
wo_bp_0013_20170601       3.65172930E+02 
wo_bp_0013_20170701       3.65195226E+02 
wo_bp_0013_20170801       3.65217075E+02 
wo_bp_0013_20170901       3.65236593E+02 
wo_bp_0013_20171001       3.65255736E+02 
wo_bp_0013_20171101       3.65273083E+02 
wo_bp_0013_20171201       3.65289905E+02 
wo_bp_0013_20180101       3.65305924E+02 
wo_bp_0013_20180201       3.65317332E+02 
wo_bp_0013_20180301       3.65329913E+02 
wo_bp_0013_20180401       3.65341365E+02 
wo_bp_0013_20180501       3.65351959E+02 
wo_bp_0013_20180601       3.65360558E+02 
wo_bp_0013_20180701       3.65368450E+02 
wo_bp_0013_20180801       3.65375250E+02 
wo_bp_0013_20180901       3.65379647E+02 
wo_bp_0013_20181001       3.65383468E+02 
wo_bp_0013_20181101       3.65385628E+02 
wo_bp_0013_20181201       3.65387856E+02 
wo_bp_0013_20190101       3.65389818E+02 
wo_bp_0013_20190201       3.65388672E+02 
wo_bp_0013_20190301       3.65389718E+02 
wo_bp_0013_20190401       3.65390360E+02 
wo_bp_0013_20190501       3.65391300E+02 
wo_bp_0013_20190601       3.65391563E+02 
wo_bp_0013_20190701       3.65392860E+02 
wo_bp_0013_20190801       3.65394746E+02 
wo_bp_0013_20190901       3.65395956E+02 
wo_bp_0013_20191001       3.65398122E+02 
wo_bp_0013_20191101       3.65399795E+02 
wo_bp_0013_20191201       3.65402225E+02 
wo_bp_0013_20200101       3.65404887E+02 
wo_bp_0013_20200201       3.65405632E+02 
wo_bp_0013_20200301       3.65407774E+02 
wo_bp_0013_20200401       3.65409252E+02 
wo_bp_0013_20200501       3.65410981E+02 
wo_bp_0013_20200601       3.65411704E+02 
wo_bp_0013_20200701       3.65412911E+02 
wo_bp_0013_20200801       3.65414268E+02 
wo_bp_0013_20200901       3.65414475E+02 
wo_bp_0013_20201001       3.65415121E+02 
wo_bp_0013_20201101       3.65414801E+02 
wo_bp_0013_20201201       3.65414795E+02 
wo_bp_0013_20210101       3.65414561E+02 
wo_bp_0013_20210201       3.65411296E+02 
wo_bp_0013_20210301       3.65409982E+02 
wo_bp_0013_20210401       3.65407846E+02 
wo_bp_0013_20210501       3.65405630E+02 
wo_bp_0013_20210601       3.65402159E+02 
wo_bp_0013_20210701       3.65398811E+02 
wo_bp_0013_20210801       3.65395245E+02 
wo_bp_0013_20210901       3.65391364E+02 
wo_bp_0013_20211001       3.65387120E+02 
wo_bp_0013_20211101       3.65382472E+02 
wo_bp_0013_20211201       3.65377414E+02 
wo_bp_0014_20150101       3.44937849E+02 
wo_bp_0014_20150201       3.44980474E+02 
wo_bp_0014_20150301       3.45011961E+02 
wo_bp_0014_20150401       3.45041600E+02 
wo_bp_0014_20150501       3.45070106E+02 
wo_bp_0014_20150601       3.45098015E+02 
wo_bp_0014_20150701       3.45125495E+02 
wo_bp_0014_20150801       3.45153059E+02 
wo_bp_0014_20150901       3.45179844E+02 
wo_bp_0014_20151001       3.45206302E+02 
wo_bp_0014_20151101       3.45232437E+02 
wo_bp_0014_20151201       3.45258246E+02 
wo_bp_0014_20160101       3.45284149E+02 
wo_bp_0014_20160201       3.45308905E+02 
wo_bp_0014_20160301       3.45333354E+02 
wo_bp_0014_20160401       3.45357905E+02 
wo_bp_0014_20160501       3.45382151E+02 
wo_bp_0014_20160601       3.45406099E+02 
wo_bp_0014_20160701       3.45429755E+02 
wo_bp_0014_20160801       3.45453513E+02 
wo_bp_0014_20160901       3.45476614E+02 
wo_bp_0014_20161001       3.45499448E+02 
wo_bp_0014_20161101       3.45522025E+02 
wo_bp_0014_20161201       3.45544346E+02 
wo_bp_0014_20170101       3.45566777E+02 
wo_bp_0014_20170201       3.45587887E+02 
wo_bp_0014_20170301       3.45608763E+02 
wo_bp_0014_20170401       3.45630111E+02 
wo_bp_0014_20170501       3.45651218E+02 
wo_bp_0014_20170601       3.45672088E+02 
wo_bp_0014_20170701       3.45692722E+02 
wo_bp_0014_20170801       3.45713460E+02 
wo_bp_0014_20170901       3.45733633E+02 
wo_bp_0014_20171001       3.45753580E+02 
wo_bp_0014_20171101       3.45773306E+02 
wo_bp_0014_20171201       3.45792811E+02 
wo_bp_0014_20180101       3.45812414E+02 
wo_bp_0014_20180201       3.45830863E+02 
wo_bp_0014_20180301       3.45849109E+02 
wo_bp_0014_20180401       3.45867768E+02 
wo_bp_0014_20180501       3.45886220E+02 
wo_bp_0014_20180601       3.45904468E+02 
wo_bp_0014_20180701       3.45922515E+02 
wo_bp_0014_20180801       3.45940656E+02 
wo_bp_0014_20180901       3.45958310E+02 
wo_bp_0014_20181001       3.45975774E+02 
wo_bp_0014_20181101       3.45993056E+02 
wo_bp_0014_20181201       3.46010164E+02 
wo_bp_0014_20190101       3.46027386E+02 
wo_bp_0014_20190201       3.46043633E+02 
wo_bp_0014_20190301       3.46059751E+02 
wo_bp_0014_20190401       3.46076296E+02 
wo_bp_0014_20190501       3.46092728E+02 
wo_bp_0014_20190601       3.46109060E+02 
wo_bp_0014_20190701       3.46125298E+02 
wo_bp_0014_20190801       3.46141716E+02 
wo_bp_0014_20190901       3.46157789E+02 
wo_bp_0014_20191001       3.46173783E+02 
wo_bp_0014_20191101       3.46189700E+02 
wo_bp_0014_20191201       3.46205536E+02 
wo_bp_0014_20200101       3.46221547E+02 
wo_bp_0014_20200201       3.46236955E+02 
wo_bp_0014_20200301       3.46252271E+02 
wo_bp_0014_20200401       3.46267745E+02 
wo_bp_0014_20200501       3.46283114E+02 
wo_bp_0014_20200601       3.46298374E+02 
wo_bp_0014_20200701       3.46313521E+02 
wo_bp_0014_20200801       3.46328798E+02 
wo_bp_0014_20200901       3.46343715E+02 
wo_bp_0014_20201001       3.46358516E+02 
wo_bp_0014_20201101       3.46373205E+02 
wo_bp_0014_20201201       3.46387780E+02 
wo_bp_0014_20210101       3.46402480E+02 
wo_bp_0014_20210201       3.46416362E+02 
wo_bp_0014_20210301       3.46430137E+02 
wo_bp_0014_20210401       3.46444271E+02 
wo_bp_0014_20210501       3.46458292E+02 
wo_bp_0014_20210601       3.46472200E+02 
wo_bp_0014_20210701       3.46485996E+02 
wo_bp_0014_20210801       3.46499902E+02 
wo_bp_0014_20210901       3.46513473E+02 
wo_bp_0014_20211001       3.46526935E+02 
wo_bp_0014_20211101       3.46540290E+02 
wo_bp_0014_20211201       3.46553540E+02 
wp_bp_0018_20150113       3.98878558E+02 
wp_bp_0018_20150218       3.98646448E+02 
wp_bp_0018_20150318       3.98468561E+02 
wp_bp_0018_20150415       3.98289588E+02 
wp_bp_0018_20150524       3.98549445E+02 
wp_bp_0018_20150610       3.98778871E+02 
wp_bp_0018_20150712       3.99008955E+02 
wp_bp_0018_20150819       3.98560612E+02 
wp_bp_0018_20150915       3.98174125E+02 
wp_bp_0018_20151014       3.97826589E+02 
wp_bp_0018_20151118       3.98453236E+02 
wp_bp_0018_20151215       3.98785895E+02 
wp_bp_0018_20160118       3.98911531E+02 
wp_bp_0018_20160216       3.98549973E+02 
wp_bp_0018_20160323       3.98494988E+02 
wp_bp_0018_20160422       3.98586761E+02 
wp_bp_0018_20160517       3.98837742E+02 
wp_bp_0018_20160614       3.99047115E+02 
wp_bp_0018_20160721       3.98763153E+02 
wp_bp_0018_20160817       3.98358680E+02 
wp_bp_0018_20160912       3.98280037E+02 
wp_bp_0018_20161026       3.97932360E+02 
wp_bp_0018_20161123       3.97987013E+02 
wp_bp_0018_20161222       3.98273951E+02 
wp_bp_0018_20170110       3.98193881E+02 
wp_bp_0018_20170208       3.98134703E+02 
wp_bp_0018_20170317       3.98150600E+02 
wp_bp_0018_20170419       3.97961040E+02 
wp_bp_0018_20170512       3.97756768E+02 
wp_bp_0018_20170613       3.97453886E+02 
wp_bp_0018_20170711       3.97224152E+02 
wp_bp_0018_20170816       3.96962539E+02 
wp_bp_0018_20170915       3.96812550E+02 
wp_bp_0018_20171017       3.96828316E+02 
wp_bp_0018_20171114       3.96654596E+02 
wp_bp_0018_20171218       3.96453025E+02 
wp_bp_0018_20180112       3.96391402E+02 
wp_bp_0018_20180216       3.96203280E+02 
wp_bp_0018_20180313       3.96078137E+02 
wp_bp_0018_20180418       3.95909009E+02 
wp_bp_0018_20180515       3.95789161E+02 
wp_bp_0018_20190618       3.98488087E+02 
wp_bp_0018_20180720       3.95519717E+02 
wp_bp_0018_20180820       3.95400858E+02 
wp_bp_0018_20180915       3.95519628E+02 
wp_bp_0018_20181014       3.96954815E+02 
wp_bp_0018_20181109       3.97742052E+02 
wp_bp_0018_20181221       3.97977320E+02 
wp_bp_0018_20190220       3.98361514E+02 
wp_bp_0018_20190319       3.98052093E+02 
wp_bp_0018_20190409       3.97765750E+02 
wp_bp_0018_20190506       3.97835437E+02 
wp_bp_0018_20190606       3.98511309E+02 
wp_bp_0018_20190711       3.98341097E+02 
wp_bp_0018_20190808       3.97953269E+02 
wp_bp_0018_20190911       3.97519647E+02 
wp_bp_0018_20191015       3.97178903E+02 
wp_bp_0018_20191119       3.96886933E+02 
wp_bp_0018_20191218       3.96674309E+02 
wp_bp_0018_20200114       3.96493296E+02 
wp_bp_0018_20200219       3.96353154E+02 
wp_bp_0018_20200317       3.96590190E+02 
wp_bp_0018_20200429       3.97011151E+02 
wp_bp_0018_20200520       3.97006219E+02 
wp_bp_0018_20200622       3.98031822E+02 
wp_bp_0018_20200709       3.97956401E+02 
wp_bp_0018_20200811       3.97421422E+02 
wp_bp_0018_20200924       3.97303739E+02 
