iteration,total_runs,obs_realization,par_realization,zball,zb003,zb007,zb005,zb001,zb002,zb006,zb004,burnin,valid,oobs
0,1,base,base,7.1206,191446,33153.3,200910,685738,782908,182200,261978,0,0,0
