obsnme                             value 
wa_bs_0028_20170301       1.89558289E+02 
wa_bs_0028_20170401       1.89544056E+02 
wa_bs_0028_20170501       1.89513652E+02 
wa_bs_0028_20170601       1.89490902E+02 
wa_bs_0028_20170701       1.89464094E+02 
wa_bs_0028_20170801       1.89442537E+02 
wa_bs_0028_20170901       1.89484664E+02 
wa_bs_0028_20171001       1.89467026E+02 
wa_bs_0028_20171101       1.89427773E+02 
wa_bs_0028_20171201       1.89397883E+02 
wa_bs_0028_20180101       1.89366082E+02 
wa_bs_0028_20180201       1.89324571E+02 
wa_bs_0028_20180301       1.89291028E+02 
wa_bs_0028_20180401       1.89283290E+02 
wa_bs_0028_20180501       1.89249659E+02 
wa_bs_0028_20180601       1.89208561E+02 
wa_bs_0028_20180701       1.89179734E+02 
wa_bs_0028_20180801       1.89136530E+02 
wa_bs_0028_20180901       1.89126203E+02 
wa_bs_0028_20181001       1.89133684E+02 
wa_bs_0028_20181101       1.89129787E+02 
wa_bs_0028_20181201       1.89115141E+02 
wa_bs_0028_20190101       1.89115365E+02 
wa_bs_0028_20190201       1.89083849E+02 
wa_bs_0028_20190301       1.89048227E+02 
wa_bs_0028_20190401       1.89030090E+02 
wa_bs_0028_20190501       1.89042239E+02 
wa_bs_0028_20190601       1.89034415E+02 
wa_bs_0028_20190701       1.89024466E+02 
wa_bs_0028_20190801       1.88984720E+02 
wa_bs_0028_20190901       1.88946891E+02 
wa_bs_0028_20191001       1.88911641E+02 
wa_bs_0028_20191101       1.88896829E+02 
wa_bs_0028_20191201       1.88858913E+02 
wa_bs_0028_20200101       1.88822629E+02 
wa_bs_0028_20200201       1.88795781E+02 
wa_bs_0028_20200301       1.88767472E+02 
wa_bs_0028_20200401       1.88759042E+02 
wa_bs_0028_20200501       1.88751304E+02 
wa_bs_0028_20200601       1.88757576E+02 
wa_bs_0028_20200701       1.88741692E+02 
wa_bs_0028_20200801       1.88705733E+02 
wa_bs_0028_20200901       1.88699801E+02 
wa_bs_0028_20201001       1.88670747E+02 
wa_bs_0028_20201101       1.88625986E+02 
wa_bs_0028_20201201       1.88590665E+02 
wa_bs_0028_20210101       1.88574337E+02 
wa_bs_0028_20210201       1.88542810E+02 
wa_bs_0028_20210301       1.88509725E+02 
wa_bs_0028_20210401       1.88473198E+02 
wa_bs_0028_20210501       1.88483640E+02 
wa_bs_0028_20210601       1.88492253E+02 
wa_bs_0028_20210701       1.88469187E+02 
wa_bs_0028_20210801       1.88446195E+02 
wa_bs_0028_20210901       1.88415977E+02 
wa_bs_0028_20211001       1.88414630E+02 
wa_bs_0028_20211101       1.88408873E+02 
wa_bs_0028_20211201       1.88376738E+02 
wa_bs_0029_20150101       1.95760393E+02 
wa_bs_0029_20150201       1.95705405E+02 
wa_bs_0029_20150301       1.95654051E+02 
wa_bs_0029_20150401       1.95615042E+02 
wa_bs_0029_20150501       1.95572459E+02 
wa_bs_0029_20150601       1.95641238E+02 
wa_bs_0029_20150701       1.95708987E+02 
wa_bs_0029_20150801       1.95695777E+02 
wa_bs_0029_20150901       1.95637186E+02 
wa_bs_0029_20151001       1.95564702E+02 
wa_bs_0029_20151101       1.95560539E+02 
wa_bs_0029_20151201       1.95610975E+02 
wa_bs_0029_20160101       1.95630769E+02 
wa_bs_0029_20160201       1.95608395E+02 
wa_bs_0029_20160301       1.95557866E+02 
wa_bs_0029_20160401       1.95551573E+02 
wa_bs_0029_20160501       1.95573818E+02 
wa_bs_0029_20160601       1.95643801E+02 
wa_bs_0029_20160701       1.95663982E+02 
wa_bs_0029_20160801       1.95626102E+02 
wa_bs_0029_20160901       1.95645875E+02 
wa_bs_0029_20161001       1.95647523E+02 
wa_bs_0029_20161101       1.95615550E+02 
wa_bs_0029_20161201       1.95590051E+02 
wa_bs_0029_20170101       1.95558613E+02 
wa_bs_0029_20170201       1.95539549E+02 
wa_bs_0029_20170301       1.95532981E+02 
wa_bs_0029_20170401       1.95531496E+02 
wa_bs_0029_20170501       1.95500831E+02 
wa_bs_0029_20170601       1.95434804E+02 
wa_bs_0029_20170701       1.95363949E+02 
wa_bs_0029_20170801       1.95290480E+02 
wa_bs_0029_20170901       1.95251066E+02 
wa_bs_0029_20171001       1.95232043E+02 
wa_bs_0029_20171101       1.95202701E+02 
wa_bs_0029_20171201       1.95154524E+02 
wa_bs_0029_20180101       1.95108701E+02 
wa_bs_0029_20180201       1.95059851E+02 
wa_bs_0029_20180301       1.95003923E+02 
wa_bs_0029_20180401       1.94949434E+02 
wa_bs_0029_20180501       1.94900509E+02 
wa_bs_0029_20180601       1.94847853E+02 
wa_bs_0029_20180701       1.94794071E+02 
wa_bs_0029_20180801       1.94741359E+02 
wa_bs_0029_20180901       1.94697883E+02 
wa_bs_0029_20181001       1.94754977E+02 
wa_bs_0029_20181101       1.94834765E+02 
wa_bs_0029_20181201       1.94876462E+02 
wa_bs_0029_20190101       1.94936826E+02 
wa_bs_0029_20190201       1.94978715E+02 
wa_bs_0029_20190301       1.94975479E+02 
wa_bs_0029_20190401       1.94933468E+02 
wa_bs_0029_20190501       1.94933525E+02 
wa_bs_0029_20190601       1.94993407E+02 
wa_bs_0029_20190701       1.95009856E+02 
wa_bs_0029_20190801       1.94968566E+02 
wa_bs_0029_20190901       1.94892697E+02 
wa_bs_0029_20191001       1.94815114E+02 
wa_bs_0029_20191101       1.94743177E+02 
wa_bs_0029_20191201       1.94676332E+02 
wa_bs_0029_20200101       1.94610535E+02 
wa_bs_0029_20200201       1.94550605E+02 
wa_bs_0029_20200301       1.94494273E+02 
wa_bs_0029_20200401       1.94442397E+02 
wa_bs_0029_20200501       1.94405420E+02 
wa_bs_0029_20200601       1.94428045E+02 
wa_bs_0029_20200701       1.94452079E+02 
wa_bs_0029_20200801       1.94430132E+02 
wa_bs_0029_20200901       1.94387797E+02 
wa_bs_0029_20201001       1.94352872E+02 
wa_bs_0029_20201101       1.94308275E+02 
wa_bs_0029_20201201       1.94256180E+02 
wa_bs_0029_20210101       1.94204777E+02 
wa_bs_0029_20210201       1.94159226E+02 
wa_bs_0029_20210301       1.94114258E+02 
wa_bs_0029_20210401       1.94068010E+02 
wa_bs_0029_20210501       1.94023807E+02 
wa_bs_0029_20210601       1.94003975E+02 
wa_bs_0029_20210701       1.94012571E+02 
wa_bs_0029_20210801       1.94005479E+02 
wa_bs_0029_20210901       1.93988825E+02 
wa_bs_0029_20211001       1.93957169E+02 
wa_bs_0029_20211101       1.93985731E+02 
wa_bs_0029_20211201       1.94017595E+02 
wa_bs_0003_20150101       2.25817023E+02 
wa_bs_0003_20150201       2.25814526E+02 
wa_bs_0003_20150301       2.25800845E+02 
wa_bs_0003_20150401       2.25787770E+02 
wa_bs_0003_20150501       2.25775713E+02 
wa_bs_0003_20150601       2.25764634E+02 
wa_bs_0003_20150701       2.25754394E+02 
wa_bs_0003_20150801       2.25744370E+02 
wa_bs_0003_20150901       2.25726566E+02 
wa_bs_0003_20151001       2.25711059E+02 
wa_bs_0003_20151101       2.25701475E+02 
wa_bs_0003_20151201       2.25694405E+02 
wa_bs_0003_20160101       2.25686572E+02 
wa_bs_0003_20160201       2.25678356E+02 
wa_bs_0003_20160301       2.25671379E+02 
wa_bs_0003_20160401       2.25663549E+02 
wa_bs_0003_20160501       2.25655962E+02 
wa_bs_0003_20160601       2.25648066E+02 
wa_bs_0003_20160701       2.25637948E+02 
wa_bs_0003_20160801       2.25632956E+02 
wa_bs_0003_20160901       2.25630270E+02 
wa_bs_0003_20161001       2.25625342E+02 
wa_bs_0003_20161101       2.25621407E+02 
wa_bs_0003_20161201       2.25617326E+02 
wa_bs_0003_20170101       2.25613091E+02 
wa_bs_0003_20170201       2.25609045E+02 
wa_bs_0003_20170301       2.25604707E+02 
wa_bs_0003_20170401       2.25599599E+02 
wa_bs_0003_20170501       2.25593333E+02 
wa_bs_0003_20170601       2.25586517E+02 
wa_bs_0003_20170701       2.25576361E+02 
wa_bs_0003_20170801       2.25569507E+02 
wa_bs_0003_20170901       2.25565300E+02 
wa_bs_0003_20171001       2.25561709E+02 
wa_bs_0003_20171101       2.25558873E+02 
wa_bs_0003_20171201       2.25553994E+02 
wa_bs_0003_20180101       2.25548922E+02 
wa_bs_0003_20180201       2.25545320E+02 
wa_bs_0003_20180301       2.25539946E+02 
wa_bs_0003_20180401       2.25531797E+02 
wa_bs_0003_20180501       2.25522795E+02 
wa_bs_0003_20180601       2.25514420E+02 
wa_bs_0003_20180701       2.25503699E+02 
wa_bs_0003_20180801       2.25492146E+02 
wa_bs_0003_20180901       2.25487293E+02 
wa_bs_0003_20181001       2.25483784E+02 
wa_bs_0003_20181101       2.25478003E+02 
wa_bs_0003_20181201       2.25470917E+02 
wa_bs_0003_20190101       2.25463481E+02 
wa_bs_0003_20190201       2.25456059E+02 
wa_bs_0003_20190301       2.25448297E+02 
wa_bs_0003_20190401       2.25438614E+02 
wa_bs_0003_20190501       2.25429782E+02 
wa_bs_0003_20190601       2.25421149E+02 
wa_bs_0003_20190701       2.25408858E+02 
wa_bs_0003_20190801       2.25395191E+02 
wa_bs_0003_20190901       2.25382829E+02 
wa_bs_0003_20191001       2.25371190E+02 
wa_bs_0003_20191101       2.25364384E+02 
wa_bs_0003_20191201       2.25360717E+02 
wa_bs_0003_20200101       2.25355704E+02 
wa_bs_0003_20200201       2.25348639E+02 
wa_bs_0003_20200301       2.25339509E+02 
wa_bs_0003_20200401       2.25329690E+02 
wa_bs_0003_20200501       2.25317015E+02 
wa_bs_0003_20200601       2.25304259E+02 
wa_bs_0003_20200701       2.25291346E+02 
wa_bs_0003_20200801       2.25276926E+02 
wa_bs_0003_20200901       2.25267721E+02 
wa_bs_0003_20201001       2.25258193E+02 
wa_bs_0003_20201101       2.25245071E+02 
wa_bs_0003_20201201       2.25236484E+02 
wa_bs_0003_20210101       2.25228950E+02 
wa_bs_0003_20210201       2.25217605E+02 
wa_bs_0003_20210301       2.25206195E+02 
wa_bs_0003_20210401       2.25193499E+02 
wa_bs_0003_20210501       2.25180401E+02 
wa_bs_0003_20210601       2.25166905E+02 
wa_bs_0003_20210701       2.25154015E+02 
wa_bs_0003_20210801       2.25141026E+02 
wa_bs_0003_20210901       2.25127446E+02 
wa_bs_0003_20211001       2.25113393E+02 
wa_bs_0003_20211101       2.25099266E+02 
wa_bs_0003_20211201       2.25085253E+02 
wa_bs_0030_20150101       1.98884355E+02 
wa_bs_0030_20150201       1.98020858E+02 
wa_bs_0030_20150301       1.97822340E+02 
wa_bs_0030_20150401       1.97743629E+02 
wa_bs_0030_20150501       1.97790920E+02 
wa_bs_0030_20150601       1.98785335E+02 
wa_bs_0030_20150701       1.98858245E+02 
wa_bs_0030_20150801       1.98363107E+02 
wa_bs_0030_20150901       1.97966957E+02 
wa_bs_0030_20151001       1.97667921E+02 
wa_bs_0030_20151101       1.98335901E+02 
wa_bs_0030_20151201       1.98505101E+02 
wa_bs_0030_20160101       1.98483016E+02 
wa_bs_0030_20160201       1.98066348E+02 
wa_bs_0030_20160301       1.97922702E+02 
wa_bs_0030_20160401       1.98122029E+02 
wa_bs_0030_20160501       1.98485609E+02 
wa_bs_0030_20160601       1.98978403E+02 
wa_bs_0030_20160701       1.98602294E+02 
wa_bs_0030_20160801       1.98342694E+02 
wa_bs_0030_20160901       1.98636228E+02 
wa_bs_0030_20161001       1.98493939E+02 
wa_bs_0030_20161101       1.98215259E+02 
wa_bs_0030_20161201       1.98205688E+02 
wa_bs_0030_20170101       1.98032583E+02 
wa_bs_0030_20170201       1.98091916E+02 
wa_bs_0030_20170301       1.98214568E+02 
wa_bs_0030_20170401       1.98157413E+02 
wa_bs_0030_20170501       1.97828614E+02 
wa_bs_0030_20170601       1.97509913E+02 
wa_bs_0030_20170701       1.97277309E+02 
wa_bs_0030_20170801       1.97091742E+02 
wa_bs_0030_20170901       1.97262763E+02 
wa_bs_0030_20171001       1.97256185E+02 
wa_bs_0030_20171101       1.97114413E+02 
wa_bs_0030_20171201       1.96954951E+02 
wa_bs_0030_20180101       1.96874653E+02 
wa_bs_0030_20180201       1.96746144E+02 
wa_bs_0030_20180301       1.96619031E+02 
wa_bs_0030_20180401       1.96536131E+02 
wa_bs_0030_20180501       1.96443275E+02 
wa_bs_0030_20180601       1.96340638E+02 
wa_bs_0030_20180701       1.96253656E+02 
wa_bs_0030_20180801       1.96171345E+02 
wa_bs_0030_20180901       1.96378887E+02 
wa_bs_0030_20181001       1.97248393E+02 
wa_bs_0030_20181101       1.97631881E+02 
wa_bs_0030_20181201       1.97666205E+02 
wa_bs_0030_20190101       1.98054105E+02 
wa_bs_0030_20190201       1.98002174E+02 
wa_bs_0030_20190301       1.97646090E+02 
wa_bs_0030_20190401       1.97301713E+02 
wa_bs_0030_20190501       1.97839259E+02 
wa_bs_0030_20190601       1.98113675E+02 
wa_bs_0030_20190701       1.97956286E+02 
wa_bs_0030_20190801       1.97405183E+02 
wa_bs_0030_20190901       1.97031426E+02 
wa_bs_0030_20191001       1.96782547E+02 
wa_bs_0030_20191101       1.96590944E+02 
wa_bs_0030_20191201       1.96432176E+02 
wa_bs_0030_20200101       1.96292661E+02 
wa_bs_0030_20200201       1.96173285E+02 
wa_bs_0030_20200301       1.96066524E+02 
wa_bs_0030_20200401       1.96004342E+02 
wa_bs_0030_20200501       1.96039649E+02 
wa_bs_0030_20200601       1.96649591E+02 
wa_bs_0030_20200701       1.96553195E+02 
wa_bs_0030_20200801       1.96304962E+02 
wa_bs_0030_20200901       1.96111043E+02 
wa_bs_0030_20201001       1.96035529E+02 
wa_bs_0030_20201101       1.95901587E+02 
wa_bs_0030_20201201       1.95784225E+02 
wa_bs_0030_20210101       1.95679523E+02 
wa_bs_0030_20210201       1.95594076E+02 
wa_bs_0030_20210301       1.95518834E+02 
wa_bs_0030_20210401       1.95455773E+02 
wa_bs_0030_20210501       1.95388680E+02 
wa_bs_0030_20210601       1.95544364E+02 
wa_bs_0030_20210701       1.95611558E+02 
wa_bs_0030_20210801       1.95620612E+02 
wa_bs_0030_20210901       1.95532700E+02 
wa_bs_0030_20211001       1.95517564E+02 
wa_bs_0030_20211101       1.96038122E+02 
wa_bs_0030_20211201       1.96003348E+02 
wa_bs_0031_20150101       2.62373776E+02 
wa_bs_0031_20150201       2.62348130E+02 
wa_bs_0031_20150301       2.62328102E+02 
wa_bs_0031_20150401       2.62306171E+02 
wa_bs_0031_20150501       2.62282958E+02 
wa_bs_0031_20150601       2.62258898E+02 
wa_bs_0031_20150701       2.62234515E+02 
wa_bs_0031_20150801       2.62209738E+02 
wa_bs_0031_20150901       2.62185339E+02 
wa_bs_0031_20151001       2.62160802E+02 
wa_bs_0031_20151101       2.62136078E+02 
wa_bs_0031_20151201       2.62111399E+02 
wa_bs_0031_20160101       2.62086615E+02 
wa_bs_0031_20160201       2.62062867E+02 
wa_bs_0031_20160301       2.62039230E+02 
wa_bs_0031_20160401       2.62015306E+02 
wa_bs_0031_20160501       2.61991493E+02 
wa_bs_0031_20160601       2.61967804E+02 
wa_bs_0031_20160701       2.61944281E+02 
wa_bs_0031_20160801       2.61920521E+02 
wa_bs_0031_20160901       2.61897160E+02 
wa_bs_0031_20161001       2.61873914E+02 
wa_bs_0031_20161101       2.61850860E+02 
wa_bs_0031_20161201       2.61827957E+02 
wa_bs_0031_20170101       2.61804810E+02 
wa_bs_0031_20170201       2.61782876E+02 
wa_bs_0031_20170301       2.61761062E+02 
wa_bs_0031_20170401       2.61738674E+02 
wa_bs_0031_20170501       2.61716439E+02 
wa_bs_0031_20170601       2.61694161E+02 
wa_bs_0031_20170701       2.61671680E+02 
wa_bs_0031_20170801       2.61648574E+02 
wa_bs_0031_20170901       2.61625662E+02 
wa_bs_0031_20171001       2.61602688E+02 
wa_bs_0031_20171101       2.61579731E+02 
wa_bs_0031_20171201       2.61556661E+02 
wa_bs_0031_20180101       2.61533102E+02 
wa_bs_0031_20180201       2.61510552E+02 
wa_bs_0031_20180301       2.61487855E+02 
wa_bs_0031_20180401       2.61464190E+02 
wa_bs_0031_20180501       2.61440337E+02 
wa_bs_0031_20180601       2.61416322E+02 
wa_bs_0031_20180701       2.61392049E+02 
wa_bs_0031_20180801       2.61367201E+02 
wa_bs_0031_20180901       2.61342566E+02 
wa_bs_0031_20181001       2.61317886E+02 
wa_bs_0031_20181101       2.61293357E+02 
wa_bs_0031_20181201       2.61269150E+02 
wa_bs_0031_20190101       2.61244863E+02 
wa_bs_0031_20190201       2.61221999E+02 
wa_bs_0031_20190301       2.61199461E+02 
wa_bs_0031_20190401       2.61176291E+02 
wa_bs_0031_20190501       2.61153166E+02 
wa_bs_0031_20190601       2.61130192E+02 
wa_bs_0031_20190701       2.61107598E+02 
wa_bs_0031_20190801       2.61084905E+02 
wa_bs_0031_20190901       2.61062620E+02 
wa_bs_0031_20191001       2.61040289E+02 
wa_bs_0031_20191101       2.61017900E+02 
wa_bs_0031_20191201       2.60995504E+02 
wa_bs_0031_20200101       2.60972754E+02 
wa_bs_0031_20200201       2.60950703E+02 
wa_bs_0031_20200301       2.60928639E+02 
wa_bs_0031_20200401       2.60906191E+02 
wa_bs_0031_20200501       2.60883765E+02 
wa_bs_0031_20200601       2.60861361E+02 
wa_bs_0031_20200701       2.60839152E+02 
wa_bs_0031_20200801       2.60816714E+02 
wa_bs_0031_20200901       2.60794586E+02 
wa_bs_0031_20201001       2.60772442E+02 
wa_bs_0031_20201101       2.60750292E+02 
wa_bs_0031_20201201       2.60728056E+02 
wa_bs_0031_20210101       2.60705381E+02 
wa_bs_0031_20210201       2.60683762E+02 
wa_bs_0031_20210301       2.60662044E+02 
wa_bs_0031_20210401       2.60639577E+02 
wa_bs_0031_20210501       2.60617043E+02 
wa_bs_0031_20210601       2.60594509E+02 
wa_bs_0031_20210701       2.60572063E+02 
wa_bs_0031_20210801       2.60549388E+02 
wa_bs_0031_20210901       2.60527140E+02 
wa_bs_0031_20211001       2.60504818E+02 
wa_bs_0031_20211101       2.60482529E+02 
wa_bs_0031_20211201       2.60460476E+02 
wa_bs_0032_20150101       2.30527128E+02 
wa_bs_0032_20150201       2.30596672E+02 
wa_bs_0032_20150301       2.30657418E+02 
wa_bs_0032_20150401       2.30718632E+02 
wa_bs_0032_20150501       2.30780325E+02 
wa_bs_0032_20150601       2.30886253E+02 
wa_bs_0032_20150701       2.30982308E+02 
wa_bs_0032_20150801       2.31048408E+02 
wa_bs_0032_20150901       2.31087867E+02 
wa_bs_0032_20151001       2.31110927E+02 
wa_bs_0032_20151101       2.31171818E+02 
wa_bs_0032_20151201       2.31245719E+02 
wa_bs_0032_20160101       2.31306688E+02 
wa_bs_0032_20160201       2.31345162E+02 
wa_bs_0032_20160301       2.31372768E+02 
wa_bs_0032_20160401       2.31409054E+02 
wa_bs_0032_20160501       2.31451447E+02 
wa_bs_0032_20160601       2.31505401E+02 
wa_bs_0032_20160701       2.31545671E+02 
wa_bs_0032_20160801       2.31563102E+02 
wa_bs_0032_20160901       2.31594403E+02 
wa_bs_0032_20161001       2.31625793E+02 
wa_bs_0032_20161101       2.31643618E+02 
wa_bs_0032_20161201       2.31663814E+02 
wa_bs_0032_20170101       2.31680452E+02 
wa_bs_0032_20170201       2.31698294E+02 
wa_bs_0032_20170301       2.31720233E+02 
wa_bs_0032_20170401       2.31737072E+02 
wa_bs_0032_20170501       2.31741525E+02 
wa_bs_0032_20170601       2.31729819E+02 
wa_bs_0032_20170701       2.31713757E+02 
wa_bs_0032_20170801       2.31696202E+02 
wa_bs_0032_20170901       2.31689265E+02 
wa_bs_0032_20171001       2.31690270E+02 
wa_bs_0032_20171101       2.31684910E+02 
wa_bs_0032_20171201       2.31670425E+02 
wa_bs_0032_20180101       2.31659777E+02 
wa_bs_0032_20180201       2.31641909E+02 
wa_bs_0032_20180301       2.31622649E+02 
wa_bs_0032_20180401       2.31604291E+02 
wa_bs_0032_20180501       2.31584129E+02 
wa_bs_0032_20180601       2.31562404E+02 
wa_bs_0032_20180701       2.31540682E+02 
wa_bs_0032_20180801       2.31514651E+02 
wa_bs_0032_20180901       2.31500278E+02 
wa_bs_0032_20181001       2.31528476E+02 
wa_bs_0032_20181101       2.31559752E+02 
wa_bs_0032_20181201       2.31577400E+02 
wa_bs_0032_20190101       2.31597329E+02 
wa_bs_0032_20190201       2.31611563E+02 
wa_bs_0032_20190301       2.31605721E+02 
wa_bs_0032_20190401       2.31585746E+02 
wa_bs_0032_20190501       2.31587284E+02 
wa_bs_0032_20190601       2.31603843E+02 
wa_bs_0032_20190701       2.31607052E+02 
wa_bs_0032_20190801       2.31585378E+02 
wa_bs_0032_20190901       2.31552282E+02 
wa_bs_0032_20191001       2.31520497E+02 
wa_bs_0032_20191101       2.31492614E+02 
wa_bs_0032_20191201       2.31462206E+02 
wa_bs_0032_20200101       2.31432311E+02 
wa_bs_0032_20200201       2.31406552E+02 
wa_bs_0032_20200301       2.31380713E+02 
wa_bs_0032_20200401       2.31360530E+02 
wa_bs_0032_20200501       2.31345640E+02 
wa_bs_0032_20200601       2.31360116E+02 
wa_bs_0032_20200701       2.31354175E+02 
wa_bs_0032_20200801       2.31323027E+02 
wa_bs_0032_20200901       2.31295373E+02 
wa_bs_0032_20201001       2.31275399E+02 
wa_bs_0032_20201101       2.31242595E+02 
wa_bs_0032_20201201       2.31210048E+02 
wa_bs_0032_20210101       2.31165923E+02 
wa_bs_0032_20210201       2.31140445E+02 
wa_bs_0032_20210301       2.31111569E+02 
wa_bs_0032_20210401       2.31083162E+02 
wa_bs_0032_20210501       2.31053316E+02 
wa_bs_0032_20210601       2.31039087E+02 
wa_bs_0032_20210701       2.31034876E+02 
wa_bs_0032_20210801       2.31025803E+02 
wa_bs_0032_20210901       2.31000447E+02 
wa_bs_0032_20211001       2.30975487E+02 
wa_bs_0032_20211101       2.30983062E+02 
wa_bs_0032_20211201       2.30982725E+02 
wa_bs_0033_20150101       2.10466613E+02 
wa_bs_0033_20150201       2.10481703E+02 
wa_bs_0033_20150301       2.10416340E+02 
wa_bs_0033_20150401       2.10360693E+02 
wa_bs_0033_20150501       2.10313611E+02 
wa_bs_0033_20150601       2.10309615E+02 
wa_bs_0033_20150701       2.10314729E+02 
wa_bs_0033_20150801       2.10295760E+02 
wa_bs_0033_20150901       2.10259096E+02 
wa_bs_0033_20151001       2.10211472E+02 
wa_bs_0033_20151101       2.10190827E+02 
wa_bs_0033_20151201       2.10198133E+02 
wa_bs_0033_20160101       2.10194113E+02 
wa_bs_0033_20160201       2.10176430E+02 
wa_bs_0033_20160301       2.10147539E+02 
wa_bs_0033_20160401       2.10129189E+02 
wa_bs_0033_20160501       2.10117484E+02 
wa_bs_0033_20160601       2.10117910E+02 
wa_bs_0033_20160701       2.10113589E+02 
wa_bs_0033_20160801       2.10087362E+02 
wa_bs_0033_20160901       2.10072370E+02 
wa_bs_0033_20161001       2.10062766E+02 
wa_bs_0033_20161101       2.10043804E+02 
wa_bs_0033_20161201       2.10025516E+02 
wa_bs_0033_20170101       2.10007526E+02 
wa_bs_0033_20170201       2.09991712E+02 
wa_bs_0033_20170301       2.09980437E+02 
wa_bs_0033_20170401       2.09966915E+02 
wa_bs_0033_20170501       2.09945298E+02 
wa_bs_0033_20170601       2.09908498E+02 
wa_bs_0033_20170701       2.09868611E+02 
wa_bs_0033_20170801       2.09829943E+02 
wa_bs_0033_20170901       2.09800713E+02 
wa_bs_0033_20171001       2.09778203E+02 
wa_bs_0033_20171101       2.09755516E+02 
wa_bs_0033_20171201       2.09723011E+02 
wa_bs_0033_20180101       2.09695218E+02 
wa_bs_0033_20180201       2.09663873E+02 
wa_bs_0033_20180301       2.09631384E+02 
wa_bs_0033_20180401       2.09599863E+02 
wa_bs_0033_20180501       2.09568310E+02 
wa_bs_0033_20180601       2.09536208E+02 
wa_bs_0033_20180701       2.09504526E+02 
wa_bs_0033_20180801       2.09472461E+02 
wa_bs_0033_20180901       2.09445570E+02 
wa_bs_0033_20181001       2.09454081E+02 
wa_bs_0033_20181101       2.09469933E+02 
wa_bs_0033_20181201       2.09473980E+02 
wa_bs_0033_20190101       2.09476465E+02 
wa_bs_0033_20190201       2.09478225E+02 
wa_bs_0033_20190301       2.09464195E+02 
wa_bs_0033_20190401       2.09435198E+02 
wa_bs_0033_20190501       2.09419319E+02 
wa_bs_0033_20190601       2.09422923E+02 
wa_bs_0033_20190701       2.09415477E+02 
wa_bs_0033_20190801       2.09388407E+02 
wa_bs_0033_20190901       2.09350655E+02 
wa_bs_0033_20191001       2.09312885E+02 
wa_bs_0033_20191101       2.09278195E+02 
wa_bs_0033_20191201       2.09244037E+02 
wa_bs_0033_20200101       2.09209816E+02 
wa_bs_0033_20200201       2.09178045E+02 
wa_bs_0033_20200301       2.09147384E+02 
wa_bs_0033_20200401       2.09120011E+02 
wa_bs_0033_20200501       2.09099075E+02 
wa_bs_0033_20200601       2.09099783E+02 
wa_bs_0033_20200701       2.09093139E+02 
wa_bs_0033_20200801       2.09061374E+02 
wa_bs_0033_20200901       2.09029218E+02 
wa_bs_0033_20201001       2.09007946E+02 
wa_bs_0033_20201101       2.08976514E+02 
wa_bs_0033_20201201       2.08943313E+02 
wa_bs_0033_20210101       2.08911367E+02 
wa_bs_0033_20210201       2.08881487E+02 
wa_bs_0033_20210301       2.08852792E+02 
wa_bs_0033_20210401       2.08821472E+02 
wa_bs_0033_20210501       2.08792043E+02 
wa_bs_0033_20210601       2.08777620E+02 
wa_bs_0033_20210701       2.08771139E+02 
wa_bs_0033_20210801       2.08758541E+02 
wa_bs_0033_20210901       2.08734905E+02 
wa_bs_0033_20211001       2.08705924E+02 
wa_bs_0033_20211101       2.08704696E+02 
wa_bs_0033_20211201       2.08703498E+02 
wa_bs_0034_20150101       2.19010518E+02 
wa_bs_0034_20150201       2.18970104E+02 
wa_bs_0034_20150301       2.18924950E+02 
wa_bs_0034_20150401       2.18879939E+02 
wa_bs_0034_20150501       2.18837362E+02 
wa_bs_0034_20150601       2.18797279E+02 
wa_bs_0034_20150701       2.18759625E+02 
wa_bs_0034_20150801       2.18723686E+02 
wa_bs_0034_20150901       2.18690446E+02 
wa_bs_0034_20151001       2.18659134E+02 
wa_bs_0034_20151101       2.18629575E+02 
wa_bs_0034_20151201       2.18601664E+02 
wa_bs_0034_20160101       2.18574901E+02 
wa_bs_0034_20160201       2.18550461E+02 
wa_bs_0034_20160301       2.18527371E+02 
wa_bs_0034_20160401       2.18505158E+02 
wa_bs_0034_20160501       2.18484157E+02 
wa_bs_0034_20160601       2.18464301E+02 
wa_bs_0034_20160701       2.18445547E+02 
wa_bs_0034_20160801       2.18427556E+02 
wa_bs_0034_20160901       2.18410839E+02 
wa_bs_0034_20161001       2.18395042E+02 
wa_bs_0034_20161101       2.18380117E+02 
wa_bs_0034_20161201       2.18366030E+02 
wa_bs_0034_20170101       2.18352513E+02 
wa_bs_0034_20170201       2.18340358E+02 
wa_bs_0034_20170301       2.18328876E+02 
wa_bs_0034_20170401       2.18317661E+02 
wa_bs_0034_20170501       2.18307090E+02 
wa_bs_0034_20170601       2.18297123E+02 
wa_bs_0034_20170701       2.18287717E+02 
wa_bs_0034_20170801       2.18278684E+02 
wa_bs_0034_20170901       2.18270217E+02 
wa_bs_0034_20171001       2.18262182E+02 
wa_bs_0034_20171101       2.18254693E+02 
wa_bs_0034_20171201       2.18247654E+02 
wa_bs_0034_20180101       2.18240886E+02 
wa_bs_0034_20180201       2.18234780E+02 
wa_bs_0034_20180301       2.18228993E+02 
wa_bs_0034_20180401       2.18223311E+02 
wa_bs_0034_20180501       2.18217921E+02 
wa_bs_0034_20180601       2.18212684E+02 
wa_bs_0034_20180701       2.18207766E+02 
wa_bs_0034_20180801       2.18203032E+02 
wa_bs_0034_20180901       2.18198048E+02 
wa_bs_0034_20181001       2.18192718E+02 
