parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
p20071_z020,log,factor,11.15366554,6.317332745,21.3,zb002,1,0,1
p20071_z021,log,factor,17.26799965,14.30004978,19.92734909,zb002,1,0,1
p20071_z022,log,factor,14.80870056,6.374144554,19.57859993,zb002,1,0,1
p20071_z023,log,factor,15.1800499,13.87377548,17.8837738,zb002,1,0,1
p20071_z024,log,factor,7.839035034,4.932485104,15.05984974,zb002,1,0,1
p20071_z025,log,factor,8.003214836,2.643810034,11.4704752,zb002,1,0,1
p20071_z026,log,factor,11.93790054,7.53763485,18.76819992,zb002,1,0,1
p20071_z027,log,factor,8.077249527,7.782820225,15.64932537,zb002,1,0,1
p30031_s001,log,factor,0.254898995,0.204261005,0.29243499,zb003,1,0,1
p30031_s002,log,factor,0.205459505,0.151902243,0.246620506,zb003,1,0,1
p30031_s003,log,factor,0.341102004,0.291083992,0.341242492,zb003,1,0,1
p30031_s004,log,factor,0.206729501,0.171986997,0.209778249,zb003,1,0,1
p30031_s005,log,factor,0.253328979,0.24758774,0.31848374,zb003,1,0,1
p30031_s006,log,factor,0.305627495,0.275263757,0.366752994,zb003,1,0,1
p30031_s007,log,factor,0.192892492,0.181867242,0.204710498,zb003,1,0,1
p30031_s008,log,factor,0.319253504,0.227368504,0.348059475,zb003,1,0,1
p30031_s009,log,factor,0.263603985,0.198224247,0.271315515,zb003,1,0,1
p30031_s010,log,factor,0.270398498,0.230113506,0.312761247,zb003,1,0,1
p30031_s011,log,factor,0.3728365,0.290319502,0.373401999,zb003,1,0,1
p30031_s012,log,factor,0.264048517,0.237018257,0.296701998,zb003,1,0,1
p30031_s013,log,factor,0.307899505,0.303772748,0.31691277,zb003,1,0,1
p30031_s014,log,factor,0.230689496,0.19151026,0.239352256,zb003,1,0,1
p30031_s015,log,factor,0.222566009,0.219386742,0.275821507,zb003,1,0,1
p30031_s016,log,factor,0.218353003,0.214355499,0.242595509,zb003,1,0,1
p30031_s017,log,factor,0.245611995,0.20060724,0.334770739,zb003,1,0,1
p30031_s018,log,factor,0.317366004,0.196652502,0.380839205,zb003,1,0,1
p30031_s019,log,factor,0.291771501,0.286028504,0.307565272,zb003,1,0,1
p30031_s020,log,factor,0.25831151,0.245275497,0.313814253,zb003,1,0,1
p30031_s021,log,factor,0.198203504,0.182701245,0.208971247,zb003,1,0,1
p30031_s022,log,factor,0.256765991,0.23520425,0.280432522,zb003,1,0,1
p30031_s023,log,factor,0.246416003,0.123170748,0.311877251,zb003,1,0,1
p30031_s024,log,factor,0.178453505,0.168379247,0.196781009,zb003,1,0,1
p30031_s025,log,factor,0.319597483,0.29069227,0.330668747,zb003,1,0,1
p30031_s026,log,factor,0.216291502,0.192410499,0.251033753,zb003,1,0,1
p30031_s027,log,factor,0.216453999,0.215786994,0.350999991,zb003,1,0,1
p30031_s028,log,factor,0.217902005,0.207874253,0.2520625,zb003,1,0,1
p30031_s029,log,factor,0.285243511,0.264441729,0.297540247,zb003,1,0,1
p30031_s030,log,factor,0.188289493,0.156320006,0.227506995,zb003,1,0,1
p30031_s031,log,factor,0.237852991,0.193888247,0.261903495,zb003,1,0,1
p30031_s032,log,factor,0.275619507,0.242046252,0.284003258,zb003,1,0,1
p30031_s033,log,factor,0.238913998,0.22694926,0.277649492,zb003,1,0,1
p30031_s034,log,factor,0.256568015,0.168366253,0.350999991,zb003,1,0,1
p30031_x001,log,factor,20.93035126,11.95582485,47.07462311,zb003,1,0,1
p30031_x002,log,factor,42.10759735,36.79570007,50.75605011,zb003,1,0,1
p30031_x003,log,factor,30.23744965,24.29430008,32.70317459,zb003,1,0,1
p30031_x004,log,factor,35.40699768,32.05902481,134.0279999,zb003,1,0,1
p30031_x005,log,factor,52.38335037,14.97340012,55.53899765,zb003,1,0,1
p30031_x006,log,factor,52.97304916,35.4966011,85.48699951,zb003,1,0,1
p30031_x007,log,factor,10.86289978,6.849192619,14.43177509,zb003,1,0,1
p30031_x008,log,factor,76.40039825,30.76522446,141.5,zb003,1,0,1
p30031_x009,log,factor,42.32775116,17.09219933,46.44364929,zb003,1,0,1
p30031_x010,log,factor,52.91970062,46.55177689,54.02737427,zb003,1,0,1
p30031_x011,log,factor,37.28454971,20.57575035,38.19892502,zb003,1,0,1
p30031_x012,log,factor,49.7370491,41.82810211,51.98872757,zb003,1,0,1
p30031_x013,log,factor,37.91995239,28.13154984,48.7254982,zb003,1,0,1
p30031_x014,log,factor,91.28320313,29.5075264,141.5,zb003,1,0,1
p30031_x015,fixed,factor,25.74375153,25.05762482,27.46490097,zb003,1,0,1
p30031_x016,log,factor,11.46325016,10.83094978,27.21482468,zb003,1,0,1
p30031_x017,log,factor,64.38925171,17.71070099,78.36904907,zb003,1,0,1
p30031_x018,log,factor,30.90654945,27.52882576,59.5271759,zb003,1,0,1
p30031_x019,log,factor,16.43854904,16.34077454,24.19470024,zb003,1,0,1
p30031_x020,log,factor,65.73484802,28.40225029,71.16135406,zb003,1,0,1
p30031_x021,log,factor,47.26774979,19.99304962,141.5,zb003,1,0,1
p30031_x022,log,factor,85.45245361,35.48722458,92.01157379,zb003,1,0,1
p30031_x023,log,factor,17.46490097,7.089597702,24.27454948,zb003,1,0,1
p30031_x024,log,factor,58.34690094,56.36429977,64.48512268,zb003,1,0,1
p30031_x025,log,factor,33.56335068,25.89074898,34.42482376,zb003,1,0,1
p30031_x026,log,factor,44.94110107,40.21994781,45.08427429,zb003,1,0,1
p30031_x027,fixed,factor,16.8512001,16.8186245,19.39299965,zb003,1,0,1
p30031_x028,log,factor,95.70289612,27.80377579,123.869751,zb003,1,0,1
p30031_x029,log,factor,13.94395065,12.11887455,89.25647736,zb003,1,0,1
p30031_x030,fixed,factor,28.14514923,27.49934959,28.88387489,zb003,1,0,1
p30031_x031,log,factor,58.34810257,44.385952,114.7622528,zb003,1,0,1
p30031_x032,log,factor,38.18575287,23.09157562,43.02542496,zb003,1,0,1
p30031_x033,log,factor,103.4824982,29.94632339,106.1360016,zb003,1,0,1
p30031_x034,log,factor,51.94595337,27.47599983,56.9694519,zb003,1,0,1
p30031_y001,log,factor,7.99333477,5.136984825,13.57417488,zb003,1,0,1
p30031_y002,log,factor,5,4,6,zb003,1,0,1
p30031_y003,log,factor,5.245675087,4.19654007,6.294810104,zb003,1,0,1
p30031_y004,log,factor,6.470300198,5.176240158,7.764360237,zb003,1,0,1
p30031_y005,log,factor,12.2703495,6.529500008,12.28179932,zb003,1,0,1
p30031_y006,log,factor,5.131494999,4.105195999,6.157793999,zb003,1,0,1
p30031_y007,log,factor,8.21751976,5.11161232,9.35835743,zb003,1,0,1
p30031_y008,log,factor,5.001085281,4.000868225,6.001302338,zb003,1,0,1
p30031_y009,log,factor,5,4,6,zb003,1,0,1
p30031_y010,log,factor,6.917075157,5.533660126,8.300490189,zb003,1,0,1
p30031_y011,log,factor,5.226984978,4.181587982,6.272381973,zb003,1,0,1
p30031_y012,log,factor,10.61432457,5.034639835,14.08345032,zb003,1,0,1
p30031_y013,log,factor,5,4,6,zb003,1,0,1
p30031_y014,log,factor,19.47355461,7.172487736,52.35979843,zb003,1,0,1
p30031_y015,log,factor,5,4,6,zb003,1,0,1
p30031_y016,log,factor,5,4,6,zb003,1,0,1
p30031_y017,log,factor,5,4,6,zb003,1,0,1
p30031_y018,log,factor,6.399069786,5.119255829,7.678883743,zb003,1,0,1
p30031_y019,log,factor,5.003449917,4.002759933,6.0041399,zb003,1,0,1
p30031_y020,log,factor,5,4,6,zb003,1,0,1
p30031_y021,log,factor,7.12376976,6.260655403,16.37347794,zb003,1,0,1
p30031_y022,log,factor,6.961885452,5.018712521,11.6494503,zb003,1,0,1
p30031_y023,log,factor,6.221204758,4.976963806,7.465445709,zb003,1,0,1
p30031_y024,log,factor,6.127169609,4.901735687,7.352603531,zb003,1,0,1
p30031_y025,log,factor,5.059434891,4.047547913,6.071321869,zb003,1,0,1
p30031_y026,log,factor,5.122850418,4.098280334,6.147420502,zb003,1,0,1
p30031_y027,fixed,factor,10.35519981,10.14427567,10.67004967,zb003,1,0,1
p30031_y028,log,factor,20.4708004,11.60239983,28.86997414,zb003,1,0,1
p30031_y029,log,factor,5.004025459,4.003220367,6.004830551,zb003,1,0,1
p30031_y030,log,factor,10.27273941,5.002540112,16.8614006,zb003,1,0,1
p30031_y031,log,factor,5.233894825,4.18711586,6.28067379,zb003,1,0,1
p30031_y032,log,factor,5.651625156,4.521300125,6.781950188,zb003,1,0,1
p30031_y033,log,factor,6.190474987,4.95237999,7.428569984,zb003,1,0,1
p30031_y034,log,factor,5,4,6,zb003,1,0,1
p30031_z001,log,factor,9.147760391,7.75786972,12.18185425,zb003,1,0,1
p30031_z002,log,factor,5.666435242,4.533148193,6.79972229,zb003,1,0,1
p30031_z003,log,factor,5.353004932,4.282403946,6.423605919,zb003,1,0,1
p30031_z004,log,factor,5.209844589,4.167875671,6.251813507,zb003,1,0,1
p30031_z005,log,factor,7.144489765,5,11.2880249,zb003,1,0,1
p30031_z006,log,factor,5.804860115,4.643888092,6.965832138,zb003,1,0,1
p30031_z007,log,factor,5.100645065,4.080516052,6.120774078,zb003,1,0,1
p30031_z008,log,factor,5.935945034,4.748756027,7.123134041,zb003,1,0,1
p30031_z009,log,factor,11.51717949,5.007659912,29.18829918,zb003,1,0,1
p30031_z010,log,factor,8.02025032,6.578780174,11.77460003,zb003,1,0,1
p30031_z011,log,factor,8.066175461,6.558070183,10.94307995,zb003,1,0,1
p30031_z012,log,factor,22.88489914,10.64404488,28.11992645,zb003,1,0,1
p30031_z013,log,factor,7.625709534,5.424937725,11.29329967,zb003,1,0,1
p30031_z014,log,factor,5.203229904,4.162583923,6.243875885,zb003,1,0,1
p30031_z015,log,factor,18.8722496,14.71752548,26.34402466,zb003,1,0,1
p30031_z016,log,factor,11.68304062,6.847067833,22.72159958,zb003,1,0,1
p30031_z017,log,factor,8.147660255,5.11687994,18.78947449,zb003,1,0,1
p30031_z018,log,factor,7.143195152,5.744599819,10.14514732,zb003,1,0,1
p30031_z019,log,factor,6.127995014,5,10.18462467,zb003,1,0,1
p30031_z020,log,factor,7.648095131,7.049000263,12.31980991,zb003,1,0,1
p30031_z021,log,factor,28.66514969,14.63857555,34.38592529,zb003,1,0,1
p30031_z022,log,factor,12.15036488,8.048395157,15.7197752,zb003,1,0,1
p30031_z023,log,factor,7.664645195,7.334487438,12.84942532,zb003,1,0,1
p30031_z024,log,factor,25.71115112,19.6718502,42.0754509,zb003,1,0,1
p30031_z025,log,factor,13.80039978,12.47144985,26.21714973,zb003,1,0,1
p30031_z026,log,factor,12.1711998,8.319970131,15.27592564,zb003,1,0,1
p30031_z027,log,factor,5.235110283,4.188088226,6.282132339,zb003,1,0,1
p30031_z028,log,factor,11.37594986,6.661560059,36.05987549,zb003,1,0,1
p30031_z029,log,factor,7.853320122,5.001102448,10.89187527,zb003,1,0,1
p30031_z030,log,factor,7.503845215,5.594170094,19.34665108,zb003,1,0,1
p30031_z031,fixed,factor,13.0142498,11.75345039,13.1953249,zb003,1,0,1
p30031_z032,log,factor,9.561525345,6.071595192,9.697882652,zb003,1,0,1
p30031_z033,log,factor,5.027915001,4.022332001,6.033498001,zb003,1,0,1
p30031_z034,log,factor,12.65380001,7.452005386,24.85540009,zb003,1,0,1
p30032_z001,log,factor,0.027262351,0.02180988,0.032714821,zb003,1,0,1
p30032_z002,log,factor,0.053077549,0.042462039,0.063693058,zb003,1,0,1
p30032_z003,log,factor,0.02471035,0.01976828,0.02965242,zb003,1,0,1
p30032_z004,log,factor,0.070637301,0.05650984,0.084764761,zb003,1,0,1
p30032_z005,log,factor,0.134399697,0.048284598,0.619682014,zb003,1,0,1
p30032_z006,log,factor,0.0200199,0.01601592,0.02402388,zb003,1,0,1
p30032_z007,log,factor,0.022355299,0.01788424,0.026826359,zb003,1,0,1
p30032_z008,log,factor,0.052052997,0.041642398,0.062463596,zb003,1,0,1
p30032_z009,log,factor,0.026030101,0.020824081,0.031236121,zb003,1,0,1
p30032_z010,log,factor,0.02407435,0.01925948,0.028889219,zb003,1,0,1
p30032_z011,log,factor,0.0211324,0.01690592,0.02535888,zb003,1,0,1
p30032_z012,log,factor,0.02251075,0.0180086,0.0270129,zb003,1,0,1
p30032_z013,log,factor,0.020111449,0.016089159,0.024133739,zb003,1,0,1
p30032_z014,log,factor,0.02000135,0.01600108,0.02400162,zb003,1,0,1
p30032_z015,log,factor,0.0287393,0.02299144,0.03448716,zb003,1,0,1
p30032_z016,log,factor,0.101664498,0.081331599,0.121997398,zb003,1,0,1
p30032_z017,log,factor,0.088035852,0.070428681,0.105643022,zb003,1,0,1
p30032_z018,log,factor,0.02281655,0.01825324,0.02737986,zb003,1,0,1
p30032_z019,log,factor,0.035461597,0.028369278,0.042553917,zb003,1,0,1
p30032_z020,log,factor,0.362086505,0.0247737,0.502142549,zb003,1,0,1
p30032_z021,log,factor,0.02,0.016,0.023999999,zb003,1,0,1
p30032_z022,log,factor,0.02,0.016,0.023999999,zb003,1,0,1
p30032_z023,log,factor,0.02273565,0.01818852,0.02728278,zb003,1,0,1
p30032_z024,log,factor,0.070173003,0.056138402,0.084207603,zb003,1,0,1
p30032_z025,fixed,factor,0.136007503,0.128217489,0.137823001,zb003,1,0,1
p30032_z026,log,factor,0.020084949,0.016067959,0.024101939,zb003,1,0,1
p30032_z027,log,factor,0.093424901,0.074739921,0.112109882,zb003,1,0,1
p30032_z028,log,factor,0.039611001,0.0316888,0.047533201,zb003,1,0,1
p30032_z029,log,factor,0.047811098,0.038248879,0.057373318,zb003,1,0,1
p30032_z030,log,factor,0.0233531,0.01868248,0.02802372,zb003,1,0,1
p30032_z031,log,factor,0.0251684,0.02013472,0.03020208,zb003,1,0,1
p30032_z032,log,factor,0.070668653,0.056534922,0.084802383,zb003,1,0,1
p30032_z033,log,factor,0.02744605,0.02195684,0.03293526,zb003,1,0,1
p30032_z034,log,factor,0.032188501,0.025750801,0.038626201,zb003,1,0,1
p30041_z001,log,factor,2.575210094,0.612709761,2.775449991,zb003,1,0,1
p30041_z002,log,factor,0.359960496,0.185651496,0.746147752,zb003,1,0,1
p30041_z003,log,factor,0.872029543,0.152507752,1.154435992,zb003,1,0,1
p30041_z004,log,factor,0.764182508,0.719920039,2.929975033,zb003,1,0,1
p30041_z005,log,factor,1.056182027,0.376646996,1.57020998,zb003,1,0,1
p30041_z006,log,factor,1.680710077,1.247102499,1.787260056,zb003,1,0,1
p30041_z007,log,factor,0.261178493,0.225981995,0.807701707,zb003,1,0,1
p30041_z008,log,factor,1.195524931,1.112522483,1.280804992,zb003,1,0,1
p30041_z009,fixed,factor,0.450146019,0.406648993,0.556206524,zb003,1,0,1
p30041_z010,log,factor,0.47012502,0.191669509,1.362247467,zb003,1,0,1
p30041_z011,log,factor,2.271724939,0.813507736,2.280439854,zb003,1,0,1
p30041_z012,log,factor,0.394199014,0.224834502,0.917747259,zb003,1,0,1
p30041_z013,log,factor,0.777227998,0.541155457,0.811687469,zb003,1,0,1
p30041_z014,log,factor,0.514912963,0.469878763,1.163414478,zb003,1,0,1
p30041_z015,log,factor,1.229779959,0.590192497,1.340255022,zb003,1,0,1
p30041_z016,log,factor,0.58940649,0.137578994,1.618612528,zb003,1,0,1
p30041_z017,log,factor,0.270534992,0.185914248,1.170452952,zb003,1,0,1
p30041_z018,log,factor,2.15982008,0.92023176,2.470027447,zb003,1,0,1
p30041_z019,log,factor,0.153050005,0.122440004,0.183660007,zb003,1,0,1
p30041_z020,log,factor,0.634381533,0.347102493,0.925607264,zb003,1,0,1
p30041_z021,log,factor,2.181429863,1.178556204,2.215052605,zb003,1,0,1
p30041_z022,log,factor,1.994709969,0.975028992,2.845994949,zb003,1,0,1
p30041_z023,log,factor,1.109215021,0.675646007,1.398795009,zb003,1,0,1
p30041_z024,log,factor,0.465803027,0.307721496,0.964672506,zb003,1,0,1
p30041_z025,log,factor,0.820820987,0.815190256,5.30811739,zb003,1,0,1
p30041_z026,log,factor,0.689319491,0.466948241,0.879330277,zb003,1,0,1
p30041_z027,log,factor,0.663311005,0.213161007,0.913036525,zb003,1,0,1
p30041_z028,log,factor,0.294820994,0.182939753,0.850845516,zb003,1,0,1
p30041_z029,log,factor,1.492206931,0.508969486,2.383160114,zb003,1,0,1
p30041_z030,log,factor,0.554589987,0.325593263,0.720291972,zb003,1,0,1
p30041_z031,log,factor,0.529240012,0.386020005,0.733731031,zb003,1,0,1
p30041_z032,log,factor,0.679370999,0.611918509,1.008532524,zb003,1,0,1
p30041_z033,log,factor,2.089869976,0.517841518,5.039437294,zb003,1,0,1
p30041_z034,log,factor,1.230735064,0.782418013,3.313604832,zb003,1,0,1
p30042_z001,log,factor,0.100869298,0.080695438,0.121043158,zb003,1,0,1
p30042_z002,log,factor,0.842231989,0.680853248,0.938085794,zb003,1,0,1
p30042_z003,log,factor,0.069106802,0.055285442,0.082928163,zb003,1,0,1
p30042_z004,log,factor,0.232519999,0.063927777,1.042898655,zb003,1,0,1
p30042_z005,log,factor,0.093232498,0.074585998,0.111878997,zb003,1,0,1
p30042_z006,log,factor,0.045902453,0.036721963,0.055082944,zb003,1,0,1
p30042_z007,log,factor,0.065456897,0.052365518,0.078548276,zb003,1,0,1
p30042_z008,log,factor,0.254144996,0.195773751,0.370950252,zb003,1,0,1
p30042_z009,log,factor,0.115521997,0.092417598,0.138626397,zb003,1,0,1
p30042_z010,log,factor,0.04704025,0.0376322,0.0564483,zb003,1,0,1
p30042_z011,log,factor,0.045491301,0.03639304,0.054589561,zb003,1,0,1
p30042_z012,log,factor,0.052770399,0.042216319,0.063324478,zb003,1,0,1
p30042_z013,log,factor,0.046785548,0.037428439,0.056142658,zb003,1,0,1
p30042_z014,log,factor,0.028724249,0.0229794,0.034469099,zb003,1,0,1
p30042_z015,log,factor,0.067171849,0.053737479,0.080606219,zb003,1,0,1
p30042_z016,log,factor,0.043390751,0.034712601,0.052068901,zb003,1,0,1
p30042_z017,log,factor,0.052138552,0.041710842,0.062566262,zb003,1,0,1
p30042_z018,log,factor,0.067873552,0.054298842,0.081448263,zb003,1,0,1
p30042_z019,log,factor,0.267853022,0.031596527,0.284953743,zb003,1,0,1
p30042_z020,log,factor,0.136840403,0.092216298,0.571095765,zb003,1,0,1
p30042_z021,log,factor,0.0993957,0.07951656,0.11927484,zb003,1,0,1
p30042_z022,fixed,factor,0.192180008,0.075062327,0.207849249,zb003,1,0,1
p30042_z023,log,factor,0.111205503,0.088964403,0.133446604,zb003,1,0,1
p30042_z024,log,factor,0.097400799,0.07792064,0.116880959,zb003,1,0,1
p30042_z025,log,factor,0.057469152,0.045975322,0.068962982,zb003,1,0,1
p30042_z026,log,factor,0.50386703,0.047253326,1.451155066,zb003,1,0,1
p30042_z027,fixed,factor,0.168806002,0.133133739,0.206115752,zb003,1,0,1
p30042_z028,log,factor,0.126758993,0.125053748,0.334149003,zb003,1,0,1
p30042_z029,log,factor,0.097466946,0.077973557,0.116960335,zb003,1,0,1
p30042_z030,fixed,factor,0.175025493,0.124012247,0.231774002,zb003,1,0,1
p30042_z031,log,factor,0.049594298,0.039675438,0.059513158,zb003,1,0,1
p30042_z032,log,factor,0.056956951,0.04556556,0.068348341,zb003,1,0,1
p30042_z033,log,factor,0.233034402,0.077484071,2.401165009,zb003,1,0,1
p30042_z034,log,factor,0.04526715,0.03621372,0.05432058,zb003,1,0,1
p30051_s001,log,factor,0.201738,0.184978008,0.204427496,zb003,1,0,1
p30051_s002,log,factor,0.271479487,0.236793011,0.271678001,zb003,1,0,1
p30051_s003,log,factor,0.207904994,0.186710507,0.227430254,zb003,1,0,1
p30051_s004,log,factor,0.187270001,0.155426502,0.25248,zb003,1,0,1
p30051_s005,log,factor,0.216012001,0.157607004,0.350999991,zb003,1,0,1
p30051_s006,log,factor,0.202396497,0.182469249,0.287857741,zb003,1,0,1
p30051_s007,log,factor,0.174091503,0.140746742,0.181701005,zb003,1,0,1
p30051_s008,log,factor,0.175427496,0.173580498,0.188549504,zb003,1,0,1
p30051_s009,log,factor,0.221312493,0.191226244,0.246506244,zb003,1,0,1
p30051_s010,log,factor,0.224312499,0.181834996,0.24333024,zb003,1,0,1
p30051_s011,log,factor,0.249100491,0.238196254,0.266261518,zb003,1,0,1
p30051_s012,log,factor,0.214854509,0.211266503,0.251470745,zb003,1,0,1
p30051_s013,log,factor,0.210460007,0.186241001,0.23863025,zb003,1,0,1
p30051_s014,log,factor,0.187250003,0.177860245,0.218906507,zb003,1,0,1
p30051_s015,log,factor,0.267342001,0.20709525,0.299710989,zb003,1,0,1
p30051_s016,log,factor,0.260210007,0.235994011,0.267607242,zb003,1,0,1
p30051_s017,log,factor,0.159859508,0.156056494,0.201990247,zb003,1,0,1
p30051_s018,log,factor,0.176327497,0.176130503,0.238663003,zb003,1,0,1
p30051_s019,log,factor,0.250084996,0.165219247,0.315603256,zb003,1,0,1
p30051_s020,log,factor,0.195234999,0.168945998,0.205684245,zb003,1,0,1
p30051_s021,log,factor,0.195537999,0.186997503,0.198218003,zb003,1,0,1
p30051_s022,log,factor,0.168594494,0.14250499,0.193847746,zb003,1,0,1
p30051_s023,log,factor,0.183686003,0.149842992,0.205370501,zb003,1,0,1
p30051_s024,log,factor,0.230814502,0.193345502,0.235890999,zb003,1,0,1
p30051_s025,log,factor,0.161565498,0.16020225,0.216011241,zb003,1,0,1
p30051_s026,log,factor,0.120795503,0.096636403,0.144954604,zb003,1,0,1
p30051_s027,log,factor,0.194169998,0.177485496,0.272035748,zb003,1,0,1
p30051_s028,log,factor,0.223021507,0.169385761,0.230455995,zb003,1,0,1
p30051_s029,log,factor,0.212391496,0.172249749,0.213149995,zb003,1,0,1
p30051_s030,log,factor,0.238949999,0.19230175,0.277929485,zb003,1,0,1
p30051_s031,log,factor,0.253145516,0.158365503,0.261387736,zb003,1,0,1
p30051_s032,log,factor,0.175325498,0.170175999,0.182158247,zb003,1,0,1
p30051_s033,log,factor,0.221085504,0.182037249,0.228762493,zb003,1,0,1
p30051_s034,log,factor,0.175609499,0.149131,0.203235507,zb003,1,0,1
p30051_x001,log,factor,20.57094955,11.53702545,24.68513947,zb003,1,0,1
p30051_x002,log,factor,3.34463501,3.339639902,5.728217602,zb003,1,0,1
p30051_x003,log,factor,20.55669975,16.04719925,22.80420113,zb003,1,0,1
p30051_x004,log,factor,12.10284996,7.218744755,21.3,zb003,1,0,1
p30051_x005,log,factor,18.06550026,6.969997406,21.67860031,zb003,1,0,1
p30051_x006,log,factor,9.735280037,6.658074856,12.12017536,zb003,1,0,1
p30051_x007,log,factor,6.354849815,3.523417473,8.463095665,zb003,1,0,1
p30051_x008,log,factor,10.19860458,9.485489845,21.3,zb003,1,0,1
p30051_x009,log,factor,3.924109936,1.685472488,12.93478012,zb003,1,0,1
p30051_x010,log,factor,11.79425049,9.026971817,12.55662537,zb003,1,0,1
p30051_x011,log,factor,3.381810188,3.235740185,4.200152397,zb003,1,0,1
p30051_x012,log,factor,5.67745018,5.239017487,7.051532745,zb003,1,0,1
p30051_x013,log,factor,10.51620007,10.17957497,11.03055,zb003,1,0,1
p30051_x014,log,factor,5.807940006,3.552574873,5.947585106,zb003,1,0,1
p30051_x015,log,factor,7.216739655,7.207320213,18.08622551,zb003,1,0,1
p30051_x016,log,factor,4.013030052,3.923087597,17.7955761,zb003,1,0,1
p30051_x017,log,factor,5.474240303,3.891987562,8.409182549,zb003,1,0,1
p30051_x018,log,factor,6.411640167,6.377769947,13.97139931,zb003,1,0,1
p30051_x019,log,factor,7.587250233,5.028619766,12.42202473,zb003,1,0,1
p30051_x020,log,factor,5.951409817,2.060937405,7.849459648,zb003,1,0,1
p30051_x021,log,factor,7.547149658,7.09473753,21.3,zb003,1,0,1
p30051_x022,log,factor,20.13430023,8.615542412,24.16116028,zb003,1,0,1
p30051_x023,log,factor,9.623905182,3.29557991,11.74905014,zb003,1,0,1
p30051_x024,log,factor,25.82400131,9.627059937,26.45077515,zb003,1,0,1
p30051_x025,log,factor,7.729664803,4.39656496,8.543312073,zb003,1,0,1
p30051_x026,log,factor,5.82703495,3.905645132,6.136342525,zb003,1,0,1
p30051_x027,log,factor,9.50246048,8.658450127,14.24571991,zb003,1,0,1
p30051_x028,log,factor,11.12909985,8.137544632,11.42212486,zb003,1,0,1
p30051_x029,log,factor,18.71144867,8.971944809,22.4537384,zb003,1,0,1
p30051_x030,log,factor,9.736505508,6.005475044,21.3,zb003,1,0,1
p30051_x031,log,factor,8.576930046,6.068470001,14.62854958,zb003,1,0,1
p30051_x032,log,factor,6.622610092,3.818092585,7.723575115,zb003,1,0,1
p30051_x033,log,factor,5.052800179,1.965192556,21.19000053,zb003,1,0,1
p30051_x034,log,factor,14.92055035,10.42807484,20.85167503,zb003,1,0,1
p30051_y001,log,factor,1.008300066,0.806640053,1.209960079,zb003,1,0,1
p30051_y002,log,factor,3.836524963,3.643012524,5.657987595,zb003,1,0,1
p30051_y003,log,factor,6.218524933,5.181679726,6.988384724,zb003,1,0,1
p30051_y004,log,factor,1.167260051,0.933808041,1.400712061,zb003,1,0,1
p30051_y005,log,factor,1.741739988,1.657357454,4.411897659,zb003,1,0,1
p30051_y006,log,factor,4.552869797,3.634602547,21.11260033,zb003,1,0,1
p30051_y007,log,factor,3.565909863,2.373927355,6.317772388,zb003,1,0,1
p30051_y008,log,factor,2.254135132,2.116775036,3.134055138,zb003,1,0,1
p30051_y009,log,factor,6.59395504,4.005115032,8.632217407,zb003,1,0,1
p30051_y010,log,factor,2.715915203,2.299779892,2.809810162,zb003,1,0,1
p30051_y011,log,factor,2.613759995,1.752327442,6.415672302,zb003,1,0,1
p30051_y012,log,factor,3.632484913,3.613854885,6.198057175,zb003,1,0,1
p30051_y013,log,factor,3.078609943,1.650349975,9.156370163,zb003,1,0,1
p30051_y014,log,factor,7.285619736,2.933957577,7.658447266,zb003,1,0,1
p30051_y015,log,factor,3.063040018,2.995550156,3.548647642,zb003,1,0,1
p30051_y016,log,factor,6.351345062,2.980477571,6.551817417,zb003,1,0,1
p30051_y017,log,factor,4.240735054,1.001837492,4.810339928,zb003,1,0,1
p30051_y018,log,factor,3.287344933,2.806794882,4.882219791,zb003,1,0,1
p30051_y019,log,factor,5.476389885,3.382277489,5.811919689,zb003,1,0,1
p30051_y020,log,factor,2.806125164,2.552122593,5.960927486,zb003,1,0,1
p30051_y021,log,factor,3.128309965,2.098442554,3.453845024,zb003,1,0,1
p30051_y022,log,factor,3.066255093,1.077600002,6.005762577,zb003,1,0,1
p30051_y023,log,factor,3.567110062,2.103967428,3.630369902,zb003,1,0,1
p30051_y024,log,factor,3.154299974,2.944832563,4.783649921,zb003,1,0,1
p30051_y025,log,factor,2.55115509,2.411087513,5.580129623,zb003,1,0,1
p30051_y026,log,factor,3.734299898,3.573354959,4.30034256,zb003,1,0,1
p30051_y027,log,factor,2.037770033,1.184367537,5.879707336,zb003,1,0,1
p30051_y028,log,factor,2.039975166,2.038035154,5.785737514,zb003,1,0,1
p30051_y029,log,factor,2.497459888,1.877210021,4.84100771,zb003,1,0,1
p30051_y030,log,factor,4.496059895,1.791650057,4.544697285,zb003,1,0,1
p30051_y031,log,factor,3.75793004,2.059162617,3.94036746,zb003,1,0,1
p30051_y032,log,factor,3.366129875,1.879017472,3.448362589,zb003,1,0,1
p30051_y033,log,factor,2.600884914,2.563519955,4.28006506,zb003,1,0,1
p30051_y034,log,factor,1.797075033,1.646489978,2.609910011,zb003,1,0,1
p30051_z001,log,factor,10.19374466,2.870192528,14.03,zb003,1,0,1
p30051_z002,log,factor,1.848224998,1.836812496,6.877827644,zb003,1,0,1
p30051_z003,log,factor,6.178440094,3.650187492,14.03,zb003,1,0,1
