parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
p10071_x010,log,factor,17.6964,15.6956749,19.05830002,zb001,1.0,0.0,1
p10071_x011,log,factor,36.6401,34.28337479,38.36562347,zb001,1.0,0.0,1
p10071_x012,log,factor,28.2542,21.54170036,35.3,zb001,1.0,0.0,1
p10071_x013,log,factor,8.0065,6.867139816,35.3,zb001,1.0,0.0,1
p10071_x014,log,factor,23.3358,13.74382496,23.33584976,zb001,1.0,0.0,1
p10071_x015,log,factor,8.64512,2.588604927,14.94551468,zb001,1.0,0.0,1
p10071_x016,log,factor,9.99168,8.796640396,23.48560143,zb001,1.0,0.0,1
p10071_x017,log,factor,38.791,11.69690514,41.31593628,zb001,1.0,0.0,1
p10071_x018,log,factor,24.344,19.87125015,29.23469925,zb001,1.0,0.0,1
p10071_x019,log,factor,14.9157,12.07415009,18.35074997,zb001,1.0,0.0,1
p10071_x020,log,factor,4.1095,2.979687452,5.174917221,zb001,1.0,0.0,1
p10071_x021,log,factor,24.2768,15.28007507,35.57195892,zb001,1.0,0.0,1
p10071_x022,log,factor,12.4966,7.171995163,12.58102512,zb001,1.0,0.0,1
p10071_x023,log,factor,8.27195,6.241779804,18.57410049,zb001,1.0,0.0,1
p10071_x024,log,factor,15.988,9.759614944,16.16887474,zb001,1.0,0.0,1
p10071_x025,log,factor,33.3055,23.69152451,40.13952026,zb001,1.0,0.0,1
p10071_y001,log,factor,7.97966,3.710669994,10.02113533,zb001,1.0,0.0,1
p10071_y002,log,factor,3.00873,3.008729935,5.866960049,zb001,1.0,0.0,1
p10071_y003,log,factor,8.74535,7.841617584,9.21018219,zb001,1.0,0.0,1
p10071_y004,log,factor,3.97297,1.001702547,14.02440739,zb001,1.0,0.0,1
p10071_y005,log,factor,4.31352,4.165394783,5.910880089,zb001,1.0,0.0,1
p10071_y006,log,factor,8.89112,7.243867397,35.3,zb001,1.0,0.0,1
p10071_y007,log,factor,2.88255,2.428797483,4.292369843,zb001,1.0,0.0,1
p10071_y008,log,factor,2.1465,1.0,3.532615185,zb001,1.0,0.0,1
p10071_y009,log,factor,10.4761,8.154373169,17.26667595,zb001,1.0,0.0,1
p10071_y010,log,factor,4.11572,3.295084953,6.139430046,zb001,1.0,0.0,1
p10071_y011,log,factor,5.27314,4.167590141,5.282254696,zb001,1.0,0.0,1
p10071_y012,log,factor,4.14242,1.721787453,4.145807743,zb001,1.0,0.0,1
p10071_y013,log,factor,7.77565,3.963867426,10.37209797,zb001,1.0,0.0,1
p10071_y014,log,factor,3.8927,3.296187639,5.220897675,zb001,1.0,0.0,1
p10071_y015,log,factor,7.75154,3.280012608,14.10282516,zb001,1.0,0.0,1
p10071_y016,log,factor,4.75326,4.711987495,11.62592506,zb001,1.0,0.0,1
p10071_y017,log,factor,7.35659,5.504610062,7.393637657,zb001,1.0,0.0,1
p10071_y018,log,factor,5.72924,2.870762348,6.373817444,zb001,1.0,0.0,1
p10071_y019,log,factor,4.20087,3.754067421,6.19378233,zb001,1.0,0.0,1
p10071_y020,log,factor,5.44767,3.847774982,10.62129307,zb001,1.0,0.0,1
p10071_y021,log,factor,2.85476,2.146359921,4.691169739,zb001,1.0,0.0,1
p10071_y022,log,factor,3.82035,2.179537296,5.692267418,zb001,1.0,0.0,1
p10071_y023,log,factor,16.0451,11.21952534,22.94542503,zb001,1.0,0.0,1
p10071_y024,log,factor,4.17301,3.94652009,5.349742889,zb001,1.0,0.0,1
p10071_y025,log,factor,3.22001,1.779372454,3.422202587,zb001,1.0,0.0,1
p10071_z001,log,factor,26.8183,6.407605171,26.81825867,zb001,1.0,0.0,1
p10071_z002,log,factor,10.0239,4.572142601,13.84622478,zb001,1.0,0.0,1
p10071_z003,log,factor,3.29482,2.216947556,4.918892384,zb001,1.0,0.0,1
p10071_z004,log,factor,3.0591,1.231040001,8.266990662,zb001,1.0,0.0,1
p10071_z005,log,factor,5.12561,3.959149837,13.87405014,zb001,1.0,0.0,1
p10071_z006,log,factor,12.6521,4.923954964,12.75774956,zb001,1.0,0.0,1
p10071_z007,log,factor,11.2386,9.36780262,18.14002609,zb001,1.0,0.0,1
p10071_z008,log,factor,16.2032,11.53129959,16.65037537,zb001,1.0,0.0,1
p10071_z009,log,factor,14.4525,7.684517384,17.92304993,zb001,1.0,0.0,1
p10071_z010,log,factor,11.3316,4.212820053,17.31064987,zb001,1.0,0.0,1
p10071_z011,log,factor,8.56786,8.45698452,14.21182442,zb001,1.0,0.0,1
p10071_z012,log,factor,5.56868,5.505784988,9.560787201,zb001,1.0,0.0,1
p10071_z013,log,factor,18.4543,5.827992439,21.3,zb001,1.0,0.0,1
p10071_z014,log,factor,2.4798,2.31137991,10.47089767,zb001,1.0,0.0,1
p10071_z015,log,factor,6.81958,2.921917439,13.01587009,zb001,1.0,0.0,1
p10071_z016,log,factor,13.3584,8.062207222,21.3,zb001,1.0,0.0,1
p10071_z017,log,factor,11.6468,8.21228981,16.24959946,zb001,1.0,0.0,1
p10071_z018,log,factor,10.769,7.0402174,11.04734993,zb001,1.0,0.0,1
p10071_z019,log,factor,9.09584,8.857959747,10.17930031,zb001,1.0,0.0,1
p10071_z020,log,factor,7.43493,5.986307621,10.36773491,zb001,1.0,0.0,1
p10071_z021,log,factor,15.5869,15.55807495,16.93982506,zb001,1.0,0.0,1
p10071_z022,log,factor,29.0935,8.776170731,29.2282486,zb001,1.0,0.0,1
p10071_z023,log,factor,20.0952,8.121207237,22.56324005,zb001,1.0,0.0,1
p10071_z024,log,factor,6.78856,5.174204826,6.788557529,zb001,1.0,0.0,1
p10071_z025,log,factor,17.3737,8.807003021,23.47617531,zb001,1.0,0.0,1
p20031_s001,log,factor,0.351862,0.214028254,0.415819216,zb002,1.0,0.0,1
p20031_s002,log,factor,0.165288,0.165287748,0.296825767,zb002,1.0,0.0,1
p20031_s003,log,factor,0.212749,0.194276005,0.249219254,zb002,1.0,0.0,1
p20031_s004,log,factor,0.230373,0.196953744,0.279539496,zb002,1.0,0.0,1
p20031_s005,log,factor,0.246396,0.246374488,0.27502349,zb002,1.0,0.0,1
p20031_s006,log,factor,0.335883,0.247801751,0.404314828,zb002,1.0,0.0,1
p20031_s007,log,factor,0.255991,0.160950989,0.322753727,zb002,1.0,0.0,1
p20031_s008,log,factor,0.244913,0.244632006,0.257127225,zb002,1.0,0.0,1
p20031_s009,log,factor,0.26973,0.217951745,0.350999991,zb002,1.0,0.0,1
p20031_s010,log,factor,0.24047,0.186069995,0.303913742,zb002,1.0,0.0,1
p20031_s011,log,factor,0.284632,0.268321007,0.285393268,zb002,1.0,0.0,1
p20031_s012,log,factor,0.230631,0.181924254,0.298658997,zb002,1.0,0.0,1
p20031_s013,log,factor,0.182766,0.182585746,0.240781248,zb002,1.0,0.0,1
p20031_s014,log,factor,0.209581,0.188226253,0.233332247,zb002,1.0,0.0,1
p20031_s015,log,factor,0.310035,0.269618988,0.40275178,zb002,1.0,0.0,1
p20031_s016,log,factor,0.290435,0.219646245,0.364127249,zb002,1.0,0.0,1
p20031_s017,log,factor,0.13327,0.120008752,0.289989263,zb002,1.0,0.0,1
p20031_s018,log,factor,0.318882,0.263455987,0.350999991,zb002,1.0,0.0,1
p20031_s019,log,factor,0.24514,0.210116252,0.281694502,zb002,1.0,0.0,1
p20031_s020,log,factor,0.208902,0.199596494,0.23562476,zb002,1.0,0.0,1
p20031_s021,log,factor,0.202736,0.187819749,0.242868513,zb002,1.0,0.0,1
p20031_s022,log,factor,0.267347,0.251567006,0.304632515,zb002,1.0,0.0,1
p20031_s023,log,factor,0.350775,0.248178497,0.383285254,zb002,1.0,0.0,1
p20031_s024,log,factor,0.285015,0.225270495,0.358338618,zb002,1.0,0.0,1
p20031_s025,log,factor,0.306732,0.246942505,0.32966575,zb002,1.0,0.0,1
p20031_s026,log,factor,0.226091,0.213845998,0.243413001,zb002,1.0,0.0,1
p20031_s027,log,factor,0.155322,0.155322254,0.252747506,zb002,1.0,0.0,1
p20031_x001,log,factor,43.0212,34.36427307,58.37145233,zb002,1.0,0.0,1
p20031_x002,log,factor,38.0463,7.170077324,50.72245026,zb002,1.0,0.0,1
p20031_x003,log,factor,41.3668,37.36235046,42.67724991,zb002,1.0,0.0,1
p20031_x004,log,factor,98.9694,75.70522308,141.5,zb002,1.0,0.0,1
p20031_x005,log,factor,13.9697,11.36565018,22.87189865,zb002,1.0,0.0,1
p20031_x006,log,factor,93.6344,37.50537491,126.4527512,zb002,1.0,0.0,1
p20031_x007,log,factor,19.0465,15.60404968,23.94657516,zb002,1.0,0.0,1
p20031_x008,log,factor,17.689,11.11674976,46.19779968,zb002,1.0,0.0,1
p20031_x009,log,factor,32.9084,27.36402512,102.4982452,zb002,1.0,0.0,1
p20031_x010,log,factor,34.5166,27.71827507,55.51137543,zb002,1.0,0.0,1
p20031_x011,log,factor,21.948,12.74534988,27.94272423,zb002,1.0,0.0,1
p20031_x012,log,factor,39.6026,38.13397598,42.18652344,zb002,1.0,0.0,1
p20031_x013,log,factor,61.5252,33.68692398,61.52524948,zb002,1.0,0.0,1
p20031_x014,log,factor,51.6631,21.39780045,70.84650421,zb002,1.0,0.0,1
p20031_x015,log,factor,48.2717,26.97154999,48.37919998,zb002,1.0,0.0,1
p20031_x016,log,factor,30.1006,20.4300251,45.44592285,zb002,1.0,0.0,1
p20031_x017,log,factor,26.7943,25.45387459,37.2371254,zb002,1.0,0.0,1
p20031_x018,log,factor,18.9654,10.44812489,21.56787491,zb002,1.0,0.0,1
p20031_x019,log,factor,72.0923,66.4903717,141.5,zb002,1.0,0.0,1
p20031_x020,log,factor,29.5675,29.20262527,43.94639969,zb002,1.0,0.0,1
p20031_x021,log,factor,18.9032,9.075847626,18.91037369,zb002,1.0,0.0,1
p20031_x022,log,factor,74.2813,28.45967484,74.28134918,zb002,1.0,0.0,1
p20031_x023,log,factor,83.306,16.02392578,83.30595398,zb002,1.0,0.0,1
p20031_x024,log,factor,14.8931,8.025659561,16.8946743,zb002,1.0,0.0,1
p20031_x025,log,factor,14.6335,5.0,32.05044937,zb002,1.0,0.0,1
p20031_x026,log,factor,22.8033,22.76690102,28.76185036,zb002,1.0,0.0,1
p20031_x027,log,factor,24.9957,24.80644989,45.19997406,zb002,1.0,0.0,1
p20031_y001,log,factor,5.31614,4.013108063,6.019662094,zb002,1.0,0.0,1
p20031_y002,fixed,factor,7.38418,5.167695045,7.461319923,zb002,1.0,0.0,1
p20031_y003,log,factor,5.98252,4.0,6.0,zb002,1.0,0.0,1
p20031_y004,log,factor,6.34905,5.121311951,7.681967926,zb002,1.0,0.0,1
p20031_y005,log,factor,5.39378,4.0,6.0,zb002,1.0,0.0,1
p20031_y006,log,factor,5.0773,4.043463898,6.065195847,zb002,1.0,0.0,1
p20031_y007,log,factor,5.24955,4.000411987,6.000617981,zb002,1.0,0.0,1
p20031_y008,log,factor,6.04417,4.626307678,6.939461517,zb002,1.0,0.0,1
p20031_y009,log,factor,5.77713,4.491928101,6.737892151,zb002,1.0,0.0,1
p20031_y010,log,factor,5.69357,4.00234375,6.003515625,zb002,1.0,0.0,1
p20031_y011,log,factor,5.40494,4.004251862,6.006377792,zb002,1.0,0.0,1
p20031_y012,log,factor,11.0852,7.819709778,15.484725,zb002,1.0,0.0,1
p20031_y013,log,factor,8.45232,5.959397316,10.43468475,zb002,1.0,0.0,1
p20031_y014,log,factor,5.41724,4.0,6.0,zb002,1.0,0.0,1
p20031_y015,log,factor,19.9437,5.002392769,53.89730072,zb002,1.0,0.0,1
p20031_y016,log,factor,6.03171,5.09095993,7.636439896,zb002,1.0,0.0,1
p20031_y017,log,factor,6.38225,5.055271912,7.582907867,zb002,1.0,0.0,1
p20031_y018,log,factor,4.85041,4.16147995,6.242219925,zb002,1.0,0.0,1
p20031_y019,log,factor,4.51044,4.0,6.0,zb002,1.0,0.0,1
p20031_y020,log,factor,6.44534,4.340843964,6.511265945,zb002,1.0,0.0,1
p20031_y021,log,factor,5.08912,4.001483917,6.002225876,zb002,1.0,0.0,1
p20031_y022,log,factor,6.18734,4.842092133,7.263138199,zb002,1.0,0.0,1
p20031_y023,log,factor,6.63847,5.216087341,11.09992504,zb002,1.0,0.0,1
p20031_y024,log,factor,4.97263,4.0,6.0,zb002,1.0,0.0,1
p20031_y025,log,factor,5.19186,4.008467865,6.012701797,zb002,1.0,0.0,1
p20031_y026,log,factor,5.74365,4.317923737,6.476885605,zb002,1.0,0.0,1
p20031_y027,log,factor,4.71722,4.0,6.0,zb002,1.0,0.0,1
p20031_z001,log,factor,15.5848,9.693177223,15.88172531,zb002,1.0,0.0,1
p20031_z002,log,factor,9.24797,8.955269814,15.68783474,zb002,1.0,0.0,1
p20031_z003,log,factor,6.79245,6.721217632,9.654907227,zb002,1.0,0.0,1
p20031_z004,log,factor,8.87591,8.779582024,12.89455032,zb002,1.0,0.0,1
p20031_z005,log,factor,30.6583,13.29050064,44.98070145,zb002,1.0,0.0,1
p20031_z006,log,factor,20.6692,6.091117859,23.36400032,zb002,1.0,0.0,1
p20031_z007,log,factor,7.03801,5.745645046,8.814980507,zb002,1.0,0.0,1
p20031_z008,log,factor,8.90355,5.068480015,9.962630272,zb002,1.0,0.0,1
p20031_z009,log,factor,4.96636,4.254608154,6.381912231,zb002,1.0,0.0,1
p20031_z010,log,factor,5.24111,4.006796265,6.010194397,zb002,1.0,0.0,1
p20031_z011,log,factor,30.0636,11.60814953,30.06672478,zb002,1.0,0.0,1
p20031_z012,log,factor,8.61488,6.093967438,8.614877701,zb002,1.0,0.0,1
p20031_z013,log,factor,17.1363,17.03635025,22.88689995,zb002,1.0,0.0,1
p20031_z014,log,factor,8.2746,5.078835011,12.85827446,zb002,1.0,0.0,1
p20031_z015,log,factor,20.0431,16.0047493,21.51804924,zb002,1.0,0.0,1
p20031_z016,log,factor,7.63205,5.056107521,10.42077446,zb002,1.0,0.0,1
p20031_z017,log,factor,15.7602,12.02334976,15.80580044,zb002,1.0,0.0,1
p20031_z018,log,factor,30.8246,5.729797363,30.82464981,zb002,1.0,0.0,1
p20031_z019,log,factor,8.13446,5.0,11.51620007,zb002,1.0,0.0,1
p20031_z020,log,factor,15.6516,10.99532032,15.66860008,zb002,1.0,0.0,1
p20031_z021,log,factor,6.84002,6.060407639,8.908097267,zb002,1.0,0.0,1
p20031_z022,log,factor,21.841,18.08309937,25.98672485,zb002,1.0,0.0,1
p20031_z023,log,factor,8.15605,7.899502277,12.51122475,zb002,1.0,0.0,1
p20031_z024,log,factor,12.8526,9.276562691,15.46179962,zb002,1.0,0.0,1
p20031_z025,log,factor,13.7548,11.85515022,14.75199986,zb002,1.0,0.0,1
p20031_z026,log,factor,6.94439,5.0,7.099740028,zb002,1.0,0.0,1
p20031_z027,log,factor,12.6673,9.271292686,15.56939983,zb002,1.0,0.0,1
p20041_z001,log,factor,0.190487,0.181054741,0.675005496,zb002,1.0,0.0,1
p20041_z002,log,factor,0.845472,0.719043255,2.442537546,zb002,1.0,0.0,1
p20041_z003,log,factor,1.5723,0.226297259,2.550669909,zb002,1.0,0.0,1
p20041_z004,fixed,factor,0.770579,0.647516787,0.779253006,zb002,1.0,0.0,1
p20041_z005,fixed,factor,0.673124,0.617603004,0.760809481,zb002,1.0,0.0,1
p20041_z006,log,factor,0.740014,0.717600703,1.154274225,zb002,1.0,0.0,1
p20041_z007,log,factor,0.85215,0.61833322,4.653049946,zb002,1.0,0.0,1
p20041_z008,log,factor,2.31317,1.337067485,5.712484837,zb002,1.0,0.0,1
p20041_z009,log,factor,3.19748,1.255597472,3.506617546,zb002,1.0,0.0,1
p20041_z010,log,factor,0.270628,0.247287497,0.706836998,zb002,1.0,0.0,1
p20041_z011,log,factor,0.717492,0.362133503,1.201177478,zb002,1.0,0.0,1
p20041_z012,log,factor,0.800771,0.532552004,1.156237483,zb002,1.0,0.0,1
p20041_z013,log,factor,3.28488,1.38793242,4.728559971,zb002,1.0,0.0,1
p20041_z014,fixed,factor,0.284912,0.255426764,0.327363729,zb002,1.0,0.0,1
p20041_z015,log,factor,1.50441,0.581518531,2.942144871,zb002,1.0,0.0,1
p20041_z016,log,factor,0.346287,0.308970749,2.026319981,zb002,1.0,0.0,1
p20041_z017,log,factor,3.31181,1.40288496,4.168409824,zb002,1.0,0.0,1
p20041_z018,log,factor,2.61047,0.775742769,5.102495193,zb002,1.0,0.0,1
p20041_z019,log,factor,2.75272,2.398692608,2.848712444,zb002,1.0,0.0,1
p20041_z020,log,factor,1.29347,0.66717875,1.293467522,zb002,1.0,0.0,1
p20041_z021,log,factor,1.40376,0.356481999,1.91325748,zb002,1.0,0.0,1
p20041_z022,log,factor,1.22738,0.290440738,1.385542393,zb002,1.0,0.0,1
p20041_z023,log,factor,2.84441,0.783288002,5.444867611,zb002,1.0,0.0,1
p20041_z024,log,factor,0.770534,0.42618674,0.953753769,zb002,1.0,0.0,1
p20041_z025,log,factor,0.744789,0.100099504,2.163355589,zb002,1.0,0.0,1
p20041_z026,log,factor,1.14653,0.505201995,1.750302553,zb002,1.0,0.0,1
p20041_z027,log,factor,1.59789,0.609802485,2.083029985,zb002,1.0,0.0,1
p20051_s001,log,factor,0.203985,0.15042375,0.209699243,zb002,1.0,0.0,1
p20051_s002,log,factor,0.310214,0.243357748,0.344938487,zb002,1.0,0.0,1
p20051_s003,log,factor,0.240154,0.15487875,0.24015376,zb002,1.0,0.0,1
p20051_s004,log,factor,0.146917,0.135749996,0.293757766,zb002,1.0,0.0,1
p20051_s005,log,factor,0.159282,0.148600504,0.164434746,zb002,1.0,0.0,1
p20051_s006,log,factor,0.229336,0.147099257,0.301324993,zb002,1.0,0.0,1
p20051_s007,log,factor,0.216265,0.197573513,0.2162655,zb002,1.0,0.0,1
p20051_s008,log,factor,0.1769,0.151542991,0.20228374,zb002,1.0,0.0,1
p20051_s009,log,factor,0.1849,0.17890349,0.229991242,zb002,1.0,0.0,1
p20051_s010,log,factor,0.235896,0.2358955,0.324531764,zb002,1.0,0.0,1
p20051_s011,log,factor,0.184287,0.142095998,0.236052245,zb002,1.0,0.0,1
p20051_s012,log,factor,0.201817,0.178348243,0.210917503,zb002,1.0,0.0,1
p20051_s013,log,factor,0.216099,0.171343997,0.241027251,zb002,1.0,0.0,1
p20051_s014,log,factor,0.193102,0.148565754,0.237384498,zb002,1.0,0.0,1
p20051_s015,log,factor,0.213002,0.181998253,0.220142245,zb002,1.0,0.0,1
p20051_s016,log,factor,0.152984,0.152983755,0.160340756,zb002,1.0,0.0,1
p20051_s017,log,factor,0.209962,0.192382991,0.211214006,zb002,1.0,0.0,1
p20051_s018,log,factor,0.147697,0.142144248,0.148487747,zb002,1.0,0.0,1
p20051_s019,log,factor,0.175761,0.160376251,0.228424251,zb002,1.0,0.0,1
p20051_s020,log,factor,0.204259,0.135985747,0.207302749,zb002,1.0,0.0,1
p20051_s021,log,factor,0.212348,0.19348,0.350999991,zb002,1.0,0.0,1
p20051_s022,log,factor,0.206756,0.202885002,0.222828239,zb002,1.0,0.0,1
p20051_s023,log,factor,0.211131,0.186378255,0.26815924,zb002,1.0,0.0,1
p20051_s024,log,factor,0.230702,0.188712999,0.234104007,zb002,1.0,0.0,1
p20051_s025,fixed,factor,0.180634,0.178420007,0.182983741,zb002,1.0,0.0,1
p20051_s026,log,factor,0.241435,0.234167501,0.24427025,zb002,1.0,0.0,1
p20051_s027,log,factor,0.269996,0.1409235,0.271460742,zb002,1.0,0.0,1
p20051_x001,log,factor,9.69016,2.50850749,14.75460052,zb002,1.0,0.0,1
p20051_x002,log,factor,12.3932,6.450429916,12.4137001,zb002,1.0,0.0,1
p20051_x003,log,factor,24.1715,10.89987469,25.45751953,zb002,1.0,0.0,1
p20051_x004,log,factor,12.2162,5.680874825,12.48124981,zb002,1.0,0.0,1
p20051_x005,log,factor,7.36425,5.345029831,7.423692703,zb002,1.0,0.0,1
p20051_x006,log,factor,10.2081,7.52022028,16.18677521,zb002,1.0,0.0,1
p20051_x007,log,factor,4.74224,3.931064844,15.60320282,zb002,1.0,0.0,1
p20051_x008,log,factor,18.9391,10.59127522,18.93905067,zb002,1.0,0.0,1
p20051_x009,log,factor,13.598,7.375265121,19.65474892,zb002,1.0,0.0,1
p20051_x010,log,factor,13.8953,7.170014858,21.3,zb002,1.0,0.0,1
p20051_x011,log,factor,18.8413,11.69757748,23.16204071,zb002,1.0,0.0,1
p20051_x012,log,factor,4.20025,4.143980026,6.563867569,zb002,1.0,0.0,1
p20051_x013,log,factor,11.709,6.939044952,11.77837563,zb002,1.0,0.0,1
p20051_x014,log,factor,13.2533,10.88262558,21.3,zb002,1.0,0.0,1
p20051_x015,log,factor,29.8982,28.10847473,30.0,zb002,1.0,0.0,1
p20051_x016,log,factor,10.5105,7.508695126,21.3,zb002,1.0,0.0,1
p20051_x017,log,factor,6.70906,6.709062576,10.20706272,zb002,1.0,0.0,1
p20051_x018,log,factor,10.0686,7.361552715,10.09323978,zb002,1.0,0.0,1
p20051_x019,log,factor,16.2699,12.2822752,21.20125008,zb002,1.0,0.0,1
p20051_x020,log,factor,8.17233,2.299395084,17.3614006,zb002,1.0,0.0,1
p20051_x021,log,factor,7.26649,6.154015064,12.05772781,zb002,1.0,0.0,1
p20051_x022,log,factor,9.98869,5.705739975,13.83632469,zb002,1.0,0.0,1
p20051_x023,log,factor,4.59795,1.658440113,5.809720039,zb002,1.0,0.0,1
p20051_x024,log,factor,13.1086,9.384244919,13.10855007,zb002,1.0,0.0,1
p20051_x025,log,factor,2.09731,1.291042566,3.522130013,zb002,1.0,0.0,1
p20051_x026,log,factor,7.72423,5.600749969,8.423455238,zb002,1.0,0.0,1
p20051_x027,log,factor,7.98786,7.98786211,14.03692436,zb002,1.0,0.0,1
p20051_y001,log,factor,3.37154,1.151297569,8.806369781,zb002,1.0,0.0,1
p20051_y002,log,factor,3.67181,2.866009951,11.31580544,zb002,1.0,0.0,1
p20051_y003,log,factor,1.67879,1.678792477,4.153217316,zb002,1.0,0.0,1
p20051_y004,log,factor,1.89733,1.228257418,2.014770031,zb002,1.0,0.0,1
p20051_y005,log,factor,7.21019,1.10402,13.72042465,zb002,1.0,0.0,1
p20051_y006,log,factor,0.939828,0.804784012,1.207176018,zb002,1.0,0.0,1
p20051_y007,log,factor,2.49215,2.330980062,6.692502499,zb002,1.0,0.0,1
p20051_y008,log,factor,3.75243,1.971152544,9.709400177,zb002,1.0,0.0,1
p20051_y009,log,factor,1.89001,1.890012503,2.82069993,zb002,1.0,0.0,1
p20051_y010,log,factor,2.58855,2.078852415,2.926752567,zb002,1.0,0.0,1
p20051_y011,log,factor,3.07045,2.354534864,3.516687632,zb002,1.0,0.0,1
p20051_y012,log,factor,12.6931,5.878732681,13.91759968,zb002,1.0,0.0,1
p20051_y013,log,factor,2.54883,1.926332474,2.549309969,zb002,1.0,0.0,1
p20051_y014,log,factor,2.73259,1.838639975,4.397632599,zb002,1.0,0.0,1
p20051_y015,log,factor,4.34254,2.807557583,14.62492466,zb002,1.0,0.0,1
p20051_y016,log,factor,1.75848,1.538730025,3.616729975,zb002,1.0,0.0,1
p20051_y017,fixed,factor,3.8529,3.78172493,3.93187499,zb002,1.0,0.0,1
p20051_y018,log,factor,3.79676,3.462305069,8.064629555,zb002,1.0,0.0,1
p20051_y019,log,factor,2.99558,1.052474976,4.250049591,zb002,1.0,0.0,1
p20051_y020,log,factor,3.90348,3.777765036,4.488480091,zb002,1.0,0.0,1
p20051_y021,log,factor,20.6481,8.794662476,20.85420036,zb002,1.0,0.0,1
p20051_y022,log,factor,1.79029,1.19116497,5.929655075,zb002,1.0,0.0,1
p20051_y023,log,factor,2.1004,1.711504936,4.178160191,zb002,1.0,0.0,1
p20051_y024,log,factor,6.06936,3.471575022,12.83337498,zb002,1.0,0.0,1
p20051_y025,log,factor,2.79325,1.0,5.551062584,zb002,1.0,0.0,1
p20051_y026,log,factor,2.50702,1.406889915,3.418725014,zb002,1.0,0.0,1
p20051_y027,log,factor,7.62744,3.91156745,15.08582497,zb002,1.0,0.0,1
p20051_z001,log,factor,15.8984,11.3750248,18.42024994,zb002,1.0,0.0,1
p20051_z002,log,factor,13.3367,5.534894943,20.0,zb002,1.0,0.0,1
p20051_z003,log,factor,1.96165,1.961654902,6.789409637,zb002,1.0,0.0,1
p20051_z004,log,factor,2.79368,2.779085159,4.25217247,zb002,1.0,0.0,1
p20051_z005,log,factor,18.7672,1.627894998,19.4364006,zb002,1.0,0.0,1
p20051_z006,log,factor,13.5918,5.095827579,19.96457481,zb002,1.0,0.0,1
p20051_z007,log,factor,14.03,1.874755025,14.03,zb002,1.0,0.0,1
p20051_z008,log,factor,2.50818,1.790645003,3.276605129,zb002,1.0,0.0,1
p20051_z009,log,factor,4.49522,1.135220051,4.882004738,zb002,1.0,0.0,1
p20051_z010,log,factor,4.73339,3.912465096,8.429200172,zb002,1.0,0.0,1
p20051_z011,log,factor,7.06255,4.655742645,14.03,zb002,1.0,0.0,1
p20051_z012,log,factor,2.46545,1.423772454,6.966150284,zb002,1.0,0.0,1
p20051_z013,log,factor,13.7055,3.828444958,18.24312057,zb002,1.0,0.0,1
p20051_z014,fixed,factor,19.9944,19.92015076,20.0,zb002,1.0,0.0,1
p20051_z015,log,factor,2.30193,1.044357061,3.467925072,zb002,1.0,0.0,1
p20051_z016,log,factor,15.3416,9.169255257,18.17934036,zb002,1.0,0.0,1
p20051_z017,log,factor,3.06577,0.895853758,3.889480114,zb002,1.0,0.0,1
p20051_z018,log,factor,18.5573,4.646374702,18.57173996,zb002,1.0,0.0,1
p20051_z019,log,factor,2.91532,2.787724972,14.03,zb002,1.0,0.0,1
p20051_z020,log,factor,7.64926,1.94464004,10.69979954,zb002,1.0,0.0,1
p20051_z021,log,factor,7.21587,4.586540222,11.86413479,zb002,1.0,0.0,1
p20051_z022,log,factor,5.67187,5.037522793,11.57691574,zb002,1.0,0.0,1
p20051_z023,log,factor,10.4264,7.780687332,12.21170044,zb002,1.0,0.0,1
p20051_z024,log,factor,8.45049,0.749933958,20.0,zb002,1.0,0.0,1
p20051_z025,log,factor,16.2292,8.323762894,20.0,zb002,1.0,0.0,1
p20051_z026,log,factor,18.7345,6.651909828,20.0,zb002,1.0,0.0,1
p20051_z027,log,factor,5.33514,2.772429943,5.335140228,zb002,1.0,0.0,1
p20053_s001,log,factor,0.239186,0.239036247,0.251714498,zb002,1.0,0.0,1
p20053_s002,log,factor,0.239265,0.222509503,0.246741503,zb002,1.0,0.0,1
p20053_s003,log,factor,0.294036,0.196317002,0.296139002,zb002,1.0,0.0,1
p20053_s004,log,factor,0.187538,0.18285425,0.2243305,zb002,1.0,0.0,1
p20053_s005,log,factor,0.330326,0.230972499,0.36984179,zb002,1.0,0.0,1
p20053_s006,log,factor,0.222265,0.214316249,0.295341492,zb002,1.0,0.0,1
p20053_s007,log,factor,0.2856,0.22320275,0.348379999,zb002,1.0,0.0,1
p20053_s008,log,factor,0.239929,0.134884,0.277860999,zb002,1.0,0.0,1
p20053_s009,log,factor,0.309016,0.241919756,0.37150501,zb002,1.0,0.0,1
p20053_s010,log,factor,0.216586,0.20986174,0.242719248,zb002,1.0,0.0,1
p20053_s011,log,factor,0.240769,0.120278247,0.262645483,zb002,1.0,0.0,1
p20053_s012,log,factor,0.200091,0.192851007,0.350999991,zb002,1.0,0.0,1
p20053_s013,log,factor,0.204102,0.195004001,0.274263233,zb002,1.0,0.0,1
p20053_s014,log,factor,0.175573,0.175573498,0.231653497,zb002,1.0,0.0,1
p20053_s015,log,factor,0.210929,0.169198751,0.272675246,zb002,1.0,0.0,1
p20053_s016,log,factor,0.273897,0.266756743,0.276585996,zb002,1.0,0.0,1
p20053_s017,log,factor,0.166354,0.150529757,0.193556249,zb002,1.0,0.0,1
