parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
p20051_s002,log,factor,0.330887,0.243357748,0.344938487,zb002,1.0,0.0,1
p20051_s003,log,factor,0.236794,0.15487875,0.24015376,zb002,1.0,0.0,1
p20051_s004,log,factor,0.156637,0.135749996,0.293757766,zb002,1.0,0.0,1
p20051_s005,log,factor,0.159065,0.148600504,0.164434746,zb002,1.0,0.0,1
p20051_s006,log,factor,0.250505,0.147099257,0.301324993,zb002,1.0,0.0,1
p20051_s007,log,factor,0.216265,0.197573513,0.2162655,zb002,1.0,0.0,1
p20051_s008,log,factor,0.161431,0.151542991,0.20228374,zb002,1.0,0.0,1
p20051_s009,log,factor,0.196916,0.17890349,0.229991242,zb002,1.0,0.0,1
p20051_s010,log,factor,0.23614,0.2358955,0.324531764,zb002,1.0,0.0,1
p20051_s011,log,factor,0.205953,0.142095998,0.236052245,zb002,1.0,0.0,1
p20051_s012,log,factor,0.206067,0.178348243,0.210917503,zb002,1.0,0.0,1
p20051_s013,log,factor,0.214937,0.171343997,0.241027251,zb002,1.0,0.0,1
p20051_s014,log,factor,0.174016,0.148565754,0.237384498,zb002,1.0,0.0,1
p20051_s015,log,factor,0.217222,0.181998253,0.220142245,zb002,1.0,0.0,1
p20051_s016,log,factor,0.154007,0.152983755,0.160340756,zb002,1.0,0.0,1
p20051_s017,log,factor,0.211214,0.192382991,0.211214006,zb002,1.0,0.0,1
p20051_s018,log,factor,0.146431,0.142144248,0.148487747,zb002,1.0,0.0,1
p20051_s019,log,factor,0.169242,0.160376251,0.228424251,zb002,1.0,0.0,1
p20051_s020,log,factor,0.205872,0.135985747,0.207302749,zb002,1.0,0.0,1
p20051_s021,log,factor,0.244063,0.19348,0.350999991,zb002,1.0,0.0,1
p20051_s022,log,factor,0.20719,0.202885002,0.222828239,zb002,1.0,0.0,1
p20051_s023,log,factor,0.222829,0.186378255,0.26815924,zb002,1.0,0.0,1
p20051_s024,log,factor,0.227227,0.188712999,0.234104007,zb002,1.0,0.0,1
p20051_s025,fixed,factor,0.180634,0.178420007,0.182983741,zb002,1.0,0.0,1
p20051_s026,log,factor,0.239825,0.234167501,0.24427025,zb002,1.0,0.0,1
p20051_s027,log,factor,0.218751,0.1409235,0.271460742,zb002,1.0,0.0,1
p20051_x001,log,factor,14.7019,2.50850749,14.75460052,zb002,1.0,0.0,1
p20051_x002,log,factor,12.4137,6.450429916,12.4137001,zb002,1.0,0.0,1
p20051_x003,log,factor,21.6544,10.89987469,25.45751953,zb002,1.0,0.0,1
p20051_x004,log,factor,9.817,5.680874825,12.48124981,zb002,1.0,0.0,1
p20051_x005,log,factor,7.24167,5.345029831,7.423692703,zb002,1.0,0.0,1
p20051_x006,log,factor,12.1798,7.52022028,16.18677521,zb002,1.0,0.0,1
p20051_x007,log,factor,5.22143,3.931064844,15.60320282,zb002,1.0,0.0,1
p20051_x008,log,factor,18.6966,10.59127522,18.93905067,zb002,1.0,0.0,1
p20051_x009,log,factor,14.1024,7.375265121,19.65474892,zb002,1.0,0.0,1
p20051_x010,log,factor,10.7459,7.170014858,21.3,zb002,1.0,0.0,1
p20051_x011,log,factor,21.0173,11.69757748,23.16204071,zb002,1.0,0.0,1
p20051_x012,log,factor,4.33379,4.143980026,6.563867569,zb002,1.0,0.0,1
p20051_x013,log,factor,10.4571,6.939044952,11.77837563,zb002,1.0,0.0,1
p20051_x014,log,factor,15.1092,10.88262558,21.3,zb002,1.0,0.0,1
p20051_x015,log,factor,29.7919,28.10847473,30.0,zb002,1.0,0.0,1
p20051_x016,log,factor,10.8389,7.508695126,21.3,zb002,1.0,0.0,1
p20051_x017,log,factor,7.02566,6.709062576,10.20706272,zb002,1.0,0.0,1
p20051_x018,log,factor,9.64725,7.361552715,10.09323978,zb002,1.0,0.0,1
p20051_x019,log,factor,17.0794,12.2822752,21.20125008,zb002,1.0,0.0,1
p20051_x020,log,factor,7.06685,2.299395084,17.3614006,zb002,1.0,0.0,1
p20051_x021,log,factor,6.47207,6.154015064,12.05772781,zb002,1.0,0.0,1
p20051_x022,log,factor,12.3177,5.705739975,13.83632469,zb002,1.0,0.0,1
p20051_x023,log,factor,5.23881,1.658440113,5.809720039,zb002,1.0,0.0,1
p20051_x024,log,factor,12.8808,9.384244919,13.10855007,zb002,1.0,0.0,1
p20051_x025,log,factor,2.5453,1.291042566,3.522130013,zb002,1.0,0.0,1
p20051_x026,log,factor,7.61712,5.600749969,8.423455238,zb002,1.0,0.0,1
p20051_x027,log,factor,7.98786,7.98786211,14.03692436,zb002,1.0,0.0,1
p20051_y001,log,factor,3.91266,1.151297569,8.806369781,zb002,1.0,0.0,1
p20051_y002,log,factor,2.86601,2.866009951,11.31580544,zb002,1.0,0.0,1
p20051_y003,log,factor,1.95155,1.678792477,4.153217316,zb002,1.0,0.0,1
p20051_y004,log,factor,1.78748,1.228257418,2.014770031,zb002,1.0,0.0,1
p20051_y005,log,factor,8.12532,1.10402,13.72042465,zb002,1.0,0.0,1
p20051_y006,log,factor,1.07716,0.804784012,1.207176018,zb002,1.0,0.0,1
p20051_y007,log,factor,2.33098,2.330980062,6.692502499,zb002,1.0,0.0,1
p20051_y008,log,factor,3.77177,1.971152544,9.709400177,zb002,1.0,0.0,1
p20051_y009,log,factor,1.89001,1.890012503,2.82069993,zb002,1.0,0.0,1
p20051_y010,log,factor,2.49539,2.078852415,2.926752567,zb002,1.0,0.0,1
p20051_y011,log,factor,2.98763,2.354534864,3.516687632,zb002,1.0,0.0,1
p20051_y012,log,factor,10.9802,5.878732681,13.91759968,zb002,1.0,0.0,1
p20051_y013,log,factor,2.42449,1.926332474,2.549309969,zb002,1.0,0.0,1
p20051_y014,log,factor,3.73621,1.838639975,4.397632599,zb002,1.0,0.0,1
p20051_y015,log,factor,10.7477,2.807557583,14.62492466,zb002,1.0,0.0,1
p20051_y016,log,factor,1.58608,1.538730025,3.616729975,zb002,1.0,0.0,1
p20051_y017,fixed,factor,3.8529,3.78172493,3.93187499,zb002,1.0,0.0,1
p20051_y018,log,factor,3.88211,3.462305069,8.064629555,zb002,1.0,0.0,1
p20051_y019,log,factor,4.25005,1.052474976,4.250049591,zb002,1.0,0.0,1
p20051_y020,log,factor,3.93097,3.777765036,4.488480091,zb002,1.0,0.0,1
p20051_y021,log,factor,17.2599,8.794662476,20.85420036,zb002,1.0,0.0,1
p20051_y022,log,factor,1.38322,1.19116497,5.929655075,zb002,1.0,0.0,1
p20051_y023,log,factor,1.7115,1.711504936,4.178160191,zb002,1.0,0.0,1
p20051_y024,log,factor,9.84871,3.471575022,12.83337498,zb002,1.0,0.0,1
p20051_y025,log,factor,2.91149,1.0,5.551062584,zb002,1.0,0.0,1
p20051_y026,log,factor,2.21879,1.406889915,3.418725014,zb002,1.0,0.0,1
p20051_y027,log,factor,8.51894,3.91156745,15.08582497,zb002,1.0,0.0,1
p20051_z001,log,factor,16.2137,11.3750248,18.42024994,zb002,1.0,0.0,1
p20051_z002,log,factor,16.2317,5.534894943,20.0,zb002,1.0,0.0,1
p20051_z003,log,factor,1.96165,1.961654902,6.789409637,zb002,1.0,0.0,1
p20051_z004,log,factor,3.49022,2.779085159,4.25217247,zb002,1.0,0.0,1
p20051_z005,log,factor,10.0492,1.627894998,19.4364006,zb002,1.0,0.0,1
p20051_z006,log,factor,16.9821,5.095827579,19.96457481,zb002,1.0,0.0,1
p20051_z007,log,factor,14.03,1.874755025,14.03,zb002,1.0,0.0,1
p20051_z008,log,factor,2.23749,1.790645003,3.276605129,zb002,1.0,0.0,1
p20051_z009,log,factor,3.18748,1.135220051,4.882004738,zb002,1.0,0.0,1
p20051_z010,log,factor,3.96545,3.912465096,8.429200172,zb002,1.0,0.0,1
p20051_z011,log,factor,9.04086,4.655742645,14.03,zb002,1.0,0.0,1
p20051_z012,log,factor,1.63909,1.423772454,6.966150284,zb002,1.0,0.0,1
p20051_z013,log,factor,17.7316,3.828444958,18.24312057,zb002,1.0,0.0,1
p20051_z014,fixed,factor,19.9944,19.92015076,20.0,zb002,1.0,0.0,1
p20051_z015,log,factor,3.02642,1.044357061,3.467925072,zb002,1.0,0.0,1
p20051_z016,log,factor,15.364,9.169255257,18.17934036,zb002,1.0,0.0,1
p20051_z017,log,factor,3.04679,0.895853758,3.889480114,zb002,1.0,0.0,1
p20051_z018,log,factor,15.7533,4.646374702,18.57173996,zb002,1.0,0.0,1
p20051_z019,log,factor,2.80482,2.787724972,14.03,zb002,1.0,0.0,1
p20051_z020,log,factor,6.3485,1.94464004,10.69979954,zb002,1.0,0.0,1
p20051_z021,log,factor,7.30082,4.586540222,11.86413479,zb002,1.0,0.0,1
p20051_z022,log,factor,6.14819,5.037522793,11.57691574,zb002,1.0,0.0,1
p20051_z023,log,factor,8.88487,7.780687332,12.21170044,zb002,1.0,0.0,1
p20051_z024,log,factor,12.9926,0.749933958,20.0,zb002,1.0,0.0,1
p20051_z025,log,factor,20.0,8.323762894,20.0,zb002,1.0,0.0,1
p20051_z026,log,factor,12.7193,6.651909828,20.0,zb002,1.0,0.0,1
p20051_z027,log,factor,5.25143,2.772429943,5.335140228,zb002,1.0,0.0,1
p20053_s001,log,factor,0.239036,0.239036247,0.251714498,zb002,1.0,0.0,1
p20053_s002,log,factor,0.236127,0.222509503,0.246741503,zb002,1.0,0.0,1
p20053_s003,log,factor,0.291357,0.196317002,0.296139002,zb002,1.0,0.0,1
p20053_s004,log,factor,0.191122,0.18285425,0.2243305,zb002,1.0,0.0,1
p20053_s005,log,factor,0.339022,0.230972499,0.36984179,zb002,1.0,0.0,1
p20053_s006,log,factor,0.22447,0.214316249,0.295341492,zb002,1.0,0.0,1
p20053_s007,log,factor,0.255496,0.22320275,0.348379999,zb002,1.0,0.0,1
p20053_s008,log,factor,0.252414,0.134884,0.277860999,zb002,1.0,0.0,1
p20053_s009,log,factor,0.283826,0.241919756,0.37150501,zb002,1.0,0.0,1
p20053_s010,log,factor,0.215675,0.20986174,0.242719248,zb002,1.0,0.0,1
p20053_s011,log,factor,0.171833,0.120278247,0.262645483,zb002,1.0,0.0,1
p20053_s012,log,factor,0.200055,0.192851007,0.350999991,zb002,1.0,0.0,1
p20053_s013,log,factor,0.241281,0.195004001,0.274263233,zb002,1.0,0.0,1
p20053_s014,log,factor,0.175573,0.175573498,0.231653497,zb002,1.0,0.0,1
p20053_s015,log,factor,0.18917,0.169198751,0.272675246,zb002,1.0,0.0,1
p20053_s016,log,factor,0.270237,0.266756743,0.276585996,zb002,1.0,0.0,1
p20053_s017,log,factor,0.167852,0.150529757,0.193556249,zb002,1.0,0.0,1
p20053_s018,log,factor,0.351624,0.23379451,0.438291997,zb002,1.0,0.0,1
p20053_s019,log,factor,0.249883,0.199157745,0.281194508,zb002,1.0,0.0,1
p20053_s020,log,factor,0.152089,0.152088746,0.197160512,zb002,1.0,0.0,1
p20053_s021,log,factor,0.236398,0.224416003,0.257337511,zb002,1.0,0.0,1
p20053_s022,log,factor,0.209067,0.182093248,0.2433635,zb002,1.0,0.0,1
p20053_s023,log,factor,0.228242,0.191891491,0.272254258,zb002,1.0,0.0,1
p20053_s024,log,factor,0.228278,0.187673986,0.228277758,zb002,1.0,0.0,1
p20053_s025,log,factor,0.405429,0.287904263,0.433287233,zb002,1.0,0.0,1
p20053_s026,log,factor,0.162763,0.139616504,0.237333745,zb002,1.0,0.0,1
p20053_s027,log,factor,0.262363,0.190798253,0.262896478,zb002,1.0,0.0,1
p20053_x001,log,factor,12.4742,6.883865356,18.89117432,zb002,1.0,0.0,1
p20053_x002,log,factor,6.27943,4.424580097,13.08670044,zb002,1.0,0.0,1
p20053_x003,log,factor,49.1782,14.52890015,51.81430054,zb002,1.0,0.0,1
p20053_x004,log,factor,6.83963,6.645862579,11.70584774,zb002,1.0,0.0,1
p20053_x005,log,factor,6.48151,3.51680994,14.72229958,zb002,1.0,0.0,1
p20053_x006,log,factor,43.0786,42.09867477,44.92520142,zb002,1.0,0.0,1
p20053_x007,log,factor,18.2493,12.07007504,52.0197525,zb002,1.0,0.0,1
p20053_x008,log,factor,5.83696,4.716770172,15.76109505,zb002,1.0,0.0,1
p20053_x009,log,factor,16.8423,13.53047562,17.95262527,zb002,1.0,0.0,1
p20053_x010,log,factor,16.136,16.13604927,40.19962311,zb002,1.0,0.0,1
p20053_x011,log,factor,9.2542,9.254199982,56.3,zb002,1.0,0.0,1
p20053_x012,log,factor,5.3539,4.938597679,18.43467331,zb002,1.0,0.0,1
p20053_x013,log,factor,42.1712,15.58702469,50.29315186,zb002,1.0,0.0,1
p20053_x014,log,factor,16.8447,6.111632347,18.3458004,zb002,1.0,0.0,1
p20053_x015,log,factor,21.104,12.73904991,21.5855999,zb002,1.0,0.0,1
p20053_x016,log,factor,5.86198,3.939465046,7.2822752,zb002,1.0,0.0,1
p20053_x017,log,factor,35.6952,12.47172546,40.93185043,zb002,1.0,0.0,1
p20053_x018,log,factor,11.369,6.828347206,14.25389957,zb002,1.0,0.0,1
p20053_x019,log,factor,38.5644,26.43707466,43.56837463,zb002,1.0,0.0,1
p20053_x020,log,factor,14.1614,13.40390015,44.578125,zb002,1.0,0.0,1
p20053_x021,log,factor,16.9744,13.58097553,17.5006752,zb002,1.0,0.0,1
p20053_x022,log,factor,12.7975,3.166852474,56.3,zb002,1.0,0.0,1
p20053_x023,log,factor,17.357,16.40094948,26.48152542,zb002,1.0,0.0,1
p20053_x024,log,factor,35.8029,6.645192623,35.80290222,zb002,1.0,0.0,1
p20053_x025,log,factor,10.9466,9.044548035,12.23312473,zb002,1.0,0.0,1
p20053_x026,log,factor,27.3996,11.46749306,56.3,zb002,1.0,0.0,1
p20053_x027,log,factor,57.762,32.56110001,57.76202393,zb002,1.0,0.0,1
p20053_y001,log,factor,1.74995,1.359200001,2.038800001,zb002,1.0,0.0,1
p20053_y002,log,factor,11.3219,2.496872425,19.452425,zb002,1.0,0.0,1
p20053_y003,log,factor,4.9703,4.623092651,7.275222778,zb002,1.0,0.0,1
p20053_y004,log,factor,6.965,4.79127264,7.901957512,zb002,1.0,0.0,1
p20053_y005,log,factor,14.7758,7.23168993,16.44009972,zb002,1.0,0.0,1
p20053_y006,log,factor,3.33127,2.742162466,8.251402855,zb002,1.0,0.0,1
p20053_y007,log,factor,4.21834,1.059560061,6.370615005,zb002,1.0,0.0,1
p20053_y008,log,factor,5.04098,1.101784945,10.06743526,zb002,1.0,0.0,1
p20053_y009,log,factor,8.01354,2.780722618,8.998009682,zb002,1.0,0.0,1
p20053_y010,log,factor,2.74061,2.426697493,3.98449254,zb002,1.0,0.0,1
p20053_y011,log,factor,6.76606,3.894974947,29.55450058,zb002,1.0,0.0,1
p20053_y012,log,factor,4.26341,1.605947495,6.906862259,zb002,1.0,0.0,1
p20053_y013,log,factor,17.6479,6.406452656,20.73130035,zb002,1.0,0.0,1
p20053_y014,log,factor,2.54317,2.362197638,6.404930115,zb002,1.0,0.0,1
p20053_y015,log,factor,8.6443,6.949985027,10.1868,zb002,1.0,0.0,1
p20053_y016,log,factor,5.19026,4.916157722,6.911687374,zb002,1.0,0.0,1
p20053_y017,log,factor,4.51578,4.515779972,12.38052464,zb002,1.0,0.0,1
p20053_y018,log,factor,9.76698,1.765759945,21.1229744,zb002,1.0,0.0,1
p20053_y019,log,factor,7.25846,6.747187614,10.3586998,zb002,1.0,0.0,1
p20053_y020,log,factor,7.35015,3.148895025,10.24480724,zb002,1.0,0.0,1
p20053_y021,log,factor,6.38002,4.070644855,9.734900475,zb002,1.0,0.0,1
p20053_y022,log,factor,2.95425,2.20784235,16.13735008,zb002,1.0,0.0,1
p20053_y023,log,factor,14.7697,6.029432297,14.76965046,zb002,1.0,0.0,1
p20053_y024,log,factor,2.00271,1.0,5.581377506,zb002,1.0,0.0,1
p20053_y025,log,factor,9.7629,8.102660179,11.77460003,zb002,1.0,0.0,1
p20053_y026,log,factor,3.45407,1.740912437,6.860172272,zb002,1.0,0.0,1
p20053_y027,log,factor,14.6864,9.897895813,17.15882492,zb002,1.0,0.0,1
p20053_z001,log,factor,21.564,2.463117599,22.46249962,zb002,1.0,0.0,1
p20053_z002,log,factor,6.98299,6.176182747,8.982150078,zb002,1.0,0.0,1
p20053_z003,log,factor,5.22853,5.228532791,9.940896988,zb002,1.0,0.0,1
p20053_z004,log,factor,8.502,8.502004623,26.32690048,zb002,1.0,0.0,1
p20053_z005,log,factor,16.5923,12.24530029,22.89785004,zb002,1.0,0.0,1
p20053_z006,log,factor,4.36066,2.340047598,10.46380806,zb002,1.0,0.0,1
p20053_z007,log,factor,24.5666,12.08502579,27.16860008,zb002,1.0,0.0,1
p20053_z008,log,factor,4.82738,2.19118762,12.88642502,zb002,1.0,0.0,1
p20053_z009,log,factor,6.32835,6.328347206,29.32292557,zb002,1.0,0.0,1
p20053_z010,log,factor,11.2135,10.48852539,12.57822514,zb002,1.0,0.0,1
p20053_z011,log,factor,9.88968,9.357460022,10.34112453,zb002,1.0,0.0,1
p20053_z012,log,factor,10.4081,6.034367561,10.6427002,zb002,1.0,0.0,1
p20053_z013,log,factor,8.71267,4.657992363,12.41130066,zb002,1.0,0.0,1
p20053_z014,log,factor,9.27543,4.842569828,16.74448967,zb002,1.0,0.0,1
p20053_z015,log,factor,23.1016,9.219762802,29.03305054,zb002,1.0,0.0,1
p20053_z016,log,factor,5.44702,1.192494988,10.48692036,zb002,1.0,0.0,1
p20053_z017,log,factor,9.39184,8.138868332,35.24,zb002,1.0,0.0,1
p20053_z018,log,factor,4.47074,3.337695122,5.340762615,zb002,1.0,0.0,1
p20053_z019,log,factor,8.72464,8.186479568,9.231277466,zb002,1.0,0.0,1
p20053_z020,log,factor,9.49308,8.636817932,26.11062622,zb002,1.0,0.0,1
p20053_z021,log,factor,24.391,5.240375042,31.05452538,zb002,1.0,0.0,1
p20053_z022,log,factor,3.23189,1.885307431,5.917772293,zb002,1.0,0.0,1
p20053_z023,log,factor,7.44705,4.376277447,7.540025234,zb002,1.0,0.0,1
p20053_z024,log,factor,8.58488,8.246242523,35.24,zb002,1.0,0.0,1
p20053_z025,fixed,factor,4.25394,4.143145084,4.71318531,zb002,1.0,0.0,1
p20053_z026,log,factor,25.4665,8.784339905,37.86941986,zb002,1.0,0.0,1
p20053_z027,log,factor,8.28621,7.227020264,10.80472469,zb002,1.0,0.0,1
p20061_z001,log,factor,0.0137448,0.01226688,0.01840032,zb002,1.0,0.0,1
p20061_z002,log,factor,0.010804,0.00937044,0.01405566,zb002,1.0,0.0,1
p20061_z003,log,factor,0.023301,0.01859488,0.027892321,zb002,1.0,0.0,1
p20061_z004,log,factor,0.0100433,0.0072,0.0108,zb002,1.0,0.0,1
p20061_z005,log,factor,0.0394514,0.033478159,0.050217238,zb002,1.0,0.0,1
p20061_z006,log,factor,0.00943046,0.0072,0.0108,zb002,1.0,0.0,1
p20061_z007,log,factor,0.0120014,0.00862076,0.01293114,zb002,1.0,0.0,1
p20061_z008,fixed,factor,0.0623844,0.0149761,0.095740631,zb002,1.0,0.0,1
p20061_z009,log,factor,0.00938111,0.00733762,0.01100643,zb002,1.0,0.0,1
p20061_z010,log,factor,0.00875587,0.0072,0.0108,zb002,1.0,0.0,1
p20061_z011,log,factor,0.00836246,0.007328343,0.010992515,zb002,1.0,0.0,1
p20061_z012,log,factor,0.0870758,0.01254675,0.360577494,zb002,1.0,0.0,1
p20061_z013,log,factor,0.0370669,0.02960704,0.04441056,zb002,1.0,0.0,1
p20061_z014,log,factor,0.0102229,0.007926989,0.011890483,zb002,1.0,0.0,1
p20061_z015,log,factor,0.00839745,0.007373084,0.011059626,zb002,1.0,0.0,1
p20061_z016,log,factor,0.0113044,0.00816336,0.01224504,zb002,1.0,0.0,1
p20061_z017,log,factor,0.0122388,0.010558972,0.015838458,zb002,1.0,0.0,1
p20061_z018,log,factor,0.01178,0.00912148,0.01368222,zb002,1.0,0.0,1
p20061_z019,log,factor,0.0167589,0.016131879,0.024197819,zb002,1.0,0.0,1
p20061_z020,log,factor,0.0105634,0.0072,0.0108,zb002,1.0,0.0,1
p20061_z021,log,factor,0.0311952,0.026790482,0.040185723,zb002,1.0,0.0,1
p20061_z022,log,factor,0.0168678,0.01342316,0.02013474,zb002,1.0,0.0,1
p20061_z023,log,factor,0.0099243,0.00720174,0.01080261,zb002,1.0,0.0,1
p20061_z024,log,factor,0.0131213,0.010013604,0.015020406,zb002,1.0,0.0,1
p20061_z025,log,factor,0.0387778,0.034805971,0.052208957,zb002,1.0,0.0,1
p20061_z026,log,factor,0.0170897,0.016640401,0.024960601,zb002,1.0,0.0,1
p20061_z027,log,factor,0.00889019,0.0072,0.0108,zb002,1.0,0.0,1
p20071_s001,log,factor,0.22862,0.160706997,0.350999991,zb002,1.0,0.0,1
p20071_s002,log,factor,0.251379,0.197007239,0.267372489,zb002,1.0,0.0,1
p20071_s003,log,factor,0.224447,0.160433009,0.228915244,zb002,1.0,0.0,1
p20071_s004,log,factor,0.321439,0.321439266,0.345803767,zb002,1.0,0.0,1
p20071_s005,log,factor,0.324034,0.228676751,0.449999988,zb002,1.0,0.0,1
p20071_s006,log,factor,0.174995,0.172391251,0.240767241,zb002,1.0,0.0,1
p20071_s007,log,factor,0.252161,0.220497504,0.252160728,zb002,1.0,0.0,1
p20071_s008,log,factor,0.24441,0.180956498,0.283509254,zb002,1.0,0.0,1
p20071_s009,log,factor,0.173652,0.152300507,0.350999991,zb002,1.0,0.0,1
p20071_s010,log,factor,0.338772,0.196189001,0.382703376,zb002,1.0,0.0,1
p20071_s011,log,factor,0.248163,0.216705754,0.257860243,zb002,1.0,0.0,1
p20071_s012,log,factor,0.202724,0.173995003,0.247390494,zb002,1.0,0.0,1
p20071_s013,log,factor,0.206157,0.196284994,0.212259993,zb002,1.0,0.0,1
p20071_s014,log,factor,0.21308,0.208297998,0.323938727,zb002,1.0,0.0,1
p20071_s015,log,factor,0.323639,0.244493246,0.358104014,zb002,1.0,0.0,1
p20071_s016,log,factor,0.304658,0.24630025,0.358291507,zb002,1.0,0.0,1
p20071_s017,log,factor,0.276947,0.230030239,0.276946753,zb002,1.0,0.0,1
p20071_s018,log,factor,0.282608,0.233629242,0.339745998,zb002,1.0,0.0,1
p20071_s019,log,factor,0.253963,0.247774243,0.270289004,zb002,1.0,0.0,1
p20071_s020,log,factor,0.247427,0.208686739,0.345401257,zb002,1.0,0.0,1
p20071_s021,log,factor,0.290334,0.288339257,0.321967751,zb002,1.0,0.0,1
p20071_s022,log,factor,0.267261,0.25623852,0.350999991,zb002,1.0,0.0,1
p20071_s023,log,factor,0.278695,0.268940985,0.318664998,zb002,1.0,0.0,1
p20071_s024,log,factor,0.218828,0.166412249,0.289687991,zb002,1.0,0.0,1
p20071_s025,log,factor,0.261879,0.20871824,0.288374722,zb002,1.0,0.0,1
p20071_s026,log,factor,0.281528,0.138739005,0.302796483,zb002,1.0,0.0,1
p20071_s027,log,factor,0.266988,0.259764016,0.329265743,zb002,1.0,0.0,1
p20071_x001,log,factor,8.27642,4.706049919,35.3,zb002,1.0,0.0,1
p20071_x002,log,factor,31.5839,9.209277153,41.30237732,zb002,1.0,0.0,1
p20071_x003,log,factor,30.6206,28.16802597,41.97167816,zb002,1.0,0.0,1
p20071_x004,log,factor,10.7831,5.811437607,32.93154907,zb002,1.0,0.0,1
p20071_x005,log,factor,44.5625,17.00874329,45.39147186,zb002,1.0,0.0,1
p20071_x006,log,factor,17.1858,12.25457573,20.89349937,zb002,1.0,0.0,1
p20071_x007,log,factor,16.2432,7.753924847,26.23407555,zb002,1.0,0.0,1
p20071_x008,log,factor,8.16036,5.61033535,11.74087524,zb002,1.0,0.0,1
p20071_x009,log,factor,5.65151,5.032560349,9.263774872,zb002,1.0,0.0,1
p20071_x010,log,factor,12.6376,11.47392464,20.50264931,zb002,1.0,0.0,1
p20071_x011,log,factor,11.7737,9.073945045,21.2846756,zb002,1.0,0.0,1
p20071_x012,log,factor,23.004,21.49779892,35.3,zb002,1.0,0.0,1
p20071_x013,log,factor,7.98511,5.241737366,10.37751293,zb002,1.0,0.0,1
p20071_x014,log,factor,26.5188,12.09318733,36.34493866,zb002,1.0,0.0,1
p20071_x015,log,factor,12.818,12.81802464,19.77639961,zb002,1.0,0.0,1
p20071_x016,log,factor,20.5527,14.47387505,26.09957504,zb002,1.0,0.0,1
p20071_x017,log,factor,18.208,12.69544983,19.71437454,zb002,1.0,0.0,1
p20071_x018,log,factor,19.7594,8.487574577,23.77742386,zb002,1.0,0.0,1
p20071_x019,log,factor,24.9494,22.32287598,35.3,zb002,1.0,0.0,1
p20071_x020,log,factor,10.6688,7.230080128,18.28264999,zb002,1.0,0.0,1
p20071_x021,log,factor,13.2776,8.10014534,14.01747513,zb002,1.0,0.0,1
p20071_x022,log,factor,13.5631,13.56309986,33.26067352,zb002,1.0,0.0,1
p20071_x023,log,factor,47.8072,43.3104744,50.0,zb002,1.0,0.0,1
p20071_x024,log,factor,16.2397,13.60037518,27.90372467,zb002,1.0,0.0,1
p20071_x025,log,factor,12.4759,3.261902332,35.3,zb002,1.0,0.0,1
p20071_x026,log,factor,23.11,15.26932526,35.3,zb002,1.0,0.0,1
p20071_x027,log,factor,5.45456,2.617214918,10.00304222,zb002,1.0,0.0,1
p20071_y001,log,factor,9.63122,4.287619591,9.723190308,zb002,1.0,0.0,1
p20071_y002,log,factor,2.09064,1.632025003,7.030425072,zb002,1.0,0.0,1
p20071_y003,log,factor,15.0347,1.638177514,15.03474998,zb002,1.0,0.0,1
p20071_y004,log,factor,3.69992,3.304577589,9.45372963,zb002,1.0,0.0,1
p20071_y005,log,factor,4.05555,1.840894938,4.06901741,zb002,1.0,0.0,1
p20071_y006,log,factor,4.4354,2.092989922,15.52760029,zb002,1.0,0.0,1
p20071_y007,log,factor,11.2048,7.947062492,11.87387466,zb002,1.0,0.0,1
p20071_y008,log,factor,6.92606,6.56929493,8.000302315,zb002,1.0,0.0,1
p20071_y009,log,factor,4.98383,2.727012396,13.15844727,zb002,1.0,0.0,1
p20071_y010,log,factor,5.83923,2.881839991,6.324492455,zb002,1.0,0.0,1
p20071_y011,log,factor,3.07827,2.788042545,5.497592449,zb002,1.0,0.0,1
p20071_y012,log,factor,3.1145,3.114504814,7.327312946,zb002,1.0,0.0,1
p20071_y013,fixed,factor,2.3934,2.090342522,2.453697443,zb002,1.0,0.0,1
p20071_y014,log,factor,8.0123,4.194067478,12.92981529,zb002,1.0,0.0,1
p20071_y015,log,factor,2.92894,1.0,9.287605286,zb002,1.0,0.0,1
p20071_y016,log,factor,1.03049,0.802880001,1.204320002,zb002,1.0,0.0,1
p20071_y017,log,factor,1.12046,1.04392395,1.565885925,zb002,1.0,0.0,1
p20071_y018,log,factor,2.02243,1.295434952,4.396102428,zb002,1.0,0.0,1
p20071_y019,log,factor,4.93653,4.650822639,12.0322752,zb002,1.0,0.0,1
p20071_y020,fixed,factor,4.56777,4.557324886,4.745615005,zb002,1.0,0.0,1
p20071_y021,log,factor,2.6914,2.691402435,5.663165092,zb002,1.0,0.0,1
p20071_y022,log,factor,8.72988,2.383874893,8.729883194,zb002,1.0,0.0,1
p20071_y023,log,factor,2.42993,1.500527501,4.294105053,zb002,1.0,0.0,1
p20071_y024,log,factor,4.31325,3.516427517,10.72676468,zb002,1.0,0.0,1
p20071_y025,log,factor,5.63381,3.370154858,5.984552383,zb002,1.0,0.0,1
p20071_y026,log,factor,14.1706,3.355067492,32.24774933,zb002,1.0,0.0,1
p20071_y027,log,factor,2.74794,2.376815081,5.103372574,zb002,1.0,0.0,1
p20071_z001,fixed,factor,9.91405,9.903445244,9.927271843,zb002,1.0,0.0,1
p20071_z002,log,factor,6.6621,2.098075151,12.85542488,zb002,1.0,0.0,1
