obsnme                             value 
wa_bs_0020_20170201       1.78450646E+02 
wa_bs_0020_20170301       1.78467517E+02 
wa_bs_0020_20170401       1.78465054E+02 
wa_bs_0020_20170501       1.78246196E+02 
wa_bs_0020_20170601       1.78112133E+02 
wa_bs_0020_20170701       1.77973836E+02 
wa_bs_0020_20170801       1.77888723E+02 
wa_bs_0020_20170901       1.78040677E+02 
wa_bs_0020_20171001       1.78001089E+02 
wa_bs_0020_20171101       1.77886976E+02 
wa_bs_0020_20171201       1.77846750E+02 
wa_bs_0020_20180101       1.77792078E+02 
wa_bs_0020_20180201       1.77689363E+02 
wa_bs_0020_20180301       1.77652732E+02 
wa_bs_0020_20180401       1.77722143E+02 
wa_bs_0020_20180501       1.77661674E+02 
wa_bs_0020_20180601       1.77553394E+02 
wa_bs_0020_20180701       1.77526736E+02 
wa_bs_0020_20180801       1.77445641E+02 
wa_bs_0020_20180901       1.77521025E+02 
wa_bs_0020_20181001       1.77718699E+02 
wa_bs_0020_20181101       1.77900362E+02 
wa_bs_0020_20181201       1.77885489E+02 
wa_bs_0020_20190101       1.78028746E+02 
wa_bs_0020_20190201       1.78061466E+02 
wa_bs_0020_20190301       1.77879665E+02 
wa_bs_0020_20190401       1.77817464E+02 
wa_bs_0020_20190501       1.78045950E+02 
wa_bs_0020_20190601       1.78049049E+02 
wa_bs_0020_20190701       1.77892918E+02 
wa_bs_0020_20190801       1.77719888E+02 
wa_bs_0020_20190901       1.77598548E+02 
wa_bs_0020_20191001       1.77516198E+02 
wa_bs_0020_20191101       1.77508554E+02 
wa_bs_0020_20191201       1.77437350E+02 
wa_bs_0020_20200101       1.77377420E+02 
wa_bs_0020_20200201       1.77356762E+02 
wa_bs_0020_20200301       1.77337924E+02 
wa_bs_0020_20200401       1.77391560E+02 
wa_bs_0020_20200501       1.77421996E+02 
wa_bs_0020_20200601       1.77565818E+02 
wa_bs_0020_20200701       1.77548534E+02 
wa_bs_0020_20200801       1.77436382E+02 
wa_bs_0020_20200901       1.77520470E+02 
wa_bs_0020_20201001       1.77463079E+02 
wa_bs_0020_20201101       1.77332234E+02 
wa_bs_0020_20201201       1.77273404E+02 
wa_bs_0020_20210101       1.77304207E+02 
wa_bs_0020_20210201       1.77250927E+02 
wa_bs_0020_20210301       1.77223072E+02 
wa_bs_0020_20210401       1.77149950E+02 
wa_bs_0020_20210501       1.77258405E+02 
wa_bs_0020_20210601       1.77518059E+02 
wa_bs_0020_20210701       1.77482279E+02 
wa_bs_0020_20210801       1.77443335E+02 
wa_bs_0020_20210901       1.77319949E+02 
wa_bs_0020_20211001       1.77383335E+02 
wa_bs_0020_20211101       1.77429603E+02 
wa_bs_0020_20211201       1.77338587E+02 
wa_bs_0021_20150101       2.00853724E+02 
wa_bs_0021_20150201       2.00848008E+02 
wa_bs_0021_20150301       2.00838162E+02 
wa_bs_0021_20150401       2.00825860E+02 
wa_bs_0021_20150501       2.00811518E+02 
wa_bs_0021_20150601       2.00799020E+02 
wa_bs_0021_20150701       2.00790015E+02 
wa_bs_0021_20150801       2.00780204E+02 
wa_bs_0021_20150901       2.00766605E+02 
wa_bs_0021_20151001       2.00749960E+02 
wa_bs_0021_20151101       2.00733274E+02 
wa_bs_0021_20151201       2.00721275E+02 
wa_bs_0021_20160101       2.00711126E+02 
wa_bs_0021_20160201       2.00700842E+02 
wa_bs_0021_20160301       2.00688309E+02 
wa_bs_0021_20160401       2.00675643E+02 
wa_bs_0021_20160501       2.00664435E+02 
wa_bs_0021_20160601       2.00656178E+02 
wa_bs_0021_20160701       2.00649341E+02 
wa_bs_0021_20160801       2.00640305E+02 
wa_bs_0021_20160901       2.00632963E+02 
wa_bs_0021_20161001       2.00626380E+02 
wa_bs_0021_20161101       2.00617577E+02 
wa_bs_0021_20161201       2.00606872E+02 
wa_bs_0021_20170101       2.00594775E+02 
wa_bs_0021_20170201       2.00582345E+02 
wa_bs_0021_20170301       2.00569730E+02 
wa_bs_0021_20170401       2.00557109E+02 
wa_bs_0021_20170501       2.00543835E+02 
wa_bs_0021_20170601       2.00527724E+02 
wa_bs_0021_20170701       2.00508376E+02 
wa_bs_0021_20170801       2.00485703E+02 
wa_bs_0021_20170901       2.00463028E+02 
wa_bs_0021_20171001       2.00441370E+02 
wa_bs_0021_20171101       2.00419865E+02 
wa_bs_0021_20171201       2.00396888E+02 
wa_bs_0021_20180101       2.00372267E+02 
wa_bs_0021_20180201       2.00347396E+02 
wa_bs_0021_20180301       2.00320733E+02 
wa_bs_0021_20180401       2.00291610E+02 
wa_bs_0021_20180501       2.00261500E+02 
wa_bs_0021_20180601       2.00230053E+02 
wa_bs_0021_20180701       2.00196833E+02 
wa_bs_0021_20180801       2.00161640E+02 
wa_bs_0021_20180901       2.00126110E+02 
wa_bs_0021_20181001       2.00094930E+02 
wa_bs_0021_20181101       2.00069126E+02 
wa_bs_0021_20181201       2.00046566E+02 
wa_bs_0021_20190101       2.00026773E+02 
wa_bs_0021_20190201       2.00011256E+02 
wa_bs_0021_20190301       1.99995907E+02 
wa_bs_0021_20190401       1.99978371E+02 
wa_bs_0021_20190501       1.99960807E+02 
wa_bs_0021_20190601       1.99947310E+02 
wa_bs_0021_20190701       1.99935138E+02 
wa_bs_0021_20190801       1.99920907E+02 
wa_bs_0021_20190901       1.99904180E+02 
wa_bs_0021_20191001       1.99885567E+02 
wa_bs_0021_20191101       1.99865689E+02 
wa_bs_0021_20191201       1.99844057E+02 
wa_bs_0021_20200101       1.99820251E+02 
wa_bs_0021_20200201       1.99796018E+02 
wa_bs_0021_20200301       1.99770485E+02 
wa_bs_0021_20200401       1.99743315E+02 
wa_bs_0021_20200501       1.99715904E+02 
wa_bs_0021_20200601       1.99690353E+02 
wa_bs_0021_20200701       1.99667983E+02 
wa_bs_0021_20200801       1.99645050E+02 
wa_bs_0021_20200901       1.99620926E+02 
wa_bs_0021_20201001       1.99596752E+02 
wa_bs_0021_20201101       1.99571838E+02 
wa_bs_0021_20201201       1.99545292E+02 
wa_bs_0021_20210101       1.99517083E+02 
wa_bs_0021_20210201       1.99489544E+02 
wa_bs_0021_20210301       1.99461491E+02 
wa_bs_0021_20210401       1.99431727E+02 
wa_bs_0021_20210501       1.99401097E+02 
wa_bs_0021_20210601       1.99372167E+02 
wa_bs_0021_20210701       1.99346963E+02 
wa_bs_0021_20210801       1.99322617E+02 
wa_bs_0021_20210901       1.99298706E+02 
wa_bs_0021_20211001       1.99273920E+02 
wa_bs_0021_20211101       1.99251390E+02 
wa_bs_0021_20211201       1.99231761E+02 
wa_bs_0022_20150101       2.09728791E+02 
wa_bs_0022_20150201       2.09714121E+02 
wa_bs_0022_20150301       2.09699508E+02 
wa_bs_0022_20150401       2.09684932E+02 
wa_bs_0022_20150501       2.09670498E+02 
wa_bs_0022_20150601       2.09656394E+02 
wa_bs_0022_20150701       2.09642241E+02 
wa_bs_0022_20150801       2.09628107E+02 
wa_bs_0022_20150901       2.09614650E+02 
wa_bs_0022_20151001       2.09601257E+02 
wa_bs_0022_20151101       2.09587758E+02 
wa_bs_0022_20151201       2.09574202E+02 
wa_bs_0022_20160101       2.09560772E+02 
wa_bs_0022_20160201       2.09548427E+02 
wa_bs_0022_20160301       2.09536655E+02 
wa_bs_0022_20160401       2.09524895E+02 
wa_bs_0022_20160501       2.09513046E+02 
wa_bs_0022_20160601       2.09501445E+02 
wa_bs_0022_20160701       2.09489970E+02 
wa_bs_0022_20160801       2.09478835E+02 
wa_bs_0022_20160901       2.09468452E+02 
wa_bs_0022_20161001       2.09458340E+02 
wa_bs_0022_20161101       2.09448535E+02 
wa_bs_0022_20161201       2.09438675E+02 
wa_bs_0022_20170101       2.09428749E+02 
wa_bs_0022_20170201       2.09419380E+02 
wa_bs_0022_20170301       2.09410131E+02 
wa_bs_0022_20170401       2.09400791E+02 
wa_bs_0022_20170501       2.09391703E+02 
wa_bs_0022_20170601       2.09382698E+02 
wa_bs_0022_20170701       2.09373442E+02 
wa_bs_0022_20170801       2.09363713E+02 
wa_bs_0022_20170901       2.09353858E+02 
wa_bs_0022_20171001       2.09344240E+02 
wa_bs_0022_20171101       2.09334840E+02 
wa_bs_0022_20171201       2.09325708E+02 
wa_bs_0022_20180101       2.09316618E+02 
wa_bs_0022_20180201       2.09308014E+02 
wa_bs_0022_20180301       2.09299156E+02 
wa_bs_0022_20180401       2.09289727E+02 
wa_bs_0022_20180501       2.09280034E+02 
wa_bs_0022_20180601       2.09270385E+02 
wa_bs_0022_20180701       2.09260656E+02 
wa_bs_0022_20180801       2.09250371E+02 
wa_bs_0022_20180901       2.09239785E+02 
wa_bs_0022_20181001       2.09229525E+02 
wa_bs_0022_20181101       2.09219425E+02 
wa_bs_0022_20181201       2.09209402E+02 
wa_bs_0022_20190101       2.09199363E+02 
wa_bs_0022_20190201       2.09189938E+02 
wa_bs_0022_20190301       2.09180763E+02 
wa_bs_0022_20190401       2.09171385E+02 
wa_bs_0022_20190501       2.09161941E+02 
wa_bs_0022_20190601       2.09152378E+02 
wa_bs_0022_20190701       2.09142762E+02 
wa_bs_0022_20190801       2.09132783E+02 
wa_bs_0022_20190901       2.09122600E+02 
wa_bs_0022_20191001       2.09112669E+02 
wa_bs_0022_20191101       2.09102724E+02 
wa_bs_0022_20191201       2.09092690E+02 
wa_bs_0022_20200101       2.09082357E+02 
wa_bs_0022_20200201       2.09072290E+02 
wa_bs_0022_20200301       2.09062053E+02 
wa_bs_0022_20200401       2.09051513E+02 
wa_bs_0022_20200501       2.09040580E+02 
wa_bs_0022_20200601       2.09029283E+02 
wa_bs_0022_20200701       2.09017801E+02 
wa_bs_0022_20200801       2.09006212E+02 
wa_bs_0022_20200901       2.08994852E+02 
wa_bs_0022_20201001       2.08983422E+02 
wa_bs_0022_20201101       2.08971958E+02 
wa_bs_0022_20201201       2.08960232E+02 
wa_bs_0022_20210101       2.08948151E+02 
wa_bs_0022_20210201       2.08936470E+02 
wa_bs_0022_20210301       2.08924656E+02 
wa_bs_0022_20210401       2.08912321E+02 
wa_bs_0022_20210501       2.08899759E+02 
wa_bs_0022_20210601       2.08886891E+02 
wa_bs_0022_20210701       2.08873628E+02 
wa_bs_0022_20210801       2.08860023E+02 
wa_bs_0022_20210901       2.08846704E+02 
wa_bs_0022_20211001       2.08833297E+02 
wa_bs_0022_20211101       2.08819799E+02 
wa_bs_0022_20211201       2.08806275E+02 
wa_bs_0023_20150101       2.08746792E+02 
wa_bs_0023_20150201       2.08726592E+02 
wa_bs_0023_20150301       2.08714234E+02 
wa_bs_0023_20150401       2.08702189E+02 
wa_bs_0023_20150501       2.08690199E+02 
wa_bs_0023_20150601       2.08678327E+02 
wa_bs_0023_20150701       2.08666974E+02 
wa_bs_0023_20150801       2.08655747E+02 
wa_bs_0023_20150901       2.08644994E+02 
wa_bs_0023_20151001       2.08634207E+02 
wa_bs_0023_20151101       2.08623159E+02 
wa_bs_0023_20151201       2.08612573E+02 
wa_bs_0023_20160101       2.08602455E+02 
wa_bs_0023_20160201       2.08593097E+02 
wa_bs_0023_20160301       2.08583880E+02 
wa_bs_0023_20160401       2.08574085E+02 
wa_bs_0023_20160501       2.08564210E+02 
wa_bs_0023_20160601       2.08555001E+02 
wa_bs_0023_20160701       2.08546002E+02 
wa_bs_0023_20160801       2.08537394E+02 
wa_bs_0023_20160901       2.08529461E+02 
wa_bs_0023_20161001       2.08521431E+02 
wa_bs_0023_20161101       2.08513291E+02 
wa_bs_0023_20161201       2.08505086E+02 
wa_bs_0023_20170101       2.08496766E+02 
wa_bs_0023_20170201       2.08488595E+02 
wa_bs_0023_20170301       2.08480266E+02 
wa_bs_0023_20170401       2.08471810E+02 
wa_bs_0023_20170501       2.08463703E+02 
wa_bs_0023_20170601       2.08455254E+02 
wa_bs_0023_20170701       2.08445894E+02 
wa_bs_0023_20170801       2.08435400E+02 
wa_bs_0023_20170901       2.08425105E+02 
wa_bs_0023_20171001       2.08415557E+02 
wa_bs_0023_20171101       2.08406608E+02 
wa_bs_0023_20171201       2.08398128E+02 
wa_bs_0023_20180101       2.08389201E+02 
wa_bs_0023_20180201       2.08380341E+02 
wa_bs_0023_20180301       2.08370889E+02 
wa_bs_0023_20180401       2.08360632E+02 
wa_bs_0023_20180501       2.08350338E+02 
wa_bs_0023_20180601       2.08339914E+02 
wa_bs_0023_20180701       2.08328996E+02 
wa_bs_0023_20180801       2.08316330E+02 
wa_bs_0023_20180901       2.08304119E+02 
wa_bs_0023_20181001       2.08293863E+02 
wa_bs_0023_20181101       2.08283436E+02 
wa_bs_0023_20181201       2.08273620E+02 
wa_bs_0023_20190101       2.08264128E+02 
wa_bs_0023_20190201       2.08255403E+02 
wa_bs_0023_20190301       2.08246766E+02 
wa_bs_0023_20190401       2.08237665E+02 
wa_bs_0023_20190501       2.08228168E+02 
wa_bs_0023_20190601       2.08218204E+02 
wa_bs_0023_20190701       2.08208004E+02 
wa_bs_0023_20190801       2.08196511E+02 
wa_bs_0023_20190901       2.08185483E+02 
wa_bs_0023_20191001       2.08176280E+02 
wa_bs_0023_20191101       2.08165970E+02 
wa_bs_0023_20191201       2.08155218E+02 
wa_bs_0023_20200101       2.08143900E+02 
wa_bs_0023_20200201       2.08132626E+02 
wa_bs_0023_20200301       2.08121040E+02 
wa_bs_0023_20200401       2.08108883E+02 
wa_bs_0023_20200501       2.08096081E+02 
wa_bs_0023_20200601       2.08082983E+02 
wa_bs_0023_20200701       2.08070451E+02 
wa_bs_0023_20200801       2.08058444E+02 
wa_bs_0023_20200901       2.08046462E+02 
wa_bs_0023_20201001       2.08034160E+02 
wa_bs_0023_20201101       2.08021588E+02 
wa_bs_0023_20201201       2.08008735E+02 
wa_bs_0023_20210101       2.07995696E+02 
wa_bs_0023_20210201       2.07983024E+02 
wa_bs_0023_20210301       2.07969833E+02 
wa_bs_0023_20210401       2.07955976E+02 
wa_bs_0023_20210501       2.07941879E+02 
wa_bs_0023_20210601       2.07926846E+02 
wa_bs_0023_20210701       2.07911222E+02 
wa_bs_0023_20210801       2.07896376E+02 
wa_bs_0023_20210901       2.07882279E+02 
wa_bs_0023_20211001       2.07868153E+02 
wa_bs_0023_20211101       2.07853813E+02 
wa_bs_0023_20211201       2.07839563E+02 
wa_bs_0024_20150101       2.08972043E+02 
wa_bs_0024_20150201       2.08959651E+02 
wa_bs_0024_20150301       2.08947539E+02 
wa_bs_0024_20150401       2.08935136E+02 
wa_bs_0024_20150501       2.08922633E+02 
wa_bs_0024_20150601       2.08910184E+02 
wa_bs_0024_20150701       2.08897748E+02 
wa_bs_0024_20150801       2.08885234E+02 
wa_bs_0024_20150901       2.08873130E+02 
wa_bs_0024_20151001       2.08861099E+02 
wa_bs_0024_20151101       2.08848943E+02 
wa_bs_0024_20151201       2.08836860E+02 
wa_bs_0024_20160101       2.08824860E+02 
wa_bs_0024_20160201       2.08813671E+02 
wa_bs_0024_20160301       2.08802801E+02 
wa_bs_0024_20160401       2.08791824E+02 
wa_bs_0024_20160501       2.08780829E+02 
wa_bs_0024_20160601       2.08770132E+02 
wa_bs_0024_20160701       2.08759609E+02 
wa_bs_0024_20160801       2.08749288E+02 
wa_bs_0024_20160901       2.08739557E+02 
wa_bs_0024_20161001       2.08730012E+02 
wa_bs_0024_20161101       2.08720647E+02 
wa_bs_0024_20161201       2.08711300E+02 
wa_bs_0024_20170101       2.08701904E+02 
wa_bs_0024_20170201       2.08692987E+02 
wa_bs_0024_20170301       2.08684124E+02 
wa_bs_0024_20170401       2.08675103E+02 
wa_bs_0024_20170501       2.08666279E+02 
wa_bs_0024_20170601       2.08657455E+02 
wa_bs_0024_20170701       2.08648359E+02 
wa_bs_0024_20170801       2.08638761E+02 
wa_bs_0024_20170901       2.08629142E+02 
wa_bs_0024_20171001       2.08619737E+02 
wa_bs_0024_20171101       2.08610521E+02 
wa_bs_0024_20171201       2.08601525E+02 
wa_bs_0024_20180101       2.08592427E+02 
wa_bs_0024_20180201       2.08583705E+02 
wa_bs_0024_20180301       2.08574746E+02 
wa_bs_0024_20180401       2.08565230E+02 
wa_bs_0024_20180501       2.08555540E+02 
wa_bs_0024_20180601       2.08545812E+02 
wa_bs_0024_20180701       2.08535899E+02 
wa_bs_0024_20180801       2.08525285E+02 
wa_bs_0024_20180901       2.08514525E+02 
wa_bs_0024_20181001       2.08504252E+02 
wa_bs_0024_20181101       2.08493994E+02 
wa_bs_0024_20181201       2.08483873E+02 
wa_bs_0024_20190101       2.08473759E+02 
wa_bs_0024_20190201       2.08464283E+02 
wa_bs_0024_20190301       2.08454981E+02 
wa_bs_0024_20190401       2.08445402E+02 
wa_bs_0024_20190501       2.08435734E+02 
wa_bs_0024_20190601       2.08425929E+02 
wa_bs_0024_20190701       2.08416040E+02 
wa_bs_0024_20190801       2.08405688E+02 
wa_bs_0024_20190901       2.08395311E+02 
wa_bs_0024_20191001       2.08385419E+02 
wa_bs_0024_20191101       2.08375300E+02 
wa_bs_0024_20191201       2.08365024E+02 
wa_bs_0024_20200101       2.08354407E+02 
wa_bs_0024_20200201       2.08344007E+02 
wa_bs_0024_20200301       2.08333425E+02 
wa_bs_0024_20200401       2.08322482E+02 
wa_bs_0024_20200501       2.08311165E+02 
wa_bs_0024_20200601       2.08299548E+02 
wa_bs_0024_20200701       2.08287868E+02 
wa_bs_0024_20200801       2.08276126E+02 
wa_bs_0024_20200901       2.08264534E+02 
wa_bs_0024_20201001       2.08252814E+02 
wa_bs_0024_20201101       2.08240987E+02 
wa_bs_0024_20201201       2.08228937E+02 
wa_bs_0024_20210101       2.08216564E+02 
wa_bs_0024_20210201       2.08204612E+02 
wa_bs_0024_20210301       2.08192466E+02 
wa_bs_0024_20210401       2.08179755E+02 
wa_bs_0024_20210501       2.08166821E+02 
wa_bs_0024_20210601       2.08153495E+02 
wa_bs_0024_20210701       2.08139756E+02 
wa_bs_0024_20210801       2.08125851E+02 
wa_bs_0024_20210901       2.08112255E+02 
wa_bs_0024_20211001       2.08098578E+02 
wa_bs_0024_20211101       2.08084783E+02 
wa_bs_0024_20211201       2.08070955E+02 
wa_bs_0025_20150101       2.08299542E+02 
wa_bs_0025_20150201       2.08269417E+02 
wa_bs_0025_20150301       2.08258867E+02 
wa_bs_0025_20150401       2.08248737E+02 
wa_bs_0025_20150501       2.08238482E+02 
wa_bs_0025_20150601       2.08228240E+02 
wa_bs_0025_20150701       2.08219394E+02 
wa_bs_0025_20150801       2.08210614E+02 
wa_bs_0025_20150901       2.08202679E+02 
wa_bs_0025_20151001       2.08193930E+02 
wa_bs_0025_20151101       2.08184579E+02 
wa_bs_0025_20151201       2.08176326E+02 
wa_bs_0025_20160101       2.08169314E+02 
wa_bs_0025_20160201       2.08163037E+02 
wa_bs_0025_20160301       2.08156412E+02 
wa_bs_0025_20160401       2.08148090E+02 
wa_bs_0025_20160501       2.08139858E+02 
wa_bs_0025_20160601       2.08132900E+02 
wa_bs_0025_20160701       2.08126274E+02 
wa_bs_0025_20160801       2.08120523E+02 
wa_bs_0025_20160901       2.08115297E+02 
wa_bs_0025_20161001       2.08109510E+02 
wa_bs_0025_20161101       2.08103078E+02 
wa_bs_0025_20161201       2.08096423E+02 
wa_bs_0025_20170101       2.08089371E+02 
wa_bs_0025_20170201       2.08081891E+02 
wa_bs_0025_20170301       2.08073869E+02 
wa_bs_0025_20170401       2.08066016E+02 
wa_bs_0025_20170501       2.08058752E+02 
wa_bs_0025_20170601       2.08050344E+02 
wa_bs_0025_20170701       2.08039710E+02 
wa_bs_0025_20170801       2.08026771E+02 
wa_bs_0025_20170901       2.08014712E+02 
wa_bs_0025_20171001       2.08004470E+02 
wa_bs_0025_20171101       2.07995784E+02 
wa_bs_0025_20171201       2.07987901E+02 
wa_bs_0025_20180101       2.07978949E+02 
wa_bs_0025_20180201       2.07969498E+02 
wa_bs_0025_20180301       2.07958730E+02 
wa_bs_0025_20180401       2.07946766E+02 
wa_bs_0025_20180501       2.07935016E+02 
wa_bs_0025_20180601       2.07922990E+02 
wa_bs_0025_20180701       2.07909865E+02 
wa_bs_0025_20180801       2.07892635E+02 
wa_bs_0025_20180901       2.07878325E+02 
wa_bs_0025_20181001       2.07867898E+02 
wa_bs_0025_20181101       2.07857351E+02 
wa_bs_0025_20181201       2.07848468E+02 
wa_bs_0025_20190101       2.07840413E+02 
wa_bs_0025_20190201       2.07833320E+02 
wa_bs_0025_20190301       2.07826113E+02 
wa_bs_0025_20190401       2.07817996E+02 
wa_bs_0025_20190501       2.07808695E+02 
wa_bs_0025_20190601       2.07798324E+02 
wa_bs_0025_20190701       2.07787569E+02 
wa_bs_0025_20190801       2.07773531E+02 
wa_bs_0025_20190901       2.07762103E+02 
wa_bs_0025_20191001       2.07753805E+02 
wa_bs_0025_20191101       2.07742822E+02 
wa_bs_0025_20191201       2.07730884E+02 
wa_bs_0025_20200101       2.07717983E+02 
wa_bs_0025_20200201       2.07704893E+02 
wa_bs_0025_20200301       2.07691300E+02 
wa_bs_0025_20200401       2.07676750E+02 
wa_bs_0025_20200501       2.07661108E+02 
wa_bs_0025_20200601       2.07645317E+02 
wa_bs_0025_20200701       2.07631542E+02 
wa_bs_0025_20200801       2.07619335E+02 
wa_bs_0025_20200901       2.07606753E+02 
wa_bs_0025_20201001       2.07593473E+02 
wa_bs_0025_20201101       2.07579635E+02 
wa_bs_0025_20201201       2.07565399E+02 
wa_bs_0025_20210101       2.07551129E+02 
wa_bs_0025_20210201       2.07537087E+02 
wa_bs_0025_20210301       2.07521978E+02 
wa_bs_0025_20210401       2.07506106E+02 
wa_bs_0025_20210501       2.07489916E+02 
wa_bs_0025_20210601       2.07471490E+02 
wa_bs_0025_20210701       2.07452706E+02 
wa_bs_0025_20210801       2.07436537E+02 
wa_bs_0025_20210901       2.07421858E+02 
wa_bs_0025_20211001       2.07407117E+02 
wa_bs_0025_20211101       2.07391953E+02 
wa_bs_0025_20211201       2.07377280E+02 
wa_bs_0026_20150101       1.91988466E+02 
wa_bs_0026_20150201       1.91999722E+02 
wa_bs_0026_20150301       1.92015748E+02 
wa_bs_0026_20150401       1.92033582E+02 
wa_bs_0026_20150501       1.92050478E+02 
wa_bs_0026_20150601       1.92065330E+02 
wa_bs_0026_20150701       1.92077902E+02 
wa_bs_0026_20150801       1.92088364E+02 
wa_bs_0026_20150901       1.92096309E+02 
wa_bs_0026_20151001       1.92101905E+02 
wa_bs_0026_20151101       1.92104999E+02 
wa_bs_0026_20151201       1.92105603E+02 
wa_bs_0026_20160101       1.92104258E+02 
wa_bs_0026_20160201       1.92101519E+02 
wa_bs_0026_20160301       1.92097513E+02 
wa_bs_0026_20160401       1.92092304E+02 
wa_bs_0026_20160501       1.92086205E+02 
wa_bs_0026_20160601       1.92079572E+02 
wa_bs_0026_20160701       1.92072710E+02 
wa_bs_0026_20160801       1.92065512E+02 
wa_bs_0026_20160901       1.92058100E+02 
wa_bs_0026_20161001       1.92050637E+02 
wa_bs_0026_20161101       1.92043515E+02 
wa_bs_0026_20161201       1.92036602E+02 
wa_bs_0026_20170101       1.92029424E+02 
wa_bs_0026_20170201       1.92021869E+02 
wa_bs_0026_20170301       1.92013423E+02 
wa_bs_0026_20170401       1.92004046E+02 
wa_bs_0026_20170501       1.91994217E+02 
wa_bs_0026_20170601       1.91983999E+02 
wa_bs_0026_20170701       1.91973328E+02 
wa_bs_0026_20170801       1.91961946E+02 
wa_bs_0026_20170901       1.91950203E+02 
wa_bs_0026_20171001       1.91938156E+02 
wa_bs_0026_20171101       1.91926003E+02 
wa_bs_0026_20171201       1.91913670E+02 
wa_bs_0026_20180101       1.91900821E+02 
wa_bs_0026_20180201       1.91888425E+02 
wa_bs_0026_20180301       1.91875817E+02 
wa_bs_0026_20180401       1.91862386E+02 
wa_bs_0026_20180501       1.91848444E+02 
wa_bs_0026_20180601       1.91833549E+02 
wa_bs_0026_20180701       1.91817243E+02 
wa_bs_0026_20180801       1.91799546E+02 
wa_bs_0026_20180901       1.91780839E+02 
wa_bs_0026_20181001       1.91763001E+02 
wa_bs_0026_20181101       1.91746444E+02 
wa_bs_0026_20181201       1.91729958E+02 
wa_bs_0026_20190101       1.91713445E+02 
wa_bs_0026_20190201       1.91697787E+02 
wa_bs_0026_20190301       1.91681944E+02 
wa_bs_0026_20190401       1.91664952E+02 
wa_bs_0026_20190501       1.91647990E+02 
wa_bs_0026_20190601       1.91631455E+02 
wa_bs_0026_20190701       1.91614325E+02 
wa_bs_0026_20190801       1.91594615E+02 
wa_bs_0026_20190901       1.91572673E+02 
wa_bs_0026_20191001       1.91548842E+02 
wa_bs_0026_20191101       1.91526561E+02 
wa_bs_0026_20191201       1.91506545E+02 
wa_bs_0026_20200101       1.91485146E+02 
wa_bs_0026_20200201       1.91465379E+02 
wa_bs_0026_20200301       1.91445259E+02 
wa_bs_0026_20200401       1.91423705E+02 
wa_bs_0026_20200501       1.91401750E+02 
wa_bs_0026_20200601       1.91379754E+02 
wa_bs_0026_20200701       1.91356712E+02 
wa_bs_0026_20200801       1.91332099E+02 
wa_bs_0026_20200901       1.91306414E+02 
wa_bs_0026_20201001       1.91282272E+02 
wa_bs_0026_20201101       1.91260763E+02 
wa_bs_0026_20201201       1.91240161E+02 
wa_bs_0026_20210101       1.91220779E+02 
wa_bs_0026_20210201       1.91203442E+02 
wa_bs_0026_20210301       1.91183761E+02 
wa_bs_0026_20210401       1.91163855E+02 
wa_bs_0026_20210501       1.91144407E+02 
wa_bs_0026_20210601       1.91124524E+02 
wa_bs_0026_20210701       1.91103410E+02 
wa_bs_0026_20210801       1.91080131E+02 
wa_bs_0026_20210901       1.91054977E+02 
wa_bs_0026_20211001       1.91028124E+02 
wa_bs_0026_20211101       1.91004596E+02 
wa_bs_0026_20211201       1.90983084E+02 
wa_bs_0027_20150101       1.81342702E+02 
wa_bs_0027_20150201       1.81344061E+02 
wa_bs_0027_20150301       1.81335625E+02 
wa_bs_0027_20150401       1.81327819E+02 
wa_bs_0027_20150501       1.81329669E+02 
wa_bs_0027_20150601       1.81354520E+02 
wa_bs_0027_20150701       1.81357970E+02 
wa_bs_0027_20150801       1.81343047E+02 
wa_bs_0027_20150901       1.81319546E+02 
wa_bs_0027_20151001       1.81290313E+02 
wa_bs_0027_20151101       1.81305770E+02 
wa_bs_0027_20151201       1.81301097E+02 
wa_bs_0027_20160101       1.81289117E+02 
wa_bs_0027_20160201       1.81268216E+02 
wa_bs_0027_20160301       1.81250059E+02 
wa_bs_0027_20160401       1.81235210E+02 
wa_bs_0027_20160501       1.81234776E+02 
wa_bs_0027_20160601       1.81255760E+02 
wa_bs_0027_20160701       1.81251183E+02 
wa_bs_0027_20160801       1.81255436E+02 
wa_bs_0027_20160901       1.81266122E+02 
wa_bs_0027_20161001       1.81261736E+02 
wa_bs_0027_20161101       1.81248459E+02 
wa_bs_0027_20161201       1.81239153E+02 
wa_bs_0027_20170101       1.81224155E+02 
wa_bs_0027_20170201       1.81210409E+02 
wa_bs_0027_20170301       1.81198735E+02 
wa_bs_0027_20170401       1.81187758E+02 
wa_bs_0027_20170501       1.81170224E+02 
wa_bs_0027_20170601       1.81151702E+02 
wa_bs_0027_20170701       1.81130508E+02 
wa_bs_0027_20170801       1.81107594E+02 
wa_bs_0027_20170901       1.81118861E+02 
wa_bs_0027_20171001       1.81115948E+02 
wa_bs_0027_20171101       1.81100147E+02 
wa_bs_0027_20171201       1.81079550E+02 
wa_bs_0027_20180101       1.81056351E+02 
wa_bs_0027_20180201       1.81024197E+02 
wa_bs_0027_20180301       1.80990786E+02 
wa_bs_0027_20180401       1.80967715E+02 
wa_bs_0027_20180501       1.80937777E+02 
wa_bs_0027_20180601       1.80902645E+02 
wa_bs_0027_20180701       1.80868968E+02 
wa_bs_0027_20180801       1.80829834E+02 
wa_bs_0027_20180901       1.80800918E+02 
