iteration,total_runs,obs_realization,par_realization,zball,zb003,zb007,zb005,zb001,zb002,zb006,zb004,burnin,valid,oobs
0,1,base,base,7.22757,192142,32862.9,198340,684743,839771,209052,280122,0,0,0
